TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-04-21 22:02:14
 Time  , DY+ , F2X+ , F2Y+ 
 S  , mm , kN , kN 
713.7849 , -47.06526 , -100.0244 ,-110.10719055000001
713.7899 , -47.06526 , -99.97862 ,-109.95870060000001
713.7949 , -47.06526 , -99.93285 ,-110.10719055000001
713.7999 , -47.07098 , -100.0473 ,-110.10719055000001
713.8049 , -47.06526 , -99.95573 ,-110.10719055000001
713.8099 , -47.06526 , -100.0015 ,-109.93393425000001
713.8149 , -47.06526 , -100.0244 ,-110.03299965000001
713.8199 , -47.06526 , -99.95573 ,-109.98346695000001
713.8249 , -47.06526 , -100.0015 ,-110.10719055000001
713.8299 , -47.05954 , -99.95573 ,-110.1319569
713.8349 , -47.07098 , -99.97862 ,-110.1319569
713.8399 , -47.06526 , -99.97862 ,-110.057766
713.8449 , -47.06526 , -100.0015 ,-110.1319569
713.8499 , -47.07098 , -99.90996 ,-110.0824242
713.8549 , -47.07098 , -100.0244 ,-110.20625595000001
713.8599 , -47.06526 , -99.97862 ,-110.15672325000001
713.8649 , -47.05954 , -100.0015 ,-110.057766
713.8699 , -47.06526 , -99.97862 ,-110.0824242
713.8749 , -47.06526 , -99.88707 ,-110.0824242
713.8799 , -47.06526 , -100.0015 ,-110.15672325000001
713.8849 , -47.06526 , -100.0244 ,-109.95870060000001
713.89 , -47.07098 , -99.97862 ,-110.057766
713.895 , -47.06526 , -99.97862 ,-110.0082333
713.9 , -47.07098 , -100.0015 ,-110.057766
713.905 , -47.05382 , -100.0244 ,-110.057766
713.91 , -47.07098 , -99.97862 ,-110.15672325000001
713.915 , -47.06526 , -99.95573 ,-110.20625595000001
713.92 , -47.06526 , -100.0244 ,-110.15672325000001
713.925 , -47.06526 , -100.0473 ,-109.98346695000001
713.93 , -47.06526 , -99.95573 ,-110.18148960000002
713.935 , -47.07098 , -99.88707 ,-110.0082333
713.94 , -47.06526 , -99.97862 ,-110.03299965000001
713.945 , -47.06526 , -100.0244 ,-110.1319569
713.95 , -47.06526 , -100.0015 ,-110.1319569
713.955 , -47.06526 , -99.97862 ,-110.10719055000001
713.96 , -47.05954 , -99.97862 ,-110.057766
713.965 , -47.07098 , -99.95573 ,-110.0824242
713.97 , -47.05954 , -99.95573 ,-110.15672325000001
713.975 , -47.06526 , -100.0015 ,-110.10719055000001
713.98 , -47.06526 , -99.97862 ,-110.0082333
713.985 , -47.07671 , -99.93285 ,-110.1319569
713.9901 , -47.07098 , -99.95573 ,-110.1319569
713.9951 , -47.06526 , -99.97862 ,-110.057766
714.0001 , -47.05954 , -99.95573 ,-110.15672325000001
714.0051 , -47.06526 , -99.95573 ,-110.10719055000001
714.0101 , -47.07671 , -99.97862 ,-110.0082333
714.0151 , -47.07671 , -99.97862 ,-110.2310223
714.0201 , -47.06526 , -99.93285 ,-110.03299965000001
714.0251 , -47.05954 , -100.0015 ,-110.15672325000001
714.0301 , -47.07098 , -99.97862 ,-110.18148960000002
714.0351 , -47.06526 , -99.90996 ,-110.057766
714.0401 , -47.06526 , -99.95573 ,-110.057766
714.0451 , -47.07671 , -99.97862 ,-110.0824242
714.0501 , -47.06526 , -100.0244 ,-110.15672325000001
714.0551 , -47.06526 , -99.95573 ,-110.0082333
714.0601 , -47.07098 , -99.97862 ,-110.03299965000001
714.0651 , -47.06526 , -99.95573 ,-110.15672325000001
714.0701 , -47.06526 , -99.95573 ,-110.057766
714.0751 , -47.06526 , -100.0244 ,-110.0082333
714.0801 , -47.07098 , -100.0244 ,-110.10719055000001
714.0851 , -47.06526 , -99.97862 ,-110.20625595000001
714.0901 , -47.06526 , -99.93285 ,-110.03299965000001
714.0952 , -47.07098 , -99.88707 ,-110.1319569
714.1002 , -47.07098 , -99.97862 ,-110.057766
714.1052 , -47.06526 , -100.0015 ,-110.057766
714.1102 , -47.05954 , -99.95573 ,-110.1319569
714.1152 , -47.07098 , -99.93285 ,-110.057766
714.1202 , -47.07098 , -99.97862 ,-110.20625595000001
714.1252 , -47.06526 , -100.0244 ,-109.98346695000001
714.1302 , -47.07098 , -100.0015 ,-110.10719055000001
714.1352 , -47.06526 , -99.95573 ,-110.1319569
714.1402 , -47.06526 , -99.97862 ,-110.2310223
