TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-21 15:28:14
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0 ,  4.266869 ,  4.401532 , -100.0702 , -1.258888  
 0.005 ,  4.266106 ,  4.401913 , -100.0473 , -1.281777  
 0.01 ,  4.267632 ,  4.401913 , -100.0702 , -1.304666  
 0.015 ,  4.266487 ,  4.400769 , -100.0244 , -1.304666  
 0.02 ,  4.266869 ,  4.40115 , -100.116 , -1.304666  
 0.025 ,  4.26725 ,  4.400769 , -100.0473 , -1.304666  
 0.03 ,  4.266106 ,  4.401532 , -100.0702 , -1.281777  
 0.035 ,  4.267632 ,  4.400769 , -100.0473 , -1.281777  
 0.04 ,  4.266106 ,  4.401913 , -100.0244 , -1.258888  
 4.499999E-02 ,  4.26725 ,  4.40115 , -100.0702 , -1.304666  
 4.999999E-02 ,  4.266869 ,  4.401532 , -100.0931 , -1.304666  
 5.499999E-02 ,  4.266869 ,  4.400006 , -100.0702 , -1.281777  
 5.999999E-02 ,  4.266487 ,  4.401913 , -100.0473 , -1.304666  
 6.499999E-02 ,  4.266869 ,  4.400769 , -100.0702 , -1.236  
 6.999999E-02 ,  4.266869 ,  4.401913 , -100.0244 , -1.281777  
 0.075 ,  4.266106 ,  4.400769 , -100.0473 , -1.327555  
 0.08 ,  4.266487 ,  4.401913 , -100.0702 , -1.327555  
 0.085 ,  4.266487 ,  4.400387 , -100.0702 , -1.327555  
 0.09 ,  4.266487 ,  4.401532 , -100.0931 , -1.304666  
 9.500001E-02 ,  4.26725 ,  4.401532 , -100.0015 , -1.304666  
 0.1 ,  4.266869 ,  4.401913 , -100.0473 , -1.304666  
 0.105 ,  4.266869 ,  4.400769 , -100.0244 , -1.327555  
 0.11 ,  4.266487 ,  4.40115 , -100.0473 , -1.327555  
 0.115 ,  4.266869 ,  4.400769 , -100.0244 , -1.304666  
 0.12 ,  4.266869 ,  4.400769 , -100.0473 , -1.350444  
 0.125 ,  4.266106 ,  4.400387 , -100.116 , -1.304666  
 0.13 ,  4.267632 ,  4.400769 , -100.0702 , -1.281777  
 0.135 ,  4.266487 ,  4.400769 , -100.0473 , -1.281777  
 0.14 ,  4.267632 ,  4.40115 , -100.0473 , -1.304666  
 0.145 ,  4.266869 ,  4.401532 , -100.0244 , -1.327555  
 0.15 ,  4.266106 ,  4.401532 , -100.0473 , -1.304666  
 0.155 ,  4.26725 ,  4.400769 , -100.0473 , -1.304666  
 0.16 ,  4.266106 ,  4.401532 , -100.0931 , -1.304666  
 0.165 ,  4.266869 ,  4.401913 , -100.0015 , -1.350444  
 0.17 ,  4.266487 ,  4.401532 , -100.0244 , -1.304666  
 0.175 ,  4.266487 ,  4.40115 , -100.0473 , -1.396222  
 0.18 ,  4.266869 ,  4.40115 , -99.97862 , -1.327555  
 0.185 ,  4.266487 ,  4.400387 , -100.0473 , -1.350444  
 0.19 ,  4.26725 ,  4.40115 , -100.0015 , -1.327555  
 0.1949999 ,  4.266869 ,  4.400387 , -100.0702 , -1.327555  
 0.1999999 ,  4.266487 ,  4.400769 , -100.0702 , -1.327555  
 0.2049999 ,  4.266869 ,  4.400387 , -100.0473 , -1.350444  
 0.2099999 ,  4.266106 ,  4.40115 , -100.0244 , -1.304666  
 0.2149999 ,  4.266869 ,  4.400769 , -100.0473 , -1.350444  
 0.2199999 ,  4.266869 ,  4.401532 , -100.0473 , -1.350444  
 0.2249999 ,  4.26725 ,  4.40115 , -100.0931 , -1.327555  
 0.2299999 ,  4.26725 ,  4.401913 , -100.0931 , -1.350444  
 0.2349999 ,  4.266487 ,  4.400769 , -100.116 , -1.373333  
 0.2399999 ,  4.26725 ,  4.40115 , -100.0473 , -1.350444  
 0.2449999 ,  4.266106 ,  4.400769 , -100.0702 , -1.350444  
 0.2499999 ,  4.266869 ,  4.401532 , -100.0702 , -1.373333  
 0.2549999 ,  4.266106 ,  4.400387 , -100.0702 , -1.373333  
 0.2599999 ,  4.266106 ,  4.40115 , -100.0931 , -1.327555  
 0.2649999 ,  4.266869 ,  4.400769 , -100.0702 , -1.373333  
 0.2699999 ,  4.266106 ,  4.401532 , -100.0244 , -1.373333  
 0.2749999 ,  4.266869 ,  4.400769 , -100.0244 , -1.350444  
 0.2799999 ,  4.266106 ,  4.40115 , -100.0015 , -1.396222  
 0.2849999 ,  4.266487 ,  4.400769 , -100.0931 , -1.350444  
 0.2899999 ,  4.266106 ,  4.40115 , -100.0473 , -1.373333  
 0.2949999 ,  4.266487 ,  4.40115 , -100.0702 , -1.396222  
 0.2999999 ,  4.266869 ,  4.40115 , -100.0702 , -1.373333  
 0.3049999 ,  4.265724 ,  4.401532 , -100.0931 , -1.373333  
 0.3099999 ,  4.266869 ,  4.40115 , -100.0702 , -1.396222  
 0.3149998 ,  4.265724 ,  4.40115 , -100.0931 , -1.396222  
 0.3199998 ,  4.266106 ,  4.40115 , -100.0473 , -1.396222  
 0.3249998 ,  4.266869 ,  4.40115 , -100.0931 , -1.396222  
 0.3299998 ,  4.265724 ,  4.400769 , -100.0702 , -1.396222  
 0.3349998 ,  4.266487 ,  4.401532 , -100.0702 , -1.396222  
 0.3399998 ,  4.265724 ,  4.400769 , -100.0931 , -1.419111  
 0.3449998 ,  4.26725 ,  4.401913 , -100.116 , -1.373333  
 0.3499998 ,  4.266106 ,  4.400387 , -100.0473 , -1.373333  
 0.3549998 ,  4.265724 ,  4.401913 , -100.0702 , -1.419111  
 0.3599998 ,  4.266869 ,  4.400387 , -100.0931 , -1.441999  
 0.3649998 ,  4.264961 ,  4.401913 , -100.0702 , -1.396222  
 0.3699998 ,  4.266106 ,  4.40115 , -100.0244 , -1.396222  
 0.3749998 ,  4.266106 ,  4.401913 , -100.0473 , -1.396222  
 0.3799998 ,  4.265724 ,  4.400769 , -100.0244 , -1.419111  
 0.3849998 ,  4.266106 ,  4.401913 , -100.0702 , -1.396222  
 0.3899998 ,  4.265724 ,  4.400769 , -100.0473 , -1.396222  
 0.3949998 ,  4.266106 ,  4.401532 , -100.0473 , -1.396222  
 0.3999998 ,  4.265343 ,  4.40115 , -100.0931 , -1.419111  
 0.4049998 ,  4.265724 ,  4.401532 , -100.116 , -1.419111  
 0.4099998 ,  4.266106 ,  4.400769 , -100.116 , -1.419111  
 0.4149998 ,  4.265343 ,  4.401532 , -100.0702 , -1.464888  
 0.4199997 ,  4.266487 ,  4.400769 , -100.0931 , -1.441999  
 0.4249997 ,  4.266106 ,  4.401913 , -100.116 , -1.441999  
 0.4299997 ,  4.266106 ,  4.400769 , -100.0473 , -1.419111  
 0.4349997 ,  4.266106 ,  4.40115 , -100.0244 , -1.441999  
 0.4399997 ,  4.265343 ,  4.40115 , -100.0702 , -1.487777  
 0.4449997 ,  4.266106 ,  4.40115 , -100.0702 , -1.464888  
 0.4499997 ,  4.265724 ,  4.401532 , -100.116 , -1.464888  
 0.4549997 ,  4.266106 ,  4.40115 , -100.0473 , -1.441999  
 0.4599997 ,  4.265724 ,  4.401532 , -100.0702 , -1.464888  
 0.4649997 ,  4.265343 ,  4.40115 , -100.0702 , -1.464888  
 0.4699997 ,  4.265724 ,  4.401913 , -100.0702 , -1.487777  
 0.4749997 ,  4.265724 ,  4.400769 , -100.0473 , -1.464888  
 0.4799997 ,  4.266106 ,  4.40115 , -100.0702 , -1.464888  
 0.4849997 ,  4.264961 ,  4.400769 , -100.116 , -1.464888  
 0.4899997 ,  4.265724 ,  4.401532 , -100.0702 , -1.510666  
 0.4949997 ,  4.265724 ,  4.400387 , -100.0931 , -1.487777  
 0.4999997 ,  4.265343 ,  4.401532 , -100.0244 , -1.510666  
 0.5049997 ,  4.265724 ,  4.40115 , -100.0473 , -1.487777  
 0.5099997 ,  4.265724 ,  4.40115 , -100.0702 , -1.487777  
 0.5149997 ,  4.265724 ,  4.400769 , -100.0702 , -1.487777  
 0.5199997 ,  4.265343 ,  4.400769 , -100.0931 , -1.487777  
 0.5249997 ,  4.265343 ,  4.400387 , -100.0702 , -1.533555  
 0.5299997 ,  4.265724 ,  4.401532 , -100.0702 , -1.533555  
 0.5349997 ,  4.265343 ,  4.400006 , -100.0244 , -1.533555  
 0.5399997 ,  4.265343 ,  4.401532 , -100.0244 , -1.556444  
 0.5449997 ,  4.265343 ,  4.400387 , -100.0244 , -1.510666  
 0.5499997 ,  4.265724 ,  4.401532 , -100.0931 , -1.556444  
 0.5549996 ,  4.265724 ,  4.400769 , -100.0015 , -1.533555  
 0.5599996 ,  4.265343 ,  4.401913 , -100.0473 , -1.533555  
 0.5649996 ,  4.265724 ,  4.400769 , -100.0702 , -1.556444  
 0.5699996 ,  4.264961 ,  4.401913 , -100.0473 , -1.556444  
 0.5749996 ,  4.265343 ,  4.400769 , -100.0702 , -1.556444  
 0.5799996 ,  4.264961 ,  4.401532 , -100.0702 , -1.602222  
 0.5849996 ,  4.264961 ,  4.401532 , -100.0702 , -1.579333  
 0.5899996 ,  4.265724 ,  4.400769 , -100.0473 , -1.556444  
 0.5949996 ,  4.26458 ,  4.400387 , -100.0702 , -1.579333  
 0.5999996 ,  4.264961 ,  4.400387 , -100.116 , -1.625111  
 0.6049996 ,  4.264961 ,  4.400769 , -100.0244 , -1.602222  
 0.6099996 ,  4.264961 ,  4.400769 , -100.0702 , -1.579333  
 0.6149996 ,  4.265343 ,  4.401532 , -100.0473 , -1.579333  
 0.6199996 ,  4.26458 ,  4.400006 , -100.0244 , -1.556444  
 0.6249996 ,  4.265343 ,  4.401532 , -100.0244 , -1.556444  
 0.6299996 ,  4.26458 ,  4.400769 , -100.0702 , -1.625111  
 0.6349996 ,  4.265343 ,  4.40115 , -100.0702 , -1.625111  
 0.6399996 ,  4.26458 ,  4.400387 , -100.0702 , -1.579333  
 0.6449996 ,  4.264961 ,  4.401913 , -100.0702 , -1.625111  
 0.6499996 ,  4.265343 ,  4.400387 , -100.0473 , -1.647999  
 0.6549996 ,  4.26458 ,  4.401913 , -100.0702 , -1.602222  
 0.6599995 ,  4.264961 ,  4.400006 , -100.0931 , -1.602222  
 0.6649995 ,  4.26458 ,  4.40115 , -100.0244 , -1.625111  
 0.6699995 ,  4.26458 ,  4.400387 , -100.0244 , -1.647999  
 0.6749995 ,  4.26458 ,  4.401532 , -100.116 , -1.647999  
 0.6799995 ,  4.26458 ,  4.400769 , -100.0244 , -1.670888  
 0.6849995 ,  4.26458 ,  4.40115 , -100.0931 , -1.647999  
 0.6899995 ,  4.263817 ,  4.400387 , -100.0702 , -1.693777  
 0.6949995 ,  4.26458 ,  4.401532 , -100.0702 , -1.693777  
 0.6999995 ,  4.264961 ,  4.400387 , -100.116 , -1.693777  
 0.7049995 ,  4.26458 ,  4.401913 , -100.0702 , -1.670888  
 0.7099995 ,  4.264961 ,  4.400769 , -100.0702 , -1.647999  
 0.7149995 ,  4.264198 ,  4.401532 , -100.0931 , -1.647999  
 0.7199995 ,  4.264961 ,  4.400769 , -100.0931 , -1.670888  
 0.7249995 ,  4.26458 ,  4.401913 , -100.0473 , -1.716666  
 0.7299995 ,  4.26458 ,  4.40115 , -100.0931 , -1.670888  
 0.7349995 ,  4.26458 ,  4.401532 , -100.0931 , -1.670888  
 0.7399995 ,  4.263817 ,  4.400769 , -100.0702 , -1.739555  
 0.7449995 ,  4.26458 ,  4.40115 , -100.0473 , -1.716666  
 0.7499995 ,  4.263817 ,  4.400769 , -100.0931 , -1.739555  
 0.7549995 ,  4.264198 ,  4.400769 , -100.0473 , -1.716666  
 0.7599995 ,  4.26458 ,  4.401532 , -100.0473 , -1.762444  
 0.7649994 ,  4.264198 ,  4.40115 , -100.0931 , -1.739555  
 0.7699994 ,  4.264198 ,  4.401532 , -100.0702 , -1.785333  
 0.7749994 ,  4.263817 ,  4.400769 , -100.0473 , -1.785333  
 0.7799994 ,  4.264198 ,  4.40115 , -100.0473 , -1.785333  
 0.7849994 ,  4.264198 ,  4.400769 , -100.0473 , -1.739555  
 0.7899994 ,  4.263817 ,  4.401913 , -100.0931 , -1.739555  
 0.7949994 ,  4.26458 ,  4.40115 , -100.0931 , -1.762444  
 0.7999994 ,  4.26458 ,  4.401532 , -100.0473 , -1.739555  
 0.8049994 ,  4.263817 ,  4.400006 , -100.1388 , -1.762444  
 0.8099994 ,  4.26458 ,  4.401532 , -100.0702 , -1.762444  
 0.8149994 ,  4.263817 ,  4.400006 , -100.0702 , -1.785333  
 0.8199994 ,  4.263817 ,  4.401532 , -100.0702 , -1.808222  
 0.8249994 ,  4.263817 ,  4.400387 , -100.0473 , -1.83111  
 0.8299994 ,  4.264198 ,  4.401532 , -100.0702 , -1.808222  
 0.8349994 ,  4.264198 ,  4.400769 , -100.0473 , -1.785333  
 0.8399994 ,  4.264198 ,  4.40115 , -100.0473 , -1.785333  
 0.8449994 ,  4.264198 ,  4.400387 , -100.0931 , -1.83111  
 0.8499994 ,  4.263817 ,  4.401532 , -100.0702 , -1.83111  
 0.8549994 ,  4.26458 ,  4.400387 , -100.0931 , -1.808222  
 0.8599994 ,  4.263435 ,  4.401532 , -100.0473 , -1.83111  
 0.8649994 ,  4.264198 ,  4.400769 , -100.0702 , -1.876888  
 0.8699993 ,  4.263435 ,  4.40115 , -100.0931 , -1.853999  
 0.8749993 ,  4.263435 ,  4.400769 , -100.0473 , -1.83111  
 0.8799993 ,  4.263435 ,  4.401532 , -100.0473 , -1.83111  
 0.8849993 ,  4.262672 ,  4.400769 , -100.0473 , -1.83111  
 0.8899993 ,  4.263435 ,  4.40115 , -100.0244 , -1.853999  
 0.8949993 ,  4.263817 ,  4.400769 , -100.0931 , -1.853999  
 0.8999993 ,  4.263054 ,  4.40115 , -100.0015 , -1.853999  
