TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-22 16:01:04
 Time  , DY+ , F2X+ , F2Y+ 
0.6399996 , -36.82248 , -99.86418 ,-2.3266545
0.6449996 , -36.82248 , -99.90996 ,-2.34839905
0.6499996 , -36.82248 , -99.90996 ,-2.3266545
0.6549996 , -36.82248 , -99.86418 ,-2.3701436
0.6599995 , -36.82248 , -99.93285 ,-2.3266545
0.6649995 , -36.82821 , -99.88707 ,-2.3266545
0.6699995 , -36.81676 , -99.86418 ,-2.3266545
0.6749995 , -36.81676 , -99.90996 ,-2.3266545
0.6799995 , -36.81676 , -99.95573 ,-2.34839905
0.6849995 , -36.82248 , -99.86418 ,-2.3266545
0.6899995 , -36.82248 , -99.88707 ,-2.3701436
0.6949995 , -36.82248 , -99.88707 ,-2.3266545
0.6999995 , -36.82248 , -99.90996 ,-2.30490995
0.7049995 , -36.82248 , -99.88707 ,-2.3266545
0.7099995 , -36.82821 , -99.90996 ,-2.3266545
0.7149995 , -36.82248 , -99.84129 ,-2.3701436
0.7199995 , -36.82821 , -99.84129 ,-2.3701436
0.7249995 , -36.82248 , -99.88707 ,-2.3701436
0.7299995 , -36.82248 , -99.90996 ,-2.3701436
0.7349995 , -36.82821 , -99.86418 ,-2.3701436
0.7399995 , -36.81676 , -99.90996 ,-2.3701436
0.7449995 , -36.82248 , -99.88707 ,-2.3701436
0.7499995 , -36.82248 , -99.86418 ,-2.3701436
0.7549995 , -36.81676 , -99.86418 ,-2.30490995
0.7599995 , -36.82248 , -99.86418 ,-2.3701436
0.7649994 , -36.82248 , -99.88707 ,-2.3701436
0.7699994 , -36.81676 , -99.88707 ,-2.39188815
0.7749994 , -36.82821 , -99.90996 ,-2.34839905
0.7799994 , -36.82248 , -99.88707 ,-2.39188815
0.7849994 , -36.82248 , -99.88707 ,-2.39188815
0.7899994 , -36.82248 , -99.90996 ,-2.3701436
0.7949994 , -36.82248 , -99.88707 ,-2.3701436
0.7999994 , -36.82248 , -99.90996 ,-2.3701436
0.8049994 , -36.82248 , -99.86418 ,-2.3701436
0.8099994 , -36.82248 , -99.84129 ,-2.39188815
0.8149994 , -36.82248 , -99.90996 ,-2.39188815
0.8199994 , -36.82248 , -99.93285 ,-2.4136327
0.8249994 , -36.82248 , -99.88707 ,-2.4136327
0.8299994 , -36.81676 , -99.95573 ,-2.4136327
0.8349994 , -36.82821 , -99.95573 ,-2.4136327
0.8399994 , -36.82248 , -99.90996 ,-2.3701436
0.8449994 , -36.82248 , -99.90996 ,-2.39188815
0.8499994 , -36.82821 , -99.88707 ,-2.3701436
0.8549994 , -36.82248 , -99.86418 ,-2.3701436
0.8599994 , -36.81676 , -99.88707 ,-2.4353772499999997
0.8649994 , -36.81104 , -99.86418 ,-2.3701436
0.8699993 , -36.82821 , -99.84129 ,-2.4353772499999997
0.8749993 , -36.81676 , -99.86418 ,-2.4136327
0.8799993 , -36.82248 , -99.93285 ,-2.39188815
0.8849993 , -36.82821 , -99.93285 ,-2.39188815
0.8899993 , -36.82248 , -99.90996 ,-2.4136327
0.8949993 , -36.82248 , -99.84129 ,-2.45712085
0.8999993 , -36.82821 , -99.86418 ,-2.4136327
0.9049993 , -36.82248 , -99.86418 ,-2.4353772499999997
0.9099993 , -36.81676 , -99.90996 ,-2.4136327
0.9149993 , -36.82248 , -99.90996 ,-2.4136327
0.9199993 , -36.81676 , -99.90996 ,-2.4353772499999997
0.9249993 , -36.81676 , -99.93285 ,-2.45712085
0.9299993 , -36.82248 , -99.86418 ,-2.45712085
0.9349993 , -36.81676 , -99.88707 ,-2.45712085
0.9399993 , -36.82248 , -99.84129 ,-2.4136327
0.9449993 , -36.82821 , -99.88707 ,-2.4353772499999997
0.9499993 , -36.82248 , -99.90996 ,-2.50060995
0.9549993 , -36.82821 , -99.88707 ,-2.45712085
0.9599993 , -36.82248 , -99.88707 ,-2.45712085
0.9649993 , -36.82248 , -99.88707 ,-2.4788654
0.9699993 , -36.82821 , -99.86418 ,-2.45712085
0.9749992 , -36.82248 , -99.88707 ,-2.4136327
0.9799992 , -36.82248 , -99.88707 ,-2.4788654
0.9849992 , -36.82248 , -99.86418 ,-2.4353772499999997
0.9899992 , -36.82248 , -99.86418 ,-2.45712085
0.9949992 , -36.82248 , -99.90996 ,-2.5223545
0.9999992 , -36.82248 , -99.90996 ,-2.50060995
1.004999 , -36.82248 , -99.90996 ,-2.4788654
1.009999 , -36.82821 , -99.88707 ,-2.50060995
1.014999 , -36.82821 , -99.86418 ,-2.4788654
1.019999 , -36.82248 , -99.88707 ,-2.4788654
1.024999 , -36.81676 , -99.86418 ,-2.4788654
1.029999 , -36.81676 , -99.88707 ,-2.5223545
1.034999 , -36.82248 , -99.88707 ,-2.4788654
1.039999 , -36.82248 , -99.86418 ,-2.5223545
1.044999 , -36.81676 , -99.88707 ,-2.45712085
1.049999 , -36.82248 , -99.86418 ,-2.4788654
1.054999 , -36.81676 , -99.90996 ,-2.4788654
1.059999 , -36.82248 , -99.84129 ,-2.50060995
1.064999 , -36.82248 , -99.86418 ,-2.54409905
1.069999 , -36.82248 , -99.88707 ,-2.5658436
1.074999 , -36.82248 , -99.86418 ,-2.5223545
1.079999 , -36.82821 , -99.88707 ,-2.5658436
1.084999 , -36.82821 , -99.86418 ,-2.54409905
1.089999 , -36.82248 , -99.90996 ,-2.4788654
1.094999 , -36.82248 , -99.86418 ,-2.54409905
1.099999 , -36.81676 , -99.86418 ,-2.54409905
1.104999 , -36.82248 , -99.86418 ,-2.50060995
1.109999 , -36.81676 , -99.90996 ,-2.4788654
1.114999 , -36.82821 , -99.88707 ,-2.5223545
1.119999 , -36.81676 , -99.88707 ,-2.5223545
1.124999 , -36.82821 , -99.88707 ,-2.5223545
1.129999 , -36.82248 , -99.84129 ,-2.5223545
1.134999 , -36.81104 , -99.88707 ,-2.5223545
1.139999 , -36.82248 , -99.86418 ,-2.5658436
1.144999 , -36.82248 , -99.84129 ,-2.54409905
1.149999 , -36.82248 , -99.86418 ,-2.58758815
1.154999 , -36.81104 , -99.88707 ,-2.54409905
1.159999 , -36.82248 , -99.88707 ,-2.5658436
1.164999 , -36.82248 , -99.88707 ,-2.50060995
1.169999 , -36.82248 , -99.88707 ,-2.5223545
1.174999 , -36.82248 , -99.90996 ,-2.58758815
1.179999 , -36.82248 , -99.84129 ,-2.54409905
1.184999 , -36.81676 , -99.88707 ,-2.58758815
1.189999 , -36.82248 , -99.90996 ,-2.54409905
1.194999 , -36.82248 , -99.90996 ,-2.58758815
1.199999 , -36.82821 , -99.88707 ,-2.5223545
1.204999 , -36.82248 , -99.88707 ,-2.5658436
1.209999 , -36.82248 , -99.88707 ,-2.5223545
1.214999 , -36.82248 , -99.88707 ,-2.6310762999999997
1.219999 , -36.82248 , -99.88707 ,-2.5658436
1.224999 , -36.82248 , -99.90996 ,-2.5658436
1.229999 , -36.82248 , -99.90996 ,-2.54409905
1.234999 , -36.81104 , -99.86418 ,-2.54409905
1.239999 , -36.82248 , -99.90996 ,-2.58758815
1.244999 , -36.82248 , -99.84129 ,-2.58758815
1.249999 , -36.82248 , -99.86418 ,-2.5658436
1.254999 , -36.81676 , -99.88707 ,-2.5223545
1.259999 , -36.82248 , -99.84129 ,-2.5223545
1.264999 , -36.82248 , -99.90996 ,-2.58758815
1.269999 , -36.81676 , -99.84129 ,-2.6310762999999997
1.274999 , -36.82248 , -99.86418 ,-2.5658436
1.279999 , -36.81676 , -99.86418 ,-2.65282085
1.284999 , -36.81676 , -99.90996 ,-2.58758815
1.289999 , -36.82821 , -99.88707 ,-2.58758815
1.294999 , -36.82248 , -99.86418 ,-2.5658436
1.299999 , -36.82248 , -99.88707 ,-2.58758815
1.304999 , -36.82821 , -99.86418 ,-2.6310762999999997
1.309999 , -36.82248 , -99.86418 ,-2.6745654
1.314999 , -36.82821 , -99.88707 ,-2.58758815
1.319999 , -36.82248 , -99.88707 ,-2.58758815
1.324999 , -36.82248 , -99.81841 ,-2.5658436
1.329999 , -36.82248 , -99.86418 ,-2.6310762999999997
1.334999 , -36.82248 , -99.88707 ,-2.6745654
1.339999 , -36.82248 , -99.84129 ,-2.6310762999999997
1.344999 , -36.82248 , -99.88707 ,-2.6310762999999997
1.349999 , -36.82248 , -99.86418 ,-2.6310762999999997
1.354999 , -36.81676 , -99.88707 ,-2.6310762999999997
1.359999 , -36.82821 , -99.88707 ,-2.6310762999999997
1.364999 , -36.82248 , -99.90996 ,-2.65282085
1.369999 , -36.82248 , -99.86418 ,-2.58758815
1.374999 , -36.82248 , -99.90996 ,-2.65282085
1.379999 , -36.82248 , -99.90996 ,-2.65282085
1.384999 , -36.81104 , -99.88707 ,-2.6310762999999997
1.389999 , -36.82821 , -99.90996 ,-2.65282085
1.394999 , -36.82248 , -99.88707 ,-2.6093326999999995
1.399999 , -36.82248 , -99.88707 ,-2.6745654
1.404999 , -36.82248 , -99.90996 ,-2.6310762999999997
1.409999 , -36.82248 , -99.90996 ,-2.6745654
1.414999 , -36.82248 , -99.90996 ,-2.65282085
1.419999 , -36.82248 , -99.88707 ,-2.6093326999999995
1.424999 , -36.82821 , -99.90996 ,-2.58758815
1.429999 , -36.81676 , -99.86418 ,-2.65282085
1.434999 , -36.82248 , -99.88707 ,-2.65282085
1.439999 , -36.81676 , -99.90996 ,-2.65282085
1.444999 , -36.82248 , -99.88707 ,-2.65282085
1.449999 , -36.82248 , -99.90996 ,-2.65282085
1.454999 , -36.81676 , -99.88707 ,-2.69630995
1.459999 , -36.82248 , -99.88707 ,-2.7180545
1.464999 , -36.81676 , -99.88707 ,-2.6310762999999997
1.469999 , -36.82248 , -99.86418 ,-2.6310762999999997
1.474999 , -36.82248 , -99.90996 ,-2.6745654
1.479999 , -36.81104 , -99.90996 ,-2.6310762999999997
1.484999 , -36.82248 , -99.88707 ,-2.69630995
1.489999 , -36.81104 , -99.88707 ,-2.6745654
1.494999 , -36.82248 , -99.86418 ,-2.65282085
1.499999 , -36.82248 , -99.86418 ,-2.6745654
1.504999 , -36.82821 , -99.84129 ,-2.65282085
1.509999 , -36.81676 , -99.86418 ,-2.6745654
1.514999 , -36.82248 , -99.86418 ,-2.6745654
1.519999 , -36.81104 , -99.88707 ,-2.6745654
1.524999 , -36.82821 , -99.88707 ,-2.6745654
1.529999 , -36.81676 , -99.86418 ,-2.6745654
1.534999 , -36.82248 , -99.86418 ,-2.7180545
1.539999 , -36.82248 , -99.90996 ,-2.7180545
1.544999 , -36.81104 , -99.88707 ,-2.7180545
1.549999 , -36.82248 , -99.88707 ,-2.6745654
1.554999 , -36.82821 , -99.90996 ,-2.6745654
1.559999 , -36.82248 , -99.86418 ,-2.7397990500000002
1.564999 , -36.82248 , -99.86418 ,-2.7180545
1.569999 , -36.81676 , -99.84129 ,-2.7615436
1.574999 , -36.81104 , -99.86418 ,-2.7180545
1.579999 , -36.82248 , -99.88707 ,-2.69630995
1.584999 , -36.82248 , -99.86418 ,-2.7397990500000002
1.589999 , -36.82248 , -99.84129 ,-2.7180545
1.594999 , -36.82248 , -99.90996 ,-2.7180545
1.599999 , -36.82248 , -99.86418 ,-2.69630995
1.604999 , -36.81676 , -99.88707 ,-2.7397990500000002
1.609999 , -36.81676 , -99.86418 ,-2.7397990500000002
1.614999 , -36.82248 , -99.90996 ,-2.69630995
1.619999 , -36.81676 , -99.93285 ,-2.7180545
1.624999 , -36.82248 , -99.93285 ,-2.69630995
1.629999 , -36.82248 , -99.88707 ,-2.7397990500000002
1.634999 , -36.81676 , -99.90996 ,-2.7615436
1.639999 , -36.82248 , -99.90996 ,-2.7397990500000002
1.644999 , -36.81676 , -99.86418 ,-2.7615436
1.649999 , -36.82821 , -99.88707 ,-2.7615436
1.654999 , -36.82821 , -99.90996 ,-2.7615436
1.659999 , -36.81676 , -99.86418 ,-2.7397990500000002
1.664999 , -36.81676 , -99.93285 ,-2.7397990500000002
1.669999 , -36.82248 , -99.88707 ,-2.8050326999999995
1.674999 , -36.81676 , -99.90996 ,-2.7615436
1.679999 , -36.82248 , -99.86418 ,-2.7397990500000002
1.684999 , -36.82248 , -99.88707 ,-2.7397990500000002
1.689999 , -36.81676 , -99.86418 ,-2.7615436
1.694999 , -36.82248 , -99.88707 ,-2.7832881499999997
1.699999 , -36.82248 , -99.86418 ,-2.8267762999999997
1.704999 , -36.82821 , -99.88707 ,-2.7397990500000002
1.709999 , -36.82248 , -99.88707 ,-2.7397990500000002
1.714999 , -36.81676 , -99.90996 ,-2.7832881499999997
1.719999 , -36.82248 , -99.86418 ,-2.7615436
1.724999 , -36.82821 , -99.90996 ,-2.7615436
1.729999 , -36.82248 , -99.88707 ,-2.7832881499999997
1.734999 , -36.82248 , -99.90996 ,-2.7615436
1.739999 , -36.81676 , -99.88707 ,-2.7832881499999997
1.744999 , -36.81676 , -99.88707 ,-2.7615436
1.749999 , -36.81676 , -99.88707 ,-2.7832881499999997
1.754999 , -36.82248 , -99.88707 ,-2.7397990500000002
1.759999 , -36.82248 , -99.88707 ,-2.7832881499999997
1.764999 , -36.82248 , -99.90996 ,-2.7397990500000002
1.769999 , -36.81676 , -99.88707 ,-2.7615436
1.774999 , -36.81676 , -99.88707 ,-2.7832881499999997
1.779999 , -36.82821 , -99.86418 ,-2.8050326999999995
1.784999 , -36.82821 , -99.84129 ,-2.7615436
1.789999 , -36.82248 , -99.88707 ,-2.8050326999999995
1.794999 , -36.81676 , -99.86418 ,-2.7615436
1.799999 , -36.82248 , -99.88707 ,-2.8050326999999995
1.804999 , -36.82248 , -99.86418 ,-2.8267762999999997
1.809999 , -36.82248 , -99.88707 ,-2.7832881499999997
1.814999 , -36.82248 , -99.88707 ,-2.84852085
1.819999 , -36.82248 , -99.86418 ,-2.8267762999999997
1.824998 , -36.82821 , -99.90996 ,-2.8702654
1.829998 , -36.82248 , -99.88707 ,-2.84852085
1.834998 , -36.82821 , -99.88707 ,-2.84852085
1.839998 , -36.81676 , -99.86418 ,-2.8050326999999995
1.844998 , -36.81676 , -99.90996 ,-2.8050326999999995
1.849998 , -36.82248 , -99.90996 ,-2.8267762999999997
1.854998 , -36.82248 , -99.88707 ,-2.8267762999999997
1.859998 , -36.82248 , -99.88707 ,-2.8267762999999997
1.864998 , -36.82821 , -99.86418 ,-2.84852085
1.869998 , -36.82248 , -99.90996 ,-2.7832881499999997
1.874998 , -36.81676 , -99.88707 ,-2.8267762999999997
1.879998 , -36.82248 , -99.88707 ,-2.7615436
1.884998 , -36.82248 , -99.88707 ,-2.84852085
1.889998 , -36.82248 , -99.88707 ,-2.8267762999999997
1.894998 , -36.82248 , -99.90996 ,-2.8267762999999997
1.899998 , -36.82248 , -99.86418 ,-2.84852085
1.904998 , -36.81676 , -99.88707 ,-2.8702654
1.909998 , -36.82248 , -99.88707 ,-2.84852085
1.914998 , -36.82821 , -99.90996 ,-2.84852085
1.919998 , -36.82248 , -99.84129 ,-2.84852085
1.924998 , -36.82248 , -99.88707 ,-2.8267762999999997
1.929998 , -36.82248 , -99.90996 ,-2.84852085
1.934998 , -36.81104 , -99.88707 ,-2.8702654
1.939998 , -36.82248 , -99.88707 ,-2.8702654
1.944998 , -36.82248 , -99.88707 ,-2.84852085
1.949998 , -36.81676 , -99.88707 ,-2.8702654
1.954998 , -36.82821 , -99.93285 ,-2.8267762999999997
1.959998 , -36.81104 , -99.88707 ,-2.84852085
1.964998 , -36.82248 , -99.88707 ,-2.89200995
1.969998 , -36.82248 , -99.86418 ,-2.9137545
1.974998 , -36.82821 , -99.88707 ,-2.89200995
1.979998 , -36.82248 , -99.88707 ,-2.84852085
1.984998 , -36.81676 , -99.88707 ,-2.84852085
1.989998 , -36.81676 , -99.93285 ,-2.89200995
1.994998 , -36.82248 , -99.84129 ,-2.89200995
1.999998 , -36.81676 , -99.88707 ,-2.8702654
2.004998 , -36.82248 , -99.90996 ,-2.89200995
2.009999 , -36.82248 , -99.90996 ,-2.9137545
2.014999 , -36.82248 , -99.88707 ,-2.9137545
2.019999 , -36.82821 , -99.86418 ,-2.89200995
2.024999 , -36.81676 , -99.90996 ,-2.89200995
2.029999 , -36.82248 , -99.90996 ,-2.89200995
2.034999 , -36.82248 , -99.93285 ,-2.89200995
2.039999 , -36.81676 , -99.88707 ,-2.93549905
2.044999 , -36.82248 , -99.90996 ,-2.89200995
2.049999 , -36.81104 , -99.88707 ,-2.89200995
2.055 , -36.82821 , -99.88707 ,-2.89200995
2.06 , -36.82248 , -99.93285 ,-2.9137545
2.065 , -36.81676 , -99.86418 ,-2.89200995
2.07 , -36.82248 , -99.86418 ,-2.93549905
2.075 , -36.82248 , -99.86418 ,-2.9137545
2.08 , -36.82248 , -99.88707 ,-2.89200995
2.085 , -36.82248 , -99.84129 ,-2.89200995
2.09 , -36.82248 , -99.93285 ,-2.9789881499999997
2.095001 , -36.82821 , -99.88707 ,-2.9137545
2.100001 , -36.81676 , -99.88707 ,-2.9137545
2.105001 , -36.82248 , -99.88707 ,-2.93549905
2.110001 , -36.81676 , -99.95573 ,-2.93549905
2.115001 , -36.82248 , -99.86418 ,-2.9572435999999995
2.120001 , -36.81676 , -99.88707 ,-2.9137545
2.125001 , -36.81676 , -99.90996 ,-3.00073175
2.130001 , -36.82248 , -99.88707 ,-2.93549905
2.135001 , -36.82248 , -99.86418 ,-2.9789881499999997
2.140002 , -36.82821 , -99.90996 ,-2.9572435999999995
2.145002 , -36.82248 , -99.86418 ,-2.9572435999999995
2.150002 , -36.82248 , -99.88707 ,-2.9572435999999995
2.155002 , -36.82821 , -99.88707 ,-2.9572435999999995
2.160002 , -36.81676 , -99.86418 ,-2.9572435999999995
2.165002 , -36.82248 , -99.86418 ,-2.9789881499999997
2.170002 , -36.82248 , -99.90996 ,-2.9789881499999997
2.175002 , -36.82248 , -99.88707 ,-2.9572435999999995
2.180002 , -36.82248 , -99.86418 ,-2.9789881499999997
2.185003 , -36.82248 , -99.88707 ,-2.9789881499999997
2.190003 , -36.81676 , -99.90996 ,-2.9572435999999995
2.195003 , -36.82821 , -99.88707 ,-3.00073175
2.200003 , -36.82821 , -99.86418 ,-2.9789881499999997
2.205003 , -36.82248 , -99.90996 ,-3.00073175
2.210003 , -36.82821 , -99.88707 ,-2.93549905
2.215003 , -36.82248 , -99.86418 ,-2.9789881499999997
2.220003 , -36.82248 , -99.86418 ,-3.0224763
2.225003 , -36.82248 , -99.90996 ,-2.9572435999999995
2.230004 , -36.81676 , -99.86418 ,-2.9789881499999997
2.235004 , -36.82248 , -99.88707 ,-2.9789881499999997
2.240004 , -36.82248 , -99.90996 ,-2.9789881499999997
2.245004 , -36.82821 , -99.84129 ,-2.9789881499999997
2.250004 , -36.81676 , -99.90996 ,-2.9789881499999997
2.255004 , -36.81676 , -99.88707 ,-3.00073175
2.260004 , -36.82248 , -99.93285 ,-3.0224763
2.265004 , -36.82821 , -99.88707 ,-3.00073175
2.270005 , -36.82248 , -99.88707 ,-3.00073175
2.275005 , -36.82821 , -99.90996 ,-2.9572435999999995
2.280005 , -36.82248 , -99.88707 ,-3.00073175
2.285005 , -36.82248 , -99.88707 ,-3.00073175
2.290005 , -36.82248 , -99.88707 ,-3.00073175
2.295005 , -36.81676 , -99.84129 ,-2.9789881499999997
2.300005 , -36.82248 , -99.86418 ,-2.9572435999999995
2.305005 , -36.82248 , -99.88707 ,-3.00073175
2.310005 , -36.82248 , -99.86418 ,-3.0224763
2.315006 , -36.81676 , -99.86418 ,-3.0224763
2.320006 , -36.81676 , -99.90996 ,-3.0224763
2.325006 , -36.82821 , -99.90996 ,-2.9789881499999997
2.330006 , -36.82821 , -99.88707 ,-3.00073175
2.335006 , -36.82248 , -99.90996 ,-3.0659654
2.340006 , -36.82248 , -99.86418 ,-3.00073175
2.345006 , -36.81676 , -99.88707 ,-3.00073175
2.350006 , -36.81104 , -99.86418 ,-3.04422085
