TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-24 20:29:13
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
0 ,-0.8020487850000002,-0.7547125999999995, -100.0931 ,-1.0042983499651201
0.005 ,-0.8003370099999998,-0.7535719150000002, -100.0702 ,-1.051010352
0.01 ,-0.801477695,-0.7547125999999995, -100.0244 ,-1.051010352
0.015 ,-0.801477695,-0.753000825, -100.0015 ,-1.0276544530224
0.02 ,-0.8009081,-0.7535719150000002, -100.0244 ,-1.051010352
0.025 ,-0.8020487850000002,-0.753000825, -100.0015 ,-1.051010352
0.03 ,-0.801477695,-0.7535719150000002, -99.97862 ,-1.051010352
0.035 ,-0.8020487850000002,-0.753000825, -100.0244 ,-1.051010352
0.04 ,-0.8003370099999998,-0.7535719150000002, -100.0015 ,-1.0743662509776
4.499999E-02 ,-0.8009081,-0.753000825, -100.0473 ,-1.051010352
4.999999E-02 ,-0.8003370099999998,-0.7541415100000002, -100.0015 ,-1.0276544530224
5.499999E-02 ,-0.7997674150000007,-0.7535719150000002, -100.0244 ,-1.0743662509776
5.999999E-02 ,-0.801477695,-0.7535719150000002, -100.0702 ,-1.0743662509776
6.499999E-02 ,-0.7997674150000007,-0.7535719150000002, -100.0244 ,-1.0743662509776
6.999999E-02 ,-0.801477695,-0.753000825, -100.0702 ,-1.051010352
0.075 ,-0.8009081,-0.7535719150000002, -100.0244 ,-1.0977211295568001
0.08 ,-0.8003370099999998,-0.753000825, -100.0244 ,-1.0977211295568001
0.085 ,-0.8009081,-0.7535719150000002, -100.0473 ,-1.0977211295568001
0.09 ,-0.7997674150000007,-0.753000825, -100.0244 ,-1.1210770285344003
9.500001E-02 ,-0.801477695,-0.7541415100000002, -100.0244 ,-1.0743662509776
0.1 ,-0.7997674150000007,-0.753000825, -100.0244 ,-1.0977211295568001
0.105 ,-0.8009081,-0.7535719150000002, -100.0473 ,-1.0743662509776
0.11 ,-0.8003370099999998,-0.7518601399999998, -100.0931 ,-1.0743662509776
0.115 ,-0.7997674150000007,-0.7535719150000002, -100.0244 ,-1.0977211295568001
0.12 ,-0.801477695,-0.7518601399999998, -100.0702 ,-1.0743662509776
0.125 ,-0.8003370099999998,-0.7541415100000002, -100.0244 ,-1.0977211295568001
0.13 ,-0.8009081,-0.7518601399999998, -100.0244 ,-1.0977211295568001
0.135 ,-0.7991963250000005,-0.753000825, -100.0473 ,-1.1210770285344003
0.14 ,-0.7997674150000007,-0.753000825, -100.0244 ,-1.0977211295568001
0.145 ,-0.801477695,-0.7541415100000002, -100.0244 ,-1.1210770285344003
0.15 ,-0.7991963250000005,-0.75243123, -100.0015 ,-1.0743662509776
0.155 ,-0.7997674150000007,-0.7535719150000002, -100.0473 ,-1.0977211295568001
0.16 ,-0.7997674150000007,-0.753000825, -100.0015 ,-1.0977211295568001
0.165 ,-0.7997674150000007,-0.7535719150000002, -100.0702 ,-1.1210770285344003
0.17 ,-0.7997674150000007,-0.75243123, -100.0244 ,-1.144432927512
0.175 ,-0.7997674150000007,-0.7535719150000002, -100.0244 ,-1.144432927512
0.18 ,-0.8009081,-0.75243123, -99.97862 ,-1.1210770285344003
0.185 ,-0.7991963250000005,-0.753000825, -100.0702 ,-1.0977211295568001
0.19 ,-0.7997674150000007,-0.75243123, -100.0244 ,-1.1210770285344003
0.1949999 ,-0.7997674150000007,-0.753000825, -100.0473 ,-1.144432927512
0.1999999 ,-0.7991963250000005,-0.753000825, -100.0015 ,-1.144432927512
0.2049999 ,-0.7997674150000007,-0.753000825, -100.0244 ,-1.1210770285344003
0.2099999 ,-0.7991963250000005,-0.753000825, -100.0244 ,-1.1210770285344003
0.2149999 ,-0.7991963250000005,-0.753000825, -100.0244 ,-1.144432927512
0.2199999 ,-0.7997674150000007,-0.7535719150000002, -100.0702 ,-1.1210770285344003
0.2249999 ,-0.7991963250000005,-0.753000825, -100.0473 ,-1.1210770285344003
0.2299999 ,-0.7991963250000005,-0.7535719150000002, -100.0473 ,-1.0977211295568001
0.2349999 ,-0.7991963250000005,-0.75243123, -100.0015 ,-1.144432927512
0.2399999 ,-0.7997674150000007,-0.7535719150000002, -100.0244 ,-1.1210770285344003
0.2449999 ,-0.7991963250000005,-0.753000825, -100.0473 ,-1.144432927512
0.2499999 ,-0.7991963250000005,-0.7541415100000002, -100.0702 ,-1.144432927512
0.2549999 ,-0.7997674150000007,-0.75243123, -100.0015 ,-1.144432927512
0.2599999 ,-0.7991963250000005,-0.7535719150000002, -100.0244 ,-1.144432927512
0.2649999 ,-0.7991963250000005,-0.753000825, -100.0473 ,-1.144432927512
0.2699999 ,-0.7986267300000005,-0.753000825, -100.0244 ,-1.1677888264896001
0.2749999 ,-0.7997674150000007,-0.753000825, -100.0244 ,-1.0977211295568001
0.2799999 ,-0.7980556400000003,-0.7535719150000002, -100.0473 ,-1.144432927512
0.2849999 ,-0.7991963250000005,-0.7518601399999998, -100.0702 ,-1.1911447254671996
0.2899999 ,-0.7991963250000005,-0.7541415100000002, -100.0702 ,-1.144432927512
0.2949999 ,-0.7986267300000005,-0.7518601399999998, -100.0244 ,-1.144432927512
0.2999999 ,-0.7986267300000005,-0.753000825, -100.0244 ,-1.144432927512
0.3049999 ,-0.7980556400000003,-0.753000825, -100.0473 ,-1.144432927512
0.3099999 ,-0.7986267300000005,-0.75243123, -100.0473 ,-1.2378565234224
0.3149998 ,-0.7991963250000005,-0.7535719150000002, -100.0473 ,-1.144432927512
0.3199998 ,-0.7980556400000003,-0.7535719150000002, -100.0015 ,-1.1911447254671996
0.3249998 ,-0.7997674150000007,-0.7535719150000002, -100.0244 ,-1.1911447254671996
0.3299998 ,-0.7974860449999994,-0.753000825, -100.0702 ,-1.2145006244447998
0.3349998 ,-0.7986267300000005,-0.7535719150000002, -100.0244 ,-1.1911447254671996
0.3399998 ,-0.7980556400000003,-0.75243123, -100.0244 ,-1.144432927512
0.3449998 ,-0.7974860449999994,-0.7535719150000002, -100.0473 ,-1.1911447254671996
0.3499998 ,-0.7980556400000003,-0.7518601399999998, -100.0244 ,-1.1911447254671996
0.3549998 ,-0.7974860449999994,-0.7535719150000002, -100.0015 ,-1.144432927512
0.3599998 ,-0.7991963250000005,-0.7512905449999998, -100.0473 ,-1.1911447254671996
0.3649998 ,-0.7980556400000003,-0.753000825, -100.0244 ,-1.1677888264896001
0.3699998 ,-0.7991963250000005,-0.75243123, -100.0244 ,-1.1911447254671996
0.3749998 ,-0.7980556400000003,-0.7535719150000002, -100.0015 ,-1.1911447254671996
0.3799998 ,-0.7980556400000003,-0.7518601399999998, -100.0015 ,-1.1911447254671996
0.3849998 ,-0.7986267300000005,-0.7535719150000002, -100.0015 ,-1.1911447254671996
0.3899998 ,-0.7974860449999994,-0.7518601399999998, -100.0015 ,-1.1911447254671996
0.3949998 ,-0.7991963250000005,-0.7535719150000002, -100.0244 ,-1.1911447254671996
0.3999998 ,-0.7980556400000003,-0.753000825, -100.0015 ,-1.1911447254671996
0.4049998 ,-0.7986267300000005,-0.7547125999999995, -100.0015 ,-1.1677888264896001
0.4099998 ,-0.7980556400000003,-0.7518601399999998, -100.0244 ,-1.2145006244447998
0.4149998 ,-0.7974860449999994,-0.7541415100000002, -100.0244 ,-1.1677888264896001
0.4199997 ,-0.7991963250000005,-0.75243123, -100.0015 ,-1.2378565234224
0.4249997 ,-0.7986267300000005,-0.7535719150000002, -100.0244 ,-1.2145006244447998
0.4299997 ,-0.7974860449999994,-0.75243123, -100.0015 ,-1.2378565234224
0.4349997 ,-0.7974860449999994,-0.75243123, -100.0473 ,-1.2145006244447998
