TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-25 20:33:37
 Time  , DY+ , F2X+ , F2Y+ 
0.2549999 , -36.93693 , -99.6353 ,-1.5347685465
0.2599999 , -36.94265 , -99.6353 ,-1.4357507325
0.2649999 , -36.94265 , -99.58952 ,-1.7328030930000002
0.2699999 , -36.94265 , -99.65819 ,-1.6585397325000002
0.2749999 , -36.94265 , -99.6353 ,-1.5100140930000001
0.2799999 , -36.93121 , -99.65819 ,-1.460505186
0.2849999 , -36.94837 , -99.68108 ,-1.5842763720000002
0.2899999 , -36.93693 , -99.6353 ,-1.5842763720000002
0.2949999 , -36.93693 , -99.6353 ,-1.5595219185000002
0.2999999 , -36.93693 , -99.6353 ,-1.5842763720000002
0.3049999 , -36.94265 , -99.65819 ,-1.5347685465
0.3099999 , -36.93693 , -99.61241 ,-1.460505186
0.3149998 , -36.93693 , -99.61241 ,-1.5100140930000001
0.3199998 , -36.93693 , -99.65819 ,-1.6337852790000003
0.3249998 , -36.93693 , -99.6353 ,-1.6090308255
0.3299998 , -36.94265 , -99.6353 ,-1.5100140930000001
0.3349998 , -36.93693 , -99.61241 ,-1.5595219185000002
0.3399998 , -36.94265 , -99.61241 ,-1.6090308255
0.3449998 , -36.94265 , -99.6353 ,-1.5595219185000002
0.3499998 , -36.94265 , -99.61241 ,-1.460505186
0.3549998 , -36.93693 , -99.65819 ,-1.6090308255
0.3599998 , -36.94265 , -99.6353 ,-1.5595219185000002
0.3649998 , -36.93693 , -99.65819 ,-1.5347685465
0.3699998 , -36.94265 , -99.65819 ,-1.5347685465
0.3749998 , -36.93693 , -99.6353 ,-1.5842763720000002
0.3799998 , -36.93693 , -99.68108 ,-1.7080486395000003
0.3849998 , -36.93693 , -99.65819 ,-1.5595219185000002
0.3899998 , -36.94265 , -99.6353 ,-1.5595219185000002
0.3949998 , -36.94265 , -99.68108 ,-1.5100140930000001
0.3999998 , -36.94265 , -99.65819 ,-1.6090308255
0.4049998 , -36.94265 , -99.65819 ,-1.5595219185000002
0.4099998 , -36.93693 , -99.68108 ,-1.4852596395
0.4149998 , -36.94265 , -99.68108 ,-1.6585397325000002
0.4199997 , -36.93693 , -99.6353 ,-1.6832941860000001
0.4249997 , -36.93693 , -99.65819 ,-1.5595219185000002
0.4299997 , -36.94265 , -99.68108 ,-1.6337852790000003
0.4349997 , -36.94265 , -99.6353 ,-1.6337852790000003
0.4399997 , -36.93693 , -99.65819 ,-1.6337852790000003
0.4449997 , -36.94265 , -99.65819 ,-1.5842763720000002
0.4499997 , -36.93693 , -99.65819 ,-1.4852596395
0.4549997 , -36.94265 , -99.68108 ,-1.5595219185000002
0.4599997 , -36.93693 , -99.65819 ,-1.5347685465
0.4649997 , -36.94837 , -99.68108 ,-1.5100140930000001
0.4699997 , -36.93693 , -99.68108 ,-1.6832941860000001
0.4749997 , -36.93693 , -99.65819 ,-1.7080486395000003
0.4799997 , -36.93121 , -99.68108 ,-1.6337852790000003
0.4849997 , -36.94265 , -99.65819 ,-1.6832941860000001
0.4899997 , -36.93693 , -99.68108 ,-1.5347685465
0.4949997 , -36.94265 , -99.65819 ,-1.5595219185000002
0.4999997 , -36.94265 , -99.65819 ,-1.6090308255
0.5049997 , -36.93693 , -99.72685 ,-1.6090308255
0.5099997 , -36.93693 , -99.65819 ,-1.7080486395000003
0.5149997 , -36.93121 , -99.68108 ,-1.6585397325000002
0.5199997 , -36.94265 , -99.68108 ,-1.6090308255
0.5249997 , -36.93693 , -99.65819 ,-1.6090308255
0.5299997 , -36.94265 , -99.70396 ,-1.5595219185000002
0.5349997 , -36.93693 , -99.68108 ,-1.6585397325000002
0.5399997 , -36.94837 , -99.68108 ,-1.6090308255
0.5449997 , -36.94265 , -99.65819 ,-1.7080486395000003
0.5499997 , -36.94265 , -99.65819 ,-1.7080486395000003
0.5549996 , -36.94265 , -99.65819 ,-1.7080486395000003
0.5599996 , -36.94265 , -99.65819 ,-1.6832941860000001
0.5649996 , -36.94265 , -99.70396 ,-1.6832941860000001
0.5699996 , -36.94265 , -99.68108 ,-1.6090308255
0.5749996 , -36.93693 , -99.65819 ,-1.6337852790000003
0.5799996 , -36.94837 , -99.65819 ,-1.6585397325000002
0.5849996 , -36.94837 , -99.65819 ,-1.6832941860000001
0.5899996 , -36.94265 , -99.65819 ,-1.4852596395
0.5949996 , -36.94265 , -99.65819 ,-1.5595219185000002
0.5999996 , -36.93693 , -99.68108 ,-1.7328030930000002
0.6049996 , -36.94265 , -99.6353 ,-1.7328030930000002
0.6099996 , -36.94265 , -99.6353 ,-1.5595219185000002
0.6149996 , -36.94265 , -99.65819 ,-1.6585397325000002
0.6199996 , -36.94265 , -99.6353 ,-1.5842763720000002
0.6249996 , -36.93693 , -99.65819 ,-1.5842763720000002
0.6299996 , -36.93693 , -99.6353 ,-1.6090308255
0.6349996 , -36.94265 , -99.61241 ,-1.7080486395000003
0.6399996 , -36.94265 , -99.61241 ,-1.7328030930000002
0.6449996 , -36.94265 , -99.65819 ,-1.6832941860000001
0.6499996 , -36.94837 , -99.61241 ,-1.7575575465000002
0.6549996 , -36.93693 , -99.65819 ,-1.7080486395000003
0.6599995 , -36.94265 , -99.6353 ,-1.5595219185000002
0.6649995 , -36.94265 , -99.68108 ,-1.6585397325000002
0.6699995 , -36.93693 , -99.6353 ,-1.807065372
0.6749995 , -36.94837 , -99.6353 ,-1.6832941860000001
0.6799995 , -36.9541 , -99.65819 ,-1.6337852790000003
0.6849995 , -36.94265 , -99.6353 ,-1.6337852790000003
0.6899995 , -36.93693 , -99.61241 ,-1.8565742790000002
0.6949995 , -36.9541 , -99.6353 ,-1.7328030930000002
0.6999995 , -36.93693 , -99.6353 ,-1.6585397325000002
0.7049995 , -36.94265 , -99.65819 ,-1.6585397325000002
0.7099995 , -36.93693 , -99.65819 ,-1.7575575465000002
0.7149995 , -36.94265 , -99.6353 ,-1.7328030930000002
0.7199995 , -36.94837 , -99.68108 ,-1.6337852790000003
0.7249995 , -36.94837 , -99.6353 ,-1.6585397325000002
0.7299995 , -36.94265 , -99.65819 ,-1.7080486395000003
0.7349995 , -36.93121 , -99.6353 ,-1.7328030930000002
0.7399995 , -36.94265 , -99.61241 ,-1.7080486395000003
0.7449995 , -36.94265 , -99.6353 ,-1.6832941860000001
0.7499995 , -36.94265 , -99.61241 ,-1.5347685465
0.7549995 , -36.93693 , -99.61241 ,-1.6585397325000002
0.7599995 , -36.93693 , -99.61241 ,-1.7080486395000003
0.7649994 , -36.93693 , -99.56664 ,-1.6832941860000001
0.7699994 , -36.94265 , -99.61241 ,-1.5842763720000002
0.7749994 , -36.94265 , -99.6353 ,-1.7080486395000003
0.7799994 , -36.94265 , -99.6353 ,-1.807065372
0.7849994 , -36.93693 , -99.65819 ,-1.7823109185000001
0.7899994 , -36.93693 , -99.61241 ,-1.6090308255
0.7949994 , -36.94265 , -99.58952 ,-1.7328030930000002
0.7999994 , -36.94837 , -99.6353 ,-1.8565742790000002
0.8049994 , -36.94265 , -99.6353 ,-1.807065372
0.8099994 , -36.94837 , -99.6353 ,-1.8318198255000002
0.8149994 , -36.93693 , -99.61241 ,-1.7823109185000001
0.8199994 , -36.94265 , -99.58952 ,-1.7575575465000002
0.8249994 , -36.93693 , -99.58952 ,-1.7823109185000001
0.8299994 , -36.93693 , -99.58952 ,-1.6585397325000002
0.8349994 , -36.94265 , -99.65819 ,-1.7575575465000002
0.8399994 , -36.9541 , -99.58952 ,-1.807065372
0.8449994 , -36.93693 , -99.56664 ,-1.8565742790000002
0.8499994 , -36.93693 , -99.6353 ,-1.8565742790000002
0.8549994 , -36.93693 , -99.56664 ,-1.7080486395000003
0.8599994 , -36.94265 , -99.58952 ,-1.6090308255
0.8649994 , -36.94265 , -99.56664 ,-1.7823109185000001
0.8699993 , -36.93693 , -99.61241 ,-1.8318198255000002
0.8749993 , -36.93693 , -99.61241 ,-1.7575575465000002
0.8799993 , -36.93693 , -99.61241 ,-1.7823109185000001
0.8849993 , -36.94265 , -99.61241 ,-1.8318198255000002
0.8899993 , -36.93121 , -99.6353 ,-1.8565742790000002
0.8949993 , -36.93693 , -99.61241 ,-1.8565742790000002
0.8999993 , -36.93693 , -99.56664 ,-1.906083186
0.9049993 , -36.94265 , -99.61241 ,-1.807065372
0.9099993 , -36.93693 , -99.56664 ,-1.7080486395000003
0.9149993 , -36.94265 , -99.61241 ,-1.7823109185000001
0.9199993 , -36.94265 , -99.58952 ,-1.8565742790000002
0.9249993 , -36.93693 , -99.65819 ,-1.7575575465000002
0.9299993 , -36.93693 , -99.6353 ,-1.6337852790000003
0.9349993 , -36.94837 , -99.61241 ,-1.7080486395000003
0.9399993 , -36.93693 , -99.61241 ,-1.7823109185000001
0.9449993 , -36.93693 , -99.61241 ,-1.8318198255000002
0.9499993 , -36.94265 , -99.6353 ,-1.8318198255000002
0.9549993 , -36.94265 , -99.58952 ,-1.8318198255000002
0.9599993 , -36.94265 , -99.61241 ,-1.807065372
0.9649993 , -36.93693 , -99.65819 ,-1.807065372
0.9699993 , -36.93693 , -99.65819 ,-1.7575575465000002
0.9749992 , -36.94265 , -99.61241 ,-1.8565742790000002
0.9799992 , -36.93693 , -99.6353 ,-1.8813287325
0.9849992 , -36.93693 , -99.6353 ,-1.6832941860000001
0.9899992 , -36.93693 , -99.61241 ,-1.7575575465000002
0.9949992 , -36.94265 , -99.65819 ,-1.8318198255000002
0.9999992 , -36.94265 , -99.6353 ,-1.807065372
1.004999 , -36.94265 , -99.65819 ,-1.807065372
1.009999 , -36.94265 , -99.6353 ,-1.807065372
1.014999 , -36.93693 , -99.65819 ,-1.8565742790000002
1.019999 , -36.94837 , -99.6353 ,-1.6832941860000001
1.024999 , -36.94265 , -99.68108 ,-1.807065372
1.029999 , -36.94265 , -99.70396 ,-1.8565742790000002
1.034999 , -36.94265 , -99.65819 ,-1.8318198255000002
1.039999 , -36.94837 , -99.70396 ,-1.8813287325
1.044999 , -36.93693 , -99.6353 ,-1.7823109185000001
1.049999 , -36.94265 , -99.65819 ,-1.6337852790000003
1.054999 , -36.93693 , -99.68108 ,-1.807065372
1.059999 , -36.93121 , -99.65819 ,-1.7575575465000002
1.064999 , -36.93693 , -99.68108 ,-1.8565742790000002
1.069999 , -36.94837 , -99.70396 ,-1.9555920930000001
1.074999 , -36.94265 , -99.70396 ,-1.7823109185000001
1.079999 , -36.93693 , -99.70396 ,-1.8565742790000002
1.084999 , -36.93121 , -99.74974 ,-1.7823109185000001
1.089999 , -36.94265 , -99.72685 ,-1.7328030930000002
1.094999 , -36.93693 , -99.68108 ,-1.8813287325
1.099999 , -36.93693 , -99.70396 ,-1.8565742790000002
1.104999 , -36.94265 , -99.70396 ,-1.8318198255000002
1.109999 , -36.93693 , -99.72685 ,-1.906083186
1.114999 , -36.94265 , -99.74974 ,-1.9308376395000002
1.119999 , -36.94265 , -99.72685 ,-1.7328030930000002
1.124999 , -36.94265 , -99.74974 ,-1.8318198255000002
1.129999 , -36.94837 , -99.77263 ,-1.7575575465000002
1.134999 , -36.93693 , -99.79552 ,-1.807065372
1.139999 , -36.94265 , -99.74974 ,-1.9308376395000002
1.144999 , -36.93693 , -99.72685 ,-1.8565742790000002
1.149999 , -36.94265 , -99.74974 ,-1.6832941860000001
1.154999 , -36.94265 , -99.72685 ,-1.807065372
1.159999 , -36.93693 , -99.74974 ,-1.906083186
1.164999 , -36.94837 , -99.74974 ,-1.7823109185000001
1.169999 , -36.93121 , -99.70396 ,-1.8318198255000002
1.174999 , -36.93693 , -99.77263 ,-1.807065372
1.179999 , -36.94265 , -99.74974 ,-1.980345465
1.184999 , -36.93693 , -99.72685 ,-1.980345465
1.189999 , -36.94265 , -99.72685 ,-1.7575575465000002
1.194999 , -36.94265 , -99.70396 ,-1.906083186
1.199999 , -36.93693 , -99.77263 ,-1.8565742790000002
1.204999 , -36.94265 , -99.72685 ,-1.9308376395000002
1.209999 , -36.93693 , -99.72685 ,-1.807065372
1.214999 , -36.94265 , -99.74974 ,-1.906083186
1.219999 , -36.94265 , -99.72685 ,-1.8318198255000002
1.224999 , -36.94265 , -99.74974 ,-1.8565742790000002
1.229999 , -36.94265 , -99.77263 ,-1.8318198255000002
1.234999 , -36.93693 , -99.70396 ,-1.8318198255000002
1.239999 , -36.94265 , -99.77263 ,-1.9555920930000001
1.244999 , -36.94265 , -99.72685 ,-1.9308376395000002
1.249999 , -36.94265 , -99.70396 ,-2.029854372
1.254999 , -36.94265 , -99.72685 ,-1.8318198255000002
1.259999 , -36.93693 , -99.77263 ,-1.9308376395000002
1.264999 , -36.93693 , -99.70396 ,-1.9308376395000002
1.269999 , -36.94265 , -99.74974 ,-1.8565742790000002
1.274999 , -36.94265 , -99.72685 ,-2.0050999185
1.279999 , -36.94837 , -99.72685 ,-1.8318198255000002
1.284999 , -36.94265 , -99.74974 ,-1.906083186
1.289999 , -36.93693 , -99.70396 ,-2.029854372
1.294999 , -36.94265 , -99.70396 ,-2.0050999185
1.299999 , -36.93693 , -99.72685 ,-2.029854372
1.304999 , -36.93693 , -99.70396 ,-1.9555920930000001
1.309999 , -36.94265 , -99.72685 ,-2.0546088255
1.314999 , -36.94265 , -99.74974 ,-1.807065372
1.319999 , -36.93693 , -99.70396 ,-1.906083186
1.324999 , -36.93693 , -99.70396 ,-1.906083186
1.329999 , -36.94265 , -99.68108 ,-1.906083186
1.334999 , -36.94265 , -99.68108 ,-1.9555920930000001
1.339999 , -36.94265 , -99.6353 ,-1.8318198255000002
1.344999 , -36.94265 , -99.6353 ,-2.0050999185
1.349999 , -36.93121 , -99.68108 ,-1.8813287325
1.354999 , -36.94265 , -99.6353 ,-1.9555920930000001
1.359999 , -36.94265 , -99.6353 ,-1.8813287325
1.364999 , -36.93693 , -99.6353 ,-2.029854372
1.369999 , -36.94265 , -99.58952 ,-2.0050999185
1.374999 , -36.94265 , -99.56664 ,-1.980345465
1.379999 , -36.94265 , -99.56664 ,-1.8813287325
1.384999 , -36.93693 , -99.61241 ,-1.8318198255000002
1.389999 , -36.94265 , -99.54375 ,-2.1041177325000002
1.394999 , -36.94265 , -99.54375 ,-1.9555920930000001
1.399999 , -36.93693 , -99.58952 ,-1.980345465
1.404999 , -36.93693 , -99.56664 ,-1.9555920930000001
1.409999 , -36.94265 , -99.56664 ,-1.9555920930000001
1.414999 , -36.94837 , -99.58952 ,-1.980345465
1.419999 , -36.93693 , -99.58952 ,-1.807065372
1.424999 , -36.93693 , -99.58952 ,-2.029854372
1.429999 , -36.94265 , -99.54375 ,-1.906083186
1.434999 , -36.94265 , -99.56664 ,-2.0050999185
1.439999 , -36.93693 , -99.54375 ,-1.8565742790000002
1.444999 , -36.94265 , -99.54375 ,-1.8813287325
1.449999 , -36.93693 , -99.54375 ,-2.1041177325000002
1.454999 , -36.94265 , -99.58952 ,-2.0050999185
1.459999 , -36.94265 , -99.58952 ,-1.8565742790000002
1.464999 , -36.93693 , -99.58952 ,-1.9308376395000002
1.469999 , -36.94837 , -99.58952 ,-2.1536266395
1.474999 , -36.93693 , -99.54375 ,-1.8565742790000002
1.479999 , -36.93693 , -99.61241 ,-1.9555920930000001
1.484999 , -36.93693 , -99.54375 ,-1.8318198255000002
1.489999 , -36.94265 , -99.61241 ,-2.1536266395
1.494999 , -36.94837 , -99.6353 ,-1.980345465
1.499999 , -36.93693 , -99.6353 ,-1.980345465
1.504999 , -36.94265 , -99.6353 ,-2.0050999185
1.509999 , -36.94265 , -99.6353 ,-2.0050999185
1.514999 , -36.94265 , -99.6353 ,-2.0546088255
1.519999 , -36.94265 , -99.70396 ,-1.9555920930000001
1.524999 , -36.93693 , -99.68108 ,-2.0546088255
1.529999 , -36.93693 , -99.70396 ,-2.0546088255
1.534999 , -36.94265 , -99.74974 ,-2.029854372
1.539999 , -36.94265 , -99.68108 ,-1.906083186
1.544999 , -36.94837 , -99.65819 ,-1.9308376395000002
1.549999 , -36.94265 , -99.70396 ,-2.029854372
1.554999 , -36.94837 , -99.72685 ,-2.029854372
1.559999 , -36.93693 , -99.74974 ,-2.1536266395
1.564999 , -36.93693 , -99.72685 ,-2.029854372
1.569999 , -36.93693 , -99.74974 ,-1.9308376395000002
1.574999 , -36.94837 , -99.68108 ,-2.0793632790000003
1.579999 , -36.94265 , -99.74974 ,-2.0793632790000003
1.584999 , -36.94265 , -99.74974 ,-2.1041177325000002
1.589999 , -36.93693 , -99.77263 ,-1.980345465
1.594999 , -36.94265 , -99.81841 ,-2.0050999185
1.599999 , -36.94265 , -99.79552 ,-2.0793632790000003
1.604999 , -36.93693 , -99.81841 ,-2.029854372
1.609999 , -36.94265 , -99.77263 ,-2.128872186
1.614999 , -36.94265 , -99.77263 ,-2.1536266395
1.619999 , -36.93693 , -99.79552 ,-2.0793632790000003
1.624999 , -36.94265 , -99.79552 ,-2.0546088255
1.629999 , -36.93693 , -99.77263 ,-1.9555920930000001
1.634999 , -36.94265 , -99.79552 ,-2.029854372
1.639999 , -36.94265 , -99.81841 ,-2.0546088255
1.644999 , -36.93693 , -99.81841 ,-2.0793632790000003
1.649999 , -36.94265 , -99.77263 ,-2.1041177325000002
1.654999 , -36.94265 , -99.77263 ,-2.0050999185
1.659999 , -36.94837 , -99.74974 ,-2.2031344650000007
1.664999 , -36.94265 , -99.79552 ,-2.128872186
1.669999 , -36.94837 , -99.72685 ,-2.0793632790000003
1.674999 , -36.93693 , -99.70396 ,-2.0050999185
1.679999 , -36.93693 , -99.72685 ,-2.1783800115000003
1.684999 , -36.94265 , -99.72685 ,-2.029854372
1.689999 , -36.94837 , -99.72685 ,-2.0546088255
1.694999 , -36.94837 , -99.68108 ,-2.2278889185
1.699999 , -36.94265 , -99.65819 ,-2.0546088255
1.704999 , -36.94265 , -99.68108 ,-2.1041177325000002
1.709999 , -36.94265 , -99.68108 ,-2.2278889185
1.714999 , -36.94265 , -99.70396 ,-2.1783800115000003
1.719999 , -36.94265 , -99.70396 ,-2.029854372
1.724999 , -36.94265 , -99.65819 ,-2.1041177325000002
1.729999 , -36.94837 , -99.65819 ,-1.980345465
1.734999 , -36.94837 , -99.6353 ,-2.0793632790000003
1.739999 , -36.93693 , -99.6353 ,-2.2278889185
1.744999 , -36.93693 , -99.6353 ,-2.0546088255
1.749999 , -36.94265 , -99.58952 ,-2.029854372
1.754999 , -36.94837 , -99.61241 ,-2.128872186
1.759999 , -36.94265 , -99.6353 ,-2.1041177325000002
1.764999 , -36.93693 , -99.61241 ,-2.252643372
1.769999 , -36.94265 , -99.61241 ,-2.2031344650000007
1.774999 , -36.94265 , -99.61241 ,-2.2031344650000007
1.779999 , -36.94265 , -99.58952 ,-2.029854372
1.784999 , -36.93693 , -99.54375 ,-2.1536266395
1.789999 , -36.94837 , -99.58952 ,-2.0050999185
1.794999 , -36.94265 , -99.54375 ,-1.980345465
1.799999 , -36.94265 , -99.58952 ,-2.2031344650000007
1.804999 , -36.94265 , -99.56664 ,-2.029854372
1.809999 , -36.94265 , -99.58952 ,-2.2278889185
1.814999 , -36.94837 , -99.54375 ,-2.128872186
1.819999 , -36.93693 , -99.58952 ,-2.1041177325000002
1.824998 , -36.94265 , -99.58952 ,-2.1536266395
1.829998 , -36.94837 , -99.58952 ,-2.3021522790000004
1.834998 , -36.94265 , -99.52086 ,-2.128872186
1.839998 , -36.94265 , -99.56664 ,-2.1041177325000002
1.844998 , -36.94265 , -99.56664 ,-2.252643372
1.849998 , -36.94265 , -99.54375 ,-2.2031344650000007
1.854998 , -36.94265 , -99.52086 ,-2.0546088255
1.859998 , -36.94265 , -99.54375 ,-2.1041177325000002
1.864998 , -36.94265 , -99.49796 ,-2.2031344650000007
1.869998 , -36.94265 , -99.54375 ,-2.1041177325000002
1.874998 , -36.94837 , -99.54375 ,-2.2278889185
1.879998 , -36.93693 , -99.52086 ,-2.2031344650000007
1.884998 , -36.94265 , -99.56664 ,-2.1041177325000002
1.889998 , -36.93693 , -99.54375 ,-2.128872186
1.894998 , -36.94837 , -99.56664 ,-2.1041177325000002
1.899998 , -36.94837 , -99.56664 ,-2.0546088255
1.904998 , -36.94265 , -99.56664 ,-2.1041177325000002
1.909998 , -36.94265 , -99.58952 ,-2.1041177325000002
1.914998 , -36.94837 , -99.56664 ,-2.1041177325000002
1.919998 , -36.94265 , -99.54375 ,-2.2773978255
1.924998 , -36.94837 , -99.61241 ,-2.2031344650000007
1.929998 , -36.94265 , -99.61241 ,-2.2278889185
1.934998 , -36.94837 , -99.58952 ,-2.0793632790000003
1.939998 , -36.94837 , -99.61241 ,-2.0793632790000003
1.944998 , -36.94265 , -99.61241 ,-2.1783800115000003
1.949998 , -36.93693 , -99.61241 ,-2.1041177325000002
1.954998 , -36.93693 , -99.56664 ,-2.2031344650000007
1.959998 , -36.94837 , -99.58952 ,-2.3021522790000004
1.964998 , -36.94265 , -99.61241 ,-2.2031344650000007
1.969998 , -36.93693 , -99.61241 ,-2.2031344650000007
1.974998 , -36.94265 , -99.6353 ,-2.128872186
1.979998 , -36.94837 , -99.58952 ,-2.3021522790000004
1.984998 , -36.94837 , -99.6353 ,-2.2773978255
1.989998 , -36.94837 , -99.6353 ,-2.1536266395
1.994998 , -36.94265 , -99.65819 ,-2.1536266395
1.999998 , -36.94265 , -99.6353 ,-2.1536266395
2.004998 , -36.94837 , -99.6353 ,-2.128872186
2.009999 , -36.9541 , -99.61241 ,-2.2278889185
2.014999 , -36.9541 , -99.65819 ,-2.2031344650000007
2.019999 , -36.94837 , -99.70396 ,-2.3021522790000004
2.024999 , -36.94837 , -99.6353 ,-2.3021522790000004
2.029999 , -36.94837 , -99.65819 ,-2.3021522790000004
2.034999 , -36.94265 , -99.68108 ,-2.2278889185
2.039999 , -36.94265 , -99.65819 ,-2.1783800115000003
2.044999 , -36.94837 , -99.68108 ,-2.1041177325000002
2.049999 , -36.94265 , -99.65819 ,-2.0050999185
2.055 , -36.93693 , -99.65819 ,-2.2031344650000007
2.06 , -36.94265 , -99.70396 ,-2.1783800115000003
2.065 , -36.94837 , -99.70396 ,-2.252643372
2.07 , -36.94265 , -99.72685 ,-2.2031344650000007
2.075 , -36.94837 , -99.68108 ,-2.3269067325000004
2.08 , -36.9541 , -99.68108 ,-2.2031344650000007
2.085 , -36.94265 , -99.68108 ,-2.252643372
2.09 , -36.94837 , -99.65819 ,-2.1783800115000003
2.095001 , -36.94265 , -99.68108 ,-2.252643372
2.100001 , -36.94837 , -99.68108 ,-2.1536266395
2.105001 , -36.94837 , -99.70396 ,-2.2773978255
2.110001 , -36.94265 , -99.70396 ,-2.2278889185
2.115001 , -36.94265 , -99.70396 ,-2.2773978255
2.120001 , -36.94837 , -99.70396 ,-2.2773978255
2.125001 , -36.94837 , -99.70396 ,-2.3269067325000004
2.130001 , -36.94265 , -99.72685 ,-2.2031344650000007
2.135001 , -36.94265 , -99.68108 ,-2.252643372
2.140002 , -36.94265 , -99.70396 ,-2.2278889185
2.145002 , -36.94265 , -99.72685 ,-2.1783800115000003
2.150002 , -36.94265 , -99.68108 ,-2.128872186
2.155002 , -36.94837 , -99.74974 ,-2.2278889185
2.160002 , -36.94837 , -99.68108 ,-2.1536266395
2.165002 , -36.94837 , -99.72685 ,-2.3021522790000004
2.170002 , -36.94265 , -99.70396 ,-2.3021522790000004
2.175002 , -36.94265 , -99.70396 ,-2.2031344650000007
2.180002 , -36.94837 , -99.70396 ,-2.4011690115
2.185003 , -36.94837 , -99.70396 ,-2.376414558
2.190003 , -36.94265 , -99.70396 ,-2.376414558
2.195003 , -36.94837 , -99.65819 ,-2.2773978255
2.200003 , -36.94265 , -99.65819 ,-2.1536266395
2.205003 , -36.94837 , -99.72685 ,-2.252643372
2.210003 , -36.94837 , -99.70396 ,-2.4506779185000003
2.215003 , -36.94837 , -99.70396 ,-2.351661186
2.220003 , -36.94837 , -99.70396 ,-2.3269067325000004
2.225003 , -36.94265 , -99.70396 ,-2.4011690115
2.230004 , -36.9541 , -99.70396 ,-2.4011690115
2.235004 , -36.94837 , -99.70396 ,-2.4259234650000003
2.240004 , -36.94265 , -99.72685 ,-2.3269067325000004
2.245004 , -36.94837 , -99.68108 ,-2.4259234650000003
2.250004 , -36.94837 , -99.72685 ,-2.3269067325000004
2.255004 , -36.94837 , -99.74974 ,-2.3021522790000004
2.260004 , -36.94837 , -99.72685 ,-2.2278889185
