TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-05 19:53:28
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0 ,  4.007462 ,  4.398098 , -100.4593 , -1.052889  
 0.005 ,  4.006699 ,  4.398098 , -100.4593 , -1.03  
 0.01 ,  4.007843 ,  4.398098 , -100.4135 , -1.052889  
 0.015 ,  4.007462 ,  4.398098 , -100.5051 , -1.052889  
 0.02 ,  4.007462 ,  4.39848 , -100.4593 , -0.9842218  
 0.025 ,  4.007843 ,  4.397336 , -100.4135 , -1.03  
 0.03 ,  4.007462 ,  4.39848 , -100.4364 , -0.9842218  
 0.035 ,  4.008224 ,  4.39848 , -100.4822 , -1.052889  
 0.04 ,  4.007843 ,  4.398861 , -100.4364 , -1.052889  
 4.499999E-02 ,  4.007462 ,  4.39848 , -100.4364 , -1.03  
 4.999999E-02 ,  4.007843 ,  4.39848 , -100.4364 , -1.03  
 5.499999E-02 ,  4.007462 ,  4.398098 , -100.4364 , -0.9842218  
 5.999999E-02 ,  4.008224 ,  4.398861 , -100.4593 , -1.03  
 6.499999E-02 ,  4.007462 ,  4.397336 , -100.4364 , -0.961333  
 6.999999E-02 ,  4.007843 ,  4.398098 , -100.4364 , -1.007111  
 0.075 ,  4.007843 ,  4.397717 , -100.4364 , -1.007111  
 0.08 ,  4.007462 ,  4.398861 , -100.4593 , -0.9842218  
 0.085 ,  4.007843 ,  4.398098 , -100.4593 , -0.9842218  
 0.09 ,  4.007843 ,  4.399243 , -100.4364 , -1.03  
 9.500001E-02 ,  4.008224 ,  4.398098 , -100.4822 , -1.03  
 0.1 ,  4.007843 ,  4.398098 , -100.4593 , -1.03  
 0.105 ,  4.00708 ,  4.398098 , -100.4593 , -1.007111  
 0.11 ,  4.008224 ,  4.399243 , -100.4593 , -1.03  
 0.115 ,  4.007462 ,  4.398098 , -100.4822 , -0.9842218  
 0.12 ,  4.008224 ,  4.398861 , -100.4593 , -1.03  
 0.125 ,  4.007462 ,  4.398098 , -100.4593 , -1.03  
 0.13 ,  4.007843 ,  4.398098 , -100.4593 , -1.007111  
 0.135 ,  4.007843 ,  4.398098 , -100.4822 , -1.007111  
 0.14 ,  4.007462 ,  4.398098 , -100.4822 , -1.03  
 0.145 ,  4.008224 ,  4.39848 , -100.4364 , -1.03  
 0.15 ,  4.007843 ,  4.398098 , -100.4364 , -0.9842218  
