TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-21 16:00:27
 Time  , DY+ , D2Y+ , F2X+ , F2Y+ 
0.185 ,-39.669404400000005,  4.89555 , -99.86418 ,-1.6015811112
0.19 ,-39.675582,  4.895932 , -99.86418 ,-1.5787012668
0.1949999 ,-39.675582,  4.89555 , -99.88707 ,-1.6244609556
0.1999999 ,-39.675582,  4.895932 , -99.88707 ,-1.6015811112
0.2049999 ,-39.675582,  4.89555 , -99.86418 ,-1.6244609556
0.2099999 ,-39.669404400000005,  4.89555 , -99.90996 ,-1.6244609556
0.2149999 ,-39.675582,  4.896313 , -99.86418 ,-1.6473398004
0.2199999 ,-39.669404400000005,  4.89555 , -99.88707 ,-1.6473398004
0.2249999 ,-39.68175960000001,  4.895932 , -99.90996 ,-1.6015811112
0.2299999 ,-39.675582,  4.89555 , -99.90996 ,-1.6473398004
0.2349999 ,-39.675582,  4.89555 , -99.90996 ,-1.6702196448
0.2399999 ,-39.669404400000005,  4.895932 , -99.86418 ,-1.6930994892000002
0.2449999 ,-39.68175960000001,  4.89555 , -99.86418 ,-1.6244609556
0.2499999 ,-39.675582,  4.895932 , -99.84129 ,-1.6015811112
0.2549999 ,-39.675582,  4.894787 , -99.88707 ,-1.6473398004
0.2599999 ,-39.669404400000005,  4.89555 , -99.88707 ,-1.6702196448
0.2649999 ,-39.675582,  4.89555 , -99.90996 ,-1.6473398004
0.2699999 ,-39.675582,  4.895168 , -99.84129 ,-1.6930994892000002
0.2749999 ,-39.675582,  4.895932 , -99.86418 ,-1.6702196448
0.2799999 ,-39.675582,  4.894787 , -99.86418 ,-1.6244609556
0.2849999 ,-39.669404400000005,  4.895932 , -99.86418 ,-1.6930994892000002
0.2899999 ,-39.675582,  4.89555 , -99.86418 ,-1.7159793336
0.2949999 ,-39.669404400000005,  4.89555 , -99.86418 ,-1.6702196448
0.2999999 ,-39.68175960000001,  4.89555 , -99.88707 ,-1.6930994892000002
0.3049999 ,-39.675582,  4.894787 , -99.86418 ,-1.6702196448
0.3099999 ,-39.675582,  4.896313 , -99.81841 ,-1.6930994892000002
0.3149998 ,-39.669404400000005,  4.894787 , -99.88707 ,-1.6473398004
0.3199998 ,-39.675582,  4.89555 , -99.90996 ,-1.6473398004
0.3249998 ,-39.675582,  4.89555 , -99.84129 ,-1.6930994892000002
0.3299998 ,-39.675582,  4.894787 , -99.88707 ,-1.6930994892000002
0.3349998 ,-39.6632268,  4.895932 , -99.86418 ,-1.6930994892000002
0.3399998 ,-39.669404400000005,  4.894787 , -99.86418 ,-1.6702196448
0.3449998 ,-39.675582,  4.895168 , -99.84129 ,-1.6473398004
0.3499998 ,-39.669404400000005,  4.894787 , -99.86418 ,-1.6473398004
0.3549998 ,-39.669404400000005,  4.89555 , -99.86418 ,-1.6473398004
0.3599998 ,-39.675582,  4.894787 , -99.86418 ,-1.6930994892000002
0.3649998 ,-39.669404400000005,  4.894405 , -99.84129 ,-1.6702196448
0.3699998 ,-39.675582,  4.89555 , -99.86418 ,-1.6702196448
0.3749998 ,-39.6632268,  4.894405 , -99.88707 ,-1.7159793336
0.3799998 ,-39.675582,  4.894787 , -99.90996 ,-1.7159793336
0.3849998 ,-39.6632268,  4.894405 , -99.86418 ,-1.6930994892000002
0.3899998 ,-39.669404400000005,  4.894405 , -99.93285 ,-1.7159793336
0.3949998 ,-39.669404400000005,  4.89555 , -99.86418 ,-1.6930994892000002
0.3999998 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.6930994892000002
0.4049998 ,-39.669404400000005,  4.89555 , -99.84129 ,-1.6930994892000002
0.4099998 ,-39.669404400000005,  4.894405 , -99.88707 ,-1.6702196448
0.4149998 ,-39.675582,  4.894787 , -99.84129 ,-1.6930994892000002
0.4199997 ,-39.675582,  4.895168 , -99.84129 ,-1.6930994892000002
0.4249997 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.6930994892000002
0.4299997 ,-39.675582,  4.89555 , -99.90996 ,-1.738859178
0.4349997 ,-39.675582,  4.894405 , -99.86418 ,-1.7159793336
0.4399997 ,-39.669404400000005,  4.894787 , -99.88707 ,-1.7159793336
0.4449997 ,-39.68175960000001,  4.894405 , -99.86418 ,-1.6930994892000002
0.4499997 ,-39.68175960000001,  4.894405 , -99.84129 ,-1.6930994892000002
0.4549997 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.6702196448
0.4599997 ,-39.669404400000005,  4.894405 , -99.88707 ,-1.6930994892000002
0.4649997 ,-39.675582,  4.894787 , -99.86418 ,-1.7159793336
0.4699997 ,-39.669404400000005,  4.894405 , -99.88707 ,-1.7159793336
0.4749997 ,-39.675582,  4.894405 , -99.86418 ,-1.7159793336
0.4799997 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.7159793336
0.4849997 ,-39.669404400000005,  4.894405 , -99.90996 ,-1.7159793336
0.4899997 ,-39.669404400000005,  4.894787 , -99.86418 ,-1.738859178
0.4949997 ,-39.675582,  4.894405 , -99.86418 ,-1.7159793336
0.4999997 ,-39.675582,  4.894787 , -99.84129 ,-1.738859178
0.5049997 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.7159793336
0.5099997 ,-39.675582,  4.893642 , -99.84129 ,-1.7617390224
0.5149997 ,-39.675582,  4.894405 , -99.84129 ,-1.7159793336
0.5199997 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.7159793336
0.5249997 ,-39.675582,  4.894405 , -99.88707 ,-1.8074987112
0.5299997 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.7846188668
0.5349997 ,-39.669404400000005,  4.894405 , -99.84129 ,-1.7159793336
0.5399997 ,-39.675582,  4.894405 , -99.86418 ,-1.7159793336
0.5449997 ,-39.675582,  4.893642 , -99.84129 ,-1.738859178
0.5499997 ,-39.675582,  4.894787 , -99.84129 ,-1.7617390224
0.5549996 ,-39.68175960000001,  4.893642 , -99.84129 ,-1.738859178
0.5599996 ,-39.669404400000005,  4.894405 , -99.88707 ,-1.738859178
0.5649996 ,-39.68175960000001,  4.893642 , -99.84129 ,-1.738859178
0.5699996 ,-39.675582,  4.893642 , -99.84129 ,-1.7617390224
0.5749996 ,-39.675582,  4.893642 , -99.86418 ,-1.7617390224
0.5799996 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.7846188668
0.5849996 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.7617390224
0.5899996 ,-39.669404400000005,  4.893261 , -99.90996 ,-1.7617390224
0.5949996 ,-39.68175960000001,  4.894024 , -99.86418 ,-1.7846188668
0.5999996 ,-39.669404400000005,  4.893642 , -99.84129 ,-1.7159793336
0.6049996 ,-39.669404400000005,  4.893642 , -99.86418 ,-1.7617390224
0.6099996 ,-39.675582,  4.894405 , -99.86418 ,-1.7617390224
0.6149996 ,-39.669404400000005,  4.893642 , -99.81841 ,-1.7846188668
0.6199996 ,-39.675582,  4.894787 , -99.86418 ,-1.7617390224
0.6249996 ,-39.669404400000005,  4.894405 , -99.81841 ,-1.7846188668
0.6299996 ,-39.669404400000005,  4.894024 , -99.86418 ,-1.7617390224
0.6349996 ,-39.669404400000005,  4.894405 , -99.88707 ,-1.7846188668
0.6399996 ,-39.675582,  4.893261 , -99.86418 ,-1.7846188668
0.6449996 ,-39.669404400000005,  4.894405 , -99.86418 ,-1.8074987112
0.6499996 ,-39.675582,  4.893261 , -99.84129 ,-1.7846188668
0.6549996 ,-39.675582,  4.894405 , -99.84129 ,-1.8074987112
0.6599995 ,-39.675582,  4.893642 , -99.81841 ,-1.8532574003999998
0.6649995 ,-39.675582,  4.893642 , -99.86418 ,-1.8074987112
0.6699995 ,-39.669404400000005,  4.894024 , -99.86418 ,-1.7846188668
0.6749995 ,-39.669404400000005,  4.893261 , -99.86418 ,-1.8074987112
0.6799995 ,-39.669404400000005,  4.893642 , -99.86418 ,-1.8761372448
0.6849995 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.8074987112
0.6899995 ,-39.669404400000005,  4.893642 , -99.88707 ,-1.7617390224
0.6949995 ,-39.675582,  4.893261 , -99.84129 ,-1.830377556
0.6999995 ,-39.669404400000005,  4.893261 , -99.90996 ,-1.8532574003999998
0.7049995 ,-39.669404400000005,  4.893642 , -99.86418 ,-1.8761372448
0.7099995 ,-39.669404400000005,  4.892117 , -99.86418 ,-1.830377556
0.7149995 ,-39.68175960000001,  4.893261 , -99.88707 ,-1.830377556
0.7199995 ,-39.675582,  4.892117 , -99.88707 ,-1.830377556
0.7249995 ,-39.675582,  4.892879 , -99.86418 ,-1.830377556
0.7299995 ,-39.675582,  4.893261 , -99.86418 ,-1.8532574003999998
0.7349995 ,-39.675582,  4.892498 , -99.81841 ,-1.830377556
0.7399995 ,-39.669404400000005,  4.893261 , -99.86418 ,-1.8532574003999998
0.7449995 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.8532574003999998
0.7499995 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.8990170892
0.7549995 ,-39.669404400000005,  4.892879 , -99.84129 ,-1.8532574003999998
0.7599995 ,-39.675582,  4.892498 , -99.88707 ,-1.8990170892
0.7649994 ,-39.669404400000005,  4.893261 , -99.86418 ,-1.8990170892
0.7699994 ,-39.675582,  4.891735 , -99.88707 ,-1.8761372448
0.7749994 ,-39.68175960000001,  4.893261 , -99.84129 ,-1.8761372448
0.7799994 ,-39.68175960000001,  4.892498 , -99.84129 ,-1.830377556
0.7849994 ,-39.675582,  4.893261 , -99.86418 ,-1.830377556
0.7899994 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.8532574003999998
0.7949994 ,-39.675582,  4.892879 , -99.84129 ,-1.8990170892
0.7999994 ,-39.669404400000005,  4.892879 , -99.84129 ,-1.8761372448
0.8049994 ,-39.669404400000005,  4.892117 , -99.88707 ,-1.8532574003999998
0.8099994 ,-39.669404400000005,  4.893642 , -99.86418 ,-1.8761372448
0.8149994 ,-39.669404400000005,  4.891735 , -99.84129 ,-1.8532574003999998
0.8199994 ,-39.669404400000005,  4.892117 , -99.88707 ,-1.8532574003999998
0.8249994 ,-39.675582,  4.893261 , -99.88707 ,-1.8990170892
0.8299994 ,-39.675582,  4.892117 , -99.86418 ,-1.8761372448
0.8349994 ,-39.675582,  4.893261 , -99.84129 ,-1.8761372448
0.8399994 ,-39.675582,  4.892879 , -99.86418 ,-1.8761372448
0.8449994 ,-39.675582,  4.892117 , -99.88707 ,-1.8990170892
0.8499994 ,-39.68175960000001,  4.892879 , -99.86418 ,-1.8990170892
0.8549994 ,-39.68175960000001,  4.891735 , -99.86418 ,-1.8761372448
0.8599994 ,-39.675582,  4.892879 , -99.86418 ,-1.8761372448
0.8649994 ,-39.675582,  4.892117 , -99.86418 ,-1.944776778
0.8699993 ,-39.669404400000005,  4.892879 , -99.86418 ,-1.8990170892
0.8749993 ,-39.675582,  4.891735 , -99.86418 ,-1.8990170892
0.8799993 ,-39.675582,  4.892117 , -99.86418 ,-1.8761372448
0.8849993 ,-39.675582,  4.892498 , -99.81841 ,-1.8990170892
0.8899993 ,-39.675582,  4.892117 , -99.84129 ,-1.8761372448
0.8949993 ,-39.675582,  4.893261 , -99.84129 ,-1.944776778
0.8999993 ,-39.675582,  4.892117 , -99.86418 ,-1.9218969335999998
0.9049993 ,-39.675582,  4.892117 , -99.86418 ,-1.8761372448
0.9099993 ,-39.675582,  4.892117 , -99.86418 ,-1.9218969335999998
0.9149993 ,-39.68175960000001,  4.892117 , -99.86418 ,-1.944776778
0.9199993 ,-39.675582,  4.891735 , -99.84129 ,-1.944776778
0.9249993 ,-39.675582,  4.892117 , -99.84129 ,-1.9218969335999998
0.9299993 ,-39.675582,  4.892117 , -99.86418 ,-1.944776778
0.9349993 ,-39.669404400000005,  4.891354 , -99.88707 ,-1.944776778
0.9399993 ,-39.675582,  4.891735 , -99.88707 ,-1.9218969335999998
0.9449993 ,-39.675582,  4.892117 , -99.90996 ,-1.9218969335999998
0.9499993 ,-39.675582,  4.891354 , -99.88707 ,-1.9218969335999998
0.9549993 ,-39.669404400000005,  4.892117 , -99.86418 ,-1.9676566224
0.9599993 ,-39.675582,  4.892117 , -99.90996 ,-1.9218969335999998
0.9649993 ,-39.675582,  4.892117 , -99.88707 ,-1.9218969335999998
0.9699993 ,-39.675582,  4.892117 , -99.86418 ,-1.944776778
0.9749992 ,-39.669404400000005,  4.891354 , -99.90996 ,-1.9218969335999998
0.9799992 ,-39.669404400000005,  4.893261 , -99.88707 ,-1.9676566224
0.9849992 ,-39.675582,  4.891735 , -99.88707 ,-1.9218969335999998
0.9899992 ,-39.675582,  4.892117 , -99.90996 ,-1.9905364667999998
0.9949992 ,-39.669404400000005,  4.891354 , -99.84129 ,-1.944776778
0.9999992 ,-39.675582,  4.892117 , -99.88707 ,-1.9676566224
1.004999 ,-39.675582,  4.891735 , -99.86418 ,-1.9676566224
1.009999 ,-39.68175960000001,  4.891354 , -99.86418 ,-1.944776778
1.014999 ,-39.675582,  4.892498 , -99.86418 ,-1.944776778
1.019999 ,-39.669404400000005,  4.891735 , -99.86418 ,-2.0134153115999998
1.024999 ,-39.675582,  4.892498 , -99.88707 ,-1.944776778
1.029999 ,-39.669404400000005,  4.891354 , -99.88707 ,-1.9905364667999998
1.034999 ,-39.669404400000005,  4.891354 , -99.84129 ,-1.9905364667999998
1.039999 ,-39.675582,  4.891354 , -99.90996 ,-1.9905364667999998
1.044999 ,-39.675582,  4.891354 , -99.86418 ,-1.9905364667999998
1.049999 ,-39.669404400000005,  4.891354 , -99.88707 ,-1.9905364667999998
1.054999 ,-39.669404400000005,  4.891354 , -99.90996 ,-2.0134153115999998
1.059999 ,-39.675582,  4.891735 , -99.86418 ,-1.9676566224
1.064999 ,-39.675582,  4.891354 , -99.90996 ,-2.0591750004
1.069999 ,-39.675582,  4.890972 , -99.88707 ,-1.9905364667999998
1.074999 ,-39.669404400000005,  4.891735 , -99.84129 ,-2.0362951560000004
1.079999 ,-39.68175960000001,  4.891354 , -99.88707 ,-1.9676566224
1.084999 ,-39.669404400000005,  4.891735 , -99.84129 ,-1.9676566224
1.089999 ,-39.675582,  4.891735 , -99.86418 ,-1.9905364667999998
1.094999 ,-39.669404400000005,  4.890972 , -99.81841 ,-1.9905364667999998
1.099999 ,-39.675582,  4.892117 , -99.88707 ,-2.0362951560000004
1.104999 ,-39.675582,  4.890209 , -99.93285 ,-2.0134153115999998
1.109999 ,-39.675582,  4.891735 , -99.90996 ,-2.0362951560000004
1.114999 ,-39.669404400000005,  4.890591 , -99.90996 ,-1.9905364667999998
1.119999 ,-39.675582,  4.891354 , -99.86418 ,-2.0362951560000004
1.124999 ,-39.669404400000005,  4.891354 , -99.88707 ,-2.0362951560000004
1.129999 ,-39.669404400000005,  4.890972 , -99.88707 ,-2.0591750004
1.134999 ,-39.675582,  4.891735 , -99.84129 ,-1.9905364667999998
1.139999 ,-39.675582,  4.890209 , -99.84129 ,-2.0362951560000004
1.144999 ,-39.675582,  4.891354 , -99.84129 ,-2.0362951560000004
1.149999 ,-39.669404400000005,  4.891354 , -99.90996 ,-2.0591750004
1.154999 ,-39.669404400000005,  4.890209 , -99.88707 ,-2.0362951560000004
1.159999 ,-39.675582,  4.890972 , -99.84129 ,-2.0362951560000004
1.164999 ,-39.669404400000005,  4.890209 , -99.81841 ,-2.0134153115999998
1.169999 ,-39.675582,  4.891735 , -99.86418 ,-2.0134153115999998
1.174999 ,-39.669404400000005,  4.890972 , -99.84129 ,-2.0820548448
1.179999 ,-39.675582,  4.891354 , -99.81841 ,-2.0591750004
1.184999 ,-39.669404400000005,  4.890972 , -99.84129 ,-2.0820548448
1.189999 ,-39.669404400000005,  4.890209 , -99.86418 ,-2.0591750004
1.194999 ,-39.669404400000005,  4.891354 , -99.84129 ,-2.0591750004
1.199999 ,-39.675582,  4.890972 , -99.84129 ,-2.0591750004
1.204999 ,-39.675582,  4.890972 , -99.86418 ,-2.0591750004
1.209999 ,-39.669404400000005,  4.890972 , -99.84129 ,-2.0591750004
1.214999 ,-39.669404400000005,  4.890209 , -99.84129 ,-2.0820548448
1.219999 ,-39.669404400000005,  4.890209 , -99.86418 ,-2.0820548448
1.224999 ,-39.669404400000005,  4.889828 , -99.88707 ,-2.0820548448
1.229999 ,-39.675582,  4.890972 , -99.86418 ,-2.0591750004
1.234999 ,-39.675582,  4.890209 , -99.88707 ,-2.0820548448
1.239999 ,-39.669404400000005,  4.890591 , -99.86418 ,-2.0820548448
1.244999 ,-39.669404400000005,  4.890972 , -99.86418 ,-2.0820548448
1.249999 ,-39.675582,  4.889828 , -99.88707 ,-2.1049346892
1.254999 ,-39.68175960000001,  4.890209 , -99.84129 ,-2.0591750004
1.259999 ,-39.669404400000005,  4.889828 , -99.88707 ,-2.0820548448
1.264999 ,-39.669404400000005,  4.891354 , -99.88707 ,-2.1049346892
1.269999 ,-39.669404400000005,  4.890972 , -99.88707 ,-2.1278145335999996
1.274999 ,-39.675582,  4.890209 , -99.86418 ,-2.0820548448
1.279999 ,-39.669404400000005,  4.890209 , -99.88707 ,-2.1278145335999996
1.284999 ,-39.675582,  4.890209 , -99.90996 ,-2.1049346892
1.289999 ,-39.675582,  4.890591 , -99.88707 ,-2.1049346892
1.294999 ,-39.675582,  4.889828 , -99.86418 ,-2.0820548448
1.299999 ,-39.68175960000001,  4.890972 , -99.86418 ,-2.1049346892
1.304999 ,-39.675582,  4.890972 , -99.84129 ,-2.0820548448
1.309999 ,-39.68175960000001,  4.890209 , -99.86418 ,-2.1278145335999996
1.314999 ,-39.68175960000001,  4.890209 , -99.86418 ,-2.1278145335999996
1.319999 ,-39.675582,  4.889446 , -99.86418 ,-2.1049346892
1.324999 ,-39.675582,  4.890209 , -99.84129 ,-2.1049346892
1.329999 ,-39.669404400000005,  4.890209 , -99.86418 ,-2.0820548448
1.334999 ,-39.675582,  4.890209 , -99.86418 ,-2.0820548448
1.339999 ,-39.669404400000005,  4.890209 , -99.86418 ,-2.1049346892
1.344999 ,-39.68175960000001,  4.889446 , -99.86418 ,-2.1049346892
1.349999 ,-39.675582,  4.890209 , -99.84129 ,-2.1278145335999996
1.354999 ,-39.669404400000005,  4.889828 , -99.84129 ,-2.1506943780000003
1.359999 ,-39.675582,  4.890591 , -99.88707 ,-2.1049346892
1.364999 ,-39.675582,  4.890209 , -99.86418 ,-2.1506943780000003
1.369999 ,-39.675582,  4.889828 , -99.86418 ,-2.1278145335999996
1.374999 ,-39.675582,  4.890209 , -99.81841 ,-2.1735742224
1.379999 ,-39.675582,  4.889828 , -99.86418 ,-2.1278145335999996
1.384999 ,-39.669404400000005,  4.890209 , -99.84129 ,-2.1735742224
1.389999 ,-39.669404400000005,  4.889828 , -99.86418 ,-2.1278145335999996
1.394999 ,-39.675582,  4.889828 , -99.86418 ,-2.1506943780000003
1.399999 ,-39.675582,  4.889446 , -99.88707 ,-2.1735742224
1.404999 ,-39.675582,  4.889446 , -99.86418 ,-2.1735742224
1.409999 ,-39.675582,  4.890209 , -99.88707 ,-2.1735742224
1.414999 ,-39.675582,  4.889446 , -99.88707 ,-2.2193329116
1.419999 ,-39.68175960000001,  4.889446 , -99.86418 ,-2.1735742224
1.424999 ,-39.675582,  4.889828 , -99.84129 ,-2.1735742224
1.429999 ,-39.675582,  4.889446 , -99.86418 ,-2.2193329116
1.434999 ,-39.68175960000001,  4.890209 , -99.84129 ,-2.1506943780000003
1.439999 ,-39.68175960000001,  4.889446 , -99.88707 ,-2.2422127560000003
1.444999 ,-39.669404400000005,  4.889828 , -99.86418 ,-2.2193329116
1.449999 ,-39.675582,  4.889446 , -99.90996 ,-2.2193329116
1.454999 ,-39.68175960000001,  4.889828 , -99.88707 ,-2.2193329116
1.459999 ,-39.675582,  4.889446 , -99.86418 ,-2.1735742224
1.464999 ,-39.675582,  4.888683 , -99.84129 ,-2.1735742224
1.469999 ,-39.669404400000005,  4.889828 , -99.88707 ,-2.2193329116
1.474999 ,-39.669404400000005,  4.888683 , -99.86418 ,-2.2422127560000003
1.479999 ,-39.675582,  4.889828 , -99.88707 ,-2.2193329116
1.484999 ,-39.675582,  4.888683 , -99.86418 ,-2.2193329116
1.489999 ,-39.675582,  4.889446 , -99.88707 ,-2.1964530671999998
1.494999 ,-39.675582,  4.889446 , -99.86418 ,-2.2422127560000003
1.499999 ,-39.669404400000005,  4.889446 , -99.86418 ,-2.2422127560000003
1.504999 ,-39.675582,  4.890209 , -99.88707 ,-2.2422127560000003
1.509999 ,-39.675582,  4.888683 , -99.88707 ,-2.2422127560000003
1.514999 ,-39.669404400000005,  4.889446 , -99.88707 ,-2.2193329116
1.519999 ,-39.669404400000005,  4.889828 , -99.86418 ,-2.1735742224
1.524999 ,-39.675582,  4.889065 , -99.88707 ,-2.2650926004
1.529999 ,-39.669404400000005,  4.889828 , -99.88707 ,-2.1964530671999998
1.534999 ,-39.669404400000005,  4.889065 , -99.86418 ,-2.2193329116
1.539999 ,-39.669404400000005,  4.889446 , -99.86418 ,-2.2193329116
1.544999 ,-39.669404400000005,  4.888302 , -99.88707 ,-2.2193329116
1.549999 ,-39.675582,  4.889446 , -99.88707 ,-2.2422127560000003
1.554999 ,-39.675582,  4.888683 , -99.90996 ,-2.2650926004
1.559999 ,-39.675582,  4.888302 , -99.86418 ,-2.2422127560000003
1.564999 ,-39.669404400000005,  4.889446 , -99.90996 ,-2.2650926004
1.569999 ,-39.675582,  4.888302 , -99.84129 ,-2.2879724448000003
1.574999 ,-39.675582,  4.889446 , -99.86418 ,-2.2422127560000003
1.579999 ,-39.675582,  4.888683 , -99.86418 ,-2.2650926004
1.584999 ,-39.675582,  4.888683 , -99.90996 ,-2.2650926004
1.589999 ,-39.669404400000005,  4.889446 , -99.86418 ,-2.2650926004
1.594999 ,-39.675582,  4.88792 , -99.84129 ,-2.2879724448000003
1.599999 ,-39.675582,  4.889446 , -99.86418 ,-2.3108522892
1.604999 ,-39.669404400000005,  4.889065 , -99.88707 ,-2.2650926004
1.609999 ,-39.675582,  4.888302 , -99.84129 ,-2.2422127560000003
1.614999 ,-39.675582,  4.889065 , -99.90996 ,-2.3108522892
1.619999 ,-39.68175960000001,  4.888683 , -99.86418 ,-2.2650926004
1.624999 ,-39.675582,  4.889446 , -99.84129 ,-2.2650926004
1.629999 ,-39.669404400000005,  4.888302 , -99.86418 ,-2.2650926004
1.634999 ,-39.669404400000005,  4.889065 , -99.86418 ,-2.2650926004
1.639999 ,-39.675582,  4.888302 , -99.86418 ,-2.2879724448000003
1.644999 ,-39.675582,  4.888302 , -99.86418 ,-2.2422127560000003
1.649999 ,-39.669404400000005,  4.888683 , -99.86418 ,-2.2879724448000003
1.654999 ,-39.675582,  4.888302 , -99.86418 ,-2.3108522892
1.659999 ,-39.675582,  4.889065 , -99.90996 ,-2.2422127560000003
1.664999 ,-39.6570492,  4.888302 , -99.86418 ,-2.3337321336
1.669999 ,-39.669404400000005,  4.888302 , -99.88707 ,-2.2879724448000003
1.674999 ,-39.669404400000005,  4.888302 , -99.86418 ,-2.2879724448000003
1.679999 ,-39.675582,  4.887539 , -99.88707 ,-2.2879724448000003
1.684999 ,-39.669404400000005,  4.888683 , -99.84129 ,-2.3108522892
1.689999 ,-39.669404400000005,  4.887157 , -99.88707 ,-2.3108522892
1.694999 ,-39.669404400000005,  4.888302 , -99.86418 ,-2.2650926004
1.699999 ,-39.675582,  4.88792 , -99.81841 ,-2.2879724448000003
1.704999 ,-39.675582,  4.887157 , -99.84129 ,-2.3108522892
1.709999 ,-39.669404400000005,  4.88792 , -99.86418 ,-2.3108522892
1.714999 ,-39.68175960000001,  4.88792 , -99.81841 ,-2.2879724448000003
1.719999 ,-39.675582,  4.888302 , -99.86418 ,-2.2879724448000003
1.724999 ,-39.669404400000005,  4.887539 , -99.88707 ,-2.3337321336
1.729999 ,-39.669404400000005,  4.888302 , -99.86418 ,-2.3108522892
1.734999 ,-39.68175960000001,  4.88792 , -99.90996 ,-2.2650926004
1.739999 ,-39.675582,  4.887157 , -99.88707 ,-2.2879724448000003
1.744999 ,-39.669404400000005,  4.888683 , -99.84129 ,-2.3108522892
1.749999 ,-39.675582,  4.887539 , -99.88707 ,-2.3108522892
1.754999 ,-39.675582,  4.888302 , -99.88707 ,-2.3794918224
1.759999 ,-39.675582,  4.88792 , -99.88707 ,-2.3108522892
1.764999 ,-39.669404400000005,  4.888302 , -99.88707 ,-2.3108522892
1.769999 ,-39.669404400000005,  4.888302 , -99.84129 ,-2.3337321336
1.774999 ,-39.669404400000005,  4.887157 , -99.88707 ,-2.3794918224
1.779999 ,-39.675582,  4.88792 , -99.88707 ,-2.3108522892
