TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-06 16:14:05
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0.4049998 ,  4.355754 ,  4.372921 , -100.0015 , -1.167333  
 0.4099998 ,  4.356135 ,  4.372539 , -100.0244 , -1.167333  
 0.4149998 ,  4.356135 ,  4.372539 , -100.0015 , -1.144444  
 0.4199997 ,  4.356135 ,  4.372921 , -100.0473 , -1.167333  
 0.4249997 ,  4.356517 ,  4.372539 , -100.0015 , -1.167333  
 0.4299997 ,  4.355372 ,  4.372921 , -100.0015 , -1.167333  
 0.4349997 ,  4.355754 ,  4.372539 , -100.0015 , -1.167333  
 0.4399997 ,  4.356135 ,  4.372921 , -99.97862 , -1.167333  
 0.4449997 ,  4.356135 ,  4.372921 , -100.0015 , -1.098666  
 0.4499997 ,  4.356135 ,  4.372539 , -100.0015 , -1.144444  
 0.4549997 ,  4.356135 ,  4.373302 , -99.95573 , -1.144444  
 0.4599997 ,  4.356135 ,  4.373683 , -100.0015 , -1.121555  
 0.4649997 ,  4.355754 ,  4.372158 , -100.0015 , -1.144444  
 0.4699997 ,  4.356135 ,  4.372921 , -100.0015 , -1.144444  
 0.4749997 ,  4.356135 ,  4.372158 , -100.0015 , -1.121555  
 0.4799997 ,  4.356135 ,  4.372921 , -99.93285 , -1.144444  
 0.4849997 ,  4.356135 ,  4.372539 , -100.0015 , -1.167333  
 0.4899997 ,  4.356135 ,  4.372921 , -100.0244 , -1.167333  
 0.4949997 ,  4.356517 ,  4.372158 , -99.97862 , -1.167333  
 0.4999997 ,  4.356135 ,  4.372921 , -100.0015 , -1.167333  
 0.5049997 ,  4.356135 ,  4.372158 , -100.0015 , -1.167333  
 0.5099997 ,  4.356135 ,  4.372921 , -100.0015 , -1.167333  
 0.5149997 ,  4.355754 ,  4.372158 , -100.0015 , -1.167333  
 0.5199997 ,  4.356135 ,  4.372539 , -99.97862 , -1.167333  
 0.5249997 ,  4.355372 ,  4.371776 , -99.97862 , -1.121555  
 0.5299997 ,  4.356135 ,  4.373683 , -100.0244 , -1.144444  
 0.5349997 ,  4.356517 ,  4.372158 , -99.95573 , -1.121555  
 0.5399997 ,  4.354991 ,  4.372539 , -100.0015 , -1.167333  
 0.5449997 ,  4.356135 ,  4.372539 , -100.0244 , -1.144444  
 0.5499997 ,  4.355372 ,  4.372539 , -100.0015 , -1.144444  
 0.5549996 ,  4.356135 ,  4.372539 , -100.0015 , -1.121555  
 0.5599996 ,  4.355754 ,  4.372539 , -99.97862 , -1.144444  
 0.5649996 ,  4.356135 ,  4.372921 , -100.0015 , -1.167333  
 0.5699996 ,  4.35728 ,  4.372921 , -99.97862 , -1.167333  
 0.5749996 ,  4.355754 ,  4.372539 , -100.0244 , -1.121555  
 0.5799996 ,  4.356135 ,  4.372158 , -100.0244 , -1.167333  
 0.5849996 ,  4.355754 ,  4.372539 , -100.0244 , -1.144444  
 0.5899996 ,  4.356135 ,  4.372158 , -99.97862 , -1.121555  
 0.5949996 ,  4.356135 ,  4.373683 , -99.95573 , -1.144444  
 0.5999996 ,  4.355754 ,  4.371776 , -100.0244 , -1.144444  
 0.6049996 ,  4.356135 ,  4.372921 , -100.0015 , -1.144444  
