TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-23 15:29:13
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
0 ,0.53688555,0.5732980000000001, -100.0931 ,-0.9629941042176
0.005 ,0.5382023000000002,0.5741754500000001, -100.0702 ,-1.0077849600000002
0.01 ,0.5373248500000002,0.5732980000000001, -100.0244 ,-1.0077849600000002
0.015 ,0.5373248500000002,0.5746147500000003, -100.0015 ,-0.9853896299520001
0.02 ,0.5377630000000001,0.5741754500000001, -100.0244 ,-1.0077849600000002
0.025 ,0.53688555,0.5746147500000003, -100.0015 ,-1.0077849600000002
0.03 ,0.5373248500000002,0.5741754500000001, -99.97862 ,-1.0077849600000002
0.035 ,0.53688555,0.5746147500000003, -100.0244 ,-1.0077849600000002
0.04 ,0.5382023000000002,0.5741754500000001, -100.0015 ,-1.030180290048
4.499999E-02 ,0.5377630000000001,0.5746147500000003, -100.0473 ,-1.0077849600000002
4.999999E-02 ,0.5382023000000002,0.5737373000000001, -100.0015 ,-0.9853896299520001
5.499999E-02 ,0.5386404500000002,0.5741754500000001, -100.0244 ,-1.030180290048
5.999999E-02 ,0.5373248500000002,0.5741754500000001, -100.0702 ,-1.030180290048
6.499999E-02 ,0.5386404500000002,0.5741754500000001, -100.0244 ,-1.030180290048
6.999999E-02 ,0.5373248500000002,0.5746147500000003, -100.0702 ,-1.0077849600000002
0.075 ,0.5377630000000001,0.5741754500000001, -100.0244 ,-1.052574641664
0.08 ,0.5382023000000002,0.5746147500000003, -100.0244 ,-1.052574641664
0.085 ,0.5377630000000001,0.5741754500000001, -100.0473 ,-1.052574641664
0.09 ,0.5386404500000002,0.5746147500000003, -100.0244 ,-1.074969971712
9.500001E-02 ,0.5373248500000002,0.5737373000000001, -100.0244 ,-1.030180290048
0.1 ,0.5386404500000002,0.5746147500000003, -100.0244 ,-1.052574641664
0.105 ,0.5377630000000001,0.5741754500000001, -100.0473 ,-1.030180290048
0.11 ,0.5382023000000002,0.5754922000000003, -100.0931 ,-1.030180290048
0.115 ,0.5386404500000002,0.5741754500000001, -100.0244 ,-1.052574641664
0.12 ,0.5373248500000002,0.5754922000000003, -100.0702 ,-1.030180290048
0.125 ,0.5382023000000002,0.5737373000000001, -100.0244 ,-1.052574641664
0.13 ,0.5377630000000001,0.5754922000000003, -100.0244 ,-1.052574641664
0.135 ,0.5390797500000003,0.5746147500000003, -100.0473 ,-1.074969971712
0.14 ,0.5386404500000002,0.5746147500000003, -100.0244 ,-1.052574641664
0.145 ,0.5373248500000002,0.5737373000000001, -100.0244 ,-1.074969971712
0.15 ,0.5390797500000003,0.5750529000000002, -100.0015 ,-1.030180290048
0.155 ,0.5386404500000002,0.5741754500000001, -100.0473 ,-1.052574641664
0.16 ,0.5386404500000002,0.5746147500000003, -100.0015 ,-1.052574641664
0.165 ,0.5386404500000002,0.5741754500000001, -100.0702 ,-1.074969971712
0.17 ,0.5386404500000002,0.5750529000000002, -100.0244 ,-1.09736530176
0.175 ,0.5386404500000002,0.5741754500000001, -100.0244 ,-1.09736530176
0.18 ,0.5377630000000001,0.5750529000000002, -99.97862 ,-1.074969971712
0.185 ,0.5390797500000003,0.5746147500000003, -100.0702 ,-1.052574641664
0.19 ,0.5386404500000002,0.5750529000000002, -100.0244 ,-1.074969971712
0.1949999 ,0.5386404500000002,0.5746147500000003, -100.0473 ,-1.09736530176
0.1999999 ,0.5390797500000003,0.5746147500000003, -100.0015 ,-1.09736530176
0.2049999 ,0.5386404500000002,0.5746147500000003, -100.0244 ,-1.074969971712
0.2099999 ,0.5390797500000003,0.5746147500000003, -100.0244 ,-1.074969971712
