TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-19 21:07:48
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0.4049998 ,  4.448072 ,  4.57892 , -99.97862 , -2.059999  
 0.4099998 ,  4.447691 ,  4.580065 , -100.0244 , -2.082888  
 0.4149998 ,  4.447691 ,  4.579302 , -99.93285 , -2.03711  
 0.4199997 ,  4.448454 ,  4.580065 , -100.0015 , -2.082888  
 0.4249997 ,  4.447309 ,  4.579302 , -100.0015 , -2.128666  
 0.4299997 ,  4.448454 ,  4.580446 , -100.0244 , -2.082888  
 0.4349997 ,  4.447691 ,  4.57892 , -100.0015 , -2.082888  
 0.4399997 ,  4.448454 ,  4.580065 , -99.97862 , -2.082888  
 0.4449997 ,  4.448835 ,  4.579302 , -100.0244 , -2.082888  
 0.4499997 ,  4.447309 ,  4.580446 , -100.0015 , -2.082888  
 0.4549997 ,  4.448072 ,  4.579302 , -100.0244 , -2.105777  
 0.4599997 ,  4.447691 ,  4.580446 , -100.0473 , -2.105777  
 0.4649997 ,  4.448454 ,  4.579683 , -100.0473 , -2.082888  
 0.4699997 ,  4.447691 ,  4.580065 , -100.0244 , -2.105777  
 0.4749997 ,  4.447309 ,  4.579683 , -100.0244 , -2.082888  
 0.4799997 ,  4.448835 ,  4.580065 , -99.97862 , -2.105777  
 0.4849997 ,  4.447309 ,  4.580065 , -99.95573 , -2.128666  
 0.4899997 ,  4.447691 ,  4.579683 , -100.0244 , -2.128666  
 0.4949997 ,  4.447691 ,  4.579683 , -100.0015 , -2.082888  
 0.4999997 ,  4.447691 ,  4.579683 , -100.0931 , -2.128666  
 0.5049997 ,  4.447691 ,  4.580065 , -100.0244 , -2.128666  
 0.5099997 ,  4.447691 ,  4.579683 , -100.0473 , -2.082888  
 0.5149997 ,  4.447691 ,  4.580065 , -100.0015 , -2.151555  
 0.5199997 ,  4.447309 ,  4.579302 , -100.0702 , -2.105777  
 0.5249997 ,  4.448454 ,  4.580065 , -100.0244 , -2.105777  
 0.5299997 ,  4.447691 ,  4.579302 , -100.0244 , -2.174444  
 0.5349997 ,  4.447691 ,  4.580446 , -100.0244 , -2.128666  
 0.5399997 ,  4.447309 ,  4.579683 , -100.0473 , -2.105777  
 0.5449997 ,  4.446928 ,  4.580446 , -100.0473 , -2.197332  
 0.5499997 ,  4.447309 ,  4.579302 , -100.0244 , -2.197332  
 0.5549996 ,  4.447309 ,  4.580065 , -100.0244 , -2.128666  
 0.5599996 ,  4.447309 ,  4.578539 , -100.0473 , -2.197332  
 0.5649996 ,  4.447309 ,  4.580446 , -100.0244 , -2.128666  
 0.5699996 ,  4.446928 ,  4.579302 , -100.0244 , -2.197332  
 0.5749996 ,  4.447691 ,  4.580446 , -100.0244 , -2.174444  
 0.5799996 ,  4.447309 ,  4.57892 , -100.0473 , -2.174444  
 0.5849996 ,  4.447309 ,  4.579683 , -99.97862 , -2.174444  
 0.5899996 ,  4.446928 ,  4.579302 , -100.0702 , -2.174444  
 0.5949996 ,  4.447309 ,  4.580446 , -100.0244 , -2.128666  
 0.5999996 ,  4.447309 ,  4.579302 , -100.0015 , -2.197332  
 0.6049996 ,  4.446547 ,  4.579683 , -99.95573 , -2.128666  
 0.6099996 ,  4.446928 ,  4.579302 , -99.97862 , -2.197332  
 0.6149996 ,  4.446928 ,  4.580065 , -100.0244 , -2.151555  
 0.6199996 ,  4.447309 ,  4.57892 , -100.0015 , -2.220221  
 0.6249996 ,  4.447691 ,  4.579302 , -100.0473 , -2.151555  
 0.6299996 ,  4.447309 ,  4.579683 , -100.0702 , -2.174444  
 0.6349996 ,  4.447309 ,  4.579683 , -100.0473 , -2.24311  
 0.6399996 ,  4.446165 ,  4.579683 , -100.0015 , -2.220221  
 0.6449996 ,  4.447309 ,  4.57892 , -100.0244 , -2.220221  
 0.6499996 ,  4.446928 ,  4.579302 , -100.0244 , -2.174444  
 0.6549996 ,  4.446165 ,  4.579683 , -100.0244 , -2.24311  
 0.6599995 ,  4.447309 ,  4.580065 , -100.0244 , -2.197332  
 0.6649995 ,  4.446165 ,  4.579302 , -100.0244 , -2.197332  
 0.6699995 ,  4.446928 ,  4.580065 , -100.0244 , -2.220221  
 0.6749995 ,  4.446165 ,  4.57892 , -100.0473 , -2.265999  
 0.6799995 ,  4.446165 ,  4.580065 , -100.0702 , -2.220221  
 0.6849995 ,  4.447309 ,  4.579302 , -100.0244 , -2.24311  
 0.6899995 ,  4.446165 ,  4.580065 , -100.0702 , -2.197332  
 0.6949995 ,  4.446928 ,  4.57892 , -100.0244 , -2.24311  
 0.6999995 ,  4.445784 ,  4.580065 , -99.97862 , -2.265999  
 0.7049995 ,  4.446928 ,  4.579302 , -100.0244 , -2.220221  
 0.7099995 ,  4.446547 ,  4.579683 , -100.0015 , -2.197332  
 0.7149995 ,  4.446928 ,  4.579683 , -100.0015 , -2.197332  
 0.7199995 ,  4.446165 ,  4.580065 , -100.0244 , -2.197332  
 0.7249995 ,  4.445784 ,  4.57892 , -100.0473 , -2.24311  
 0.7299995 ,  4.446547 ,  4.579683 , -100.0244 , -2.24311  
