TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-11-13 19:58:41
 Time  , D2Y+ , D2Y- , F2X+ , F2Y+ 
 S  , mm , mm , kN , kN 
 0 ,  4.385128 ,  4.435102 , -99.97862 , -2.03711  
 0.005 ,  4.384747 ,  4.435102 , -99.97862 , -2.03711  
 0.01 ,  4.385128 ,  4.435102 , -99.97862 , -2.014221  
 0.015 ,  4.386272 ,  4.435483 , -99.95573 , -2.03711  
 0.02 ,  4.384747 ,  4.435483 , -99.97862 , -2.03711  
 0.025 ,  4.385891 ,  4.435102 , -99.90996 , -2.03711  
 0.03 ,  4.384747 ,  4.435483 , -100.0015 , -2.03711  
 0.035 ,  4.385509 ,  4.435483 , -99.90996 , -2.014221  
 0.04 ,  4.384747 ,  4.435102 , -100.0473 , -2.059999  
 4.499999E-02 ,  4.384747 ,  4.435102 , -99.97862 , -2.03711  
 4.999999E-02 ,  4.385891 ,  4.435483 , -99.97862 , -2.014221  
 5.499999E-02 ,  4.384747 ,  4.434721 , -100.0015 , -2.014221  
 5.999999E-02 ,  4.385509 ,  4.435483 , -99.95573 , -2.014221  
 6.499999E-02 ,  4.385509 ,  4.435102 , -100.0244 , -1.991333  
 6.999999E-02 ,  4.384747 ,  4.435483 , -99.90996 , -2.03711  
 0.075 ,  4.386272 ,  4.434721 , -100.0244 , -2.059999  
 0.08 ,  4.385128 ,  4.435483 , -100.0473 , -2.03711  
 0.085 ,  4.385509 ,  4.435483 , -99.97862 , -2.03711  
 0.09 ,  4.385891 ,  4.435865 , -99.97862 , -2.014221  
 9.500001E-02 ,  4.385128 ,  4.435102 , -100.0244 , -2.03711  
 0.1 ,  4.385509 ,  4.435865 , -100.0702 , -2.03711  
 0.105 ,  4.385128 ,  4.434721 , -100.0702 , -2.03711  
 0.11 ,  4.385128 ,  4.435865 , -99.97862 , -2.059999  
 0.115 ,  4.384747 ,  4.434721 , -99.95573 , -2.014221  
 0.12 ,  4.384747 ,  4.435483 , -99.95573 , -2.03711  
 0.125 ,  4.386654 ,  4.435102 , -100.0015 , -2.014221  
 0.13 ,  4.385509 ,  4.435483 , -99.95573 , -2.014221  
 0.135 ,  4.385891 ,  4.434721 , -100.0015 , -2.03711  
 0.14 ,  4.385509 ,  4.435865 , -99.97862 , -2.014221  
 0.145 ,  4.385128 ,  4.435102 , -99.95573 , -2.059999  
 0.15 ,  4.385509 ,  4.435483 , -100.0244 , -2.014221  
 0.155 ,  4.384747 ,  4.435483 , -100.0244 , -2.014221  
 0.16 ,  4.385891 ,  4.435865 , -99.93285 , -2.014221  
 0.165 ,  4.385509 ,  4.434721 , -100.0015 , -2.03711  
 0.17 ,  4.385128 ,  4.435483 , -100.0015 , -2.03711  
 0.175 ,  4.385128 ,  4.434721 , -100.0015 , -2.059999  
 0.18 ,  4.384747 ,  4.435483 , -99.97862 , -2.059999  
 0.185 ,  4.385128 ,  4.434721 , -100.0015 , -1.991333  
 0.19 ,  4.384747 ,  4.435865 , -100.0015 , -2.014221  
 0.1949999 ,  4.385128 ,  4.435102 , -99.97862 , -1.991333  
 0.1999999 ,  4.385891 ,  4.435865 , -100.0244 , -2.014221  
 0.2049999 ,  4.384747 ,  4.434721 , -100.0244 , -2.014221  
 0.2099999 ,  4.386272 ,  4.435483 , -99.95573 , -1.991333  
 0.2149999 ,  4.385128 ,  4.435102 , -100.0244 , -2.014221  
