TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2024-12-10 16:00:27
 Time  , DY+ , D2Y+ , F2X+ , F2Y+ 
 0.155 , -36.73665 ,  4.896695 , -99.88707 , -1.602222  
 0.16 , -36.73665 ,  4.89555 , -99.88707 , -1.625111  
 0.165 , -36.73665 ,  4.896313 , -99.86418 , -1.579333  
 0.17 , -36.73093 ,  4.895932 , -99.86418 , -1.579333  
 0.175 , -36.73665 ,  4.89555 , -99.88707 , -1.625111  
 0.18 , -36.73093 ,  4.896313 , -99.88707 , -1.670888  
 0.185 , -36.73093 ,  4.89555 , -99.86418 , -1.602222  
 0.19 , -36.73665 ,  4.895932 , -99.86418 , -1.579333  
 0.1949999 , -36.73665 ,  4.89555 , -99.88707 , -1.625111  
 0.1999999 , -36.73665 ,  4.895932 , -99.88707 , -1.602222  
 0.2049999 , -36.73665 ,  4.89555 , -99.86418 , -1.625111  
 0.2099999 , -36.73093 ,  4.89555 , -99.90996 , -1.625111  
 0.2149999 , -36.73665 ,  4.896313 , -99.86418 , -1.647999  
 0.2199999 , -36.73093 ,  4.89555 , -99.88707 , -1.647999  
 0.2249999 , -36.74237 ,  4.895932 , -99.90996 , -1.602222  
 0.2299999 , -36.73665 ,  4.89555 , -99.90996 , -1.647999  
 0.2349999 , -36.73665 ,  4.89555 , -99.90996 , -1.670888  
 0.2399999 , -36.73093 ,  4.895932 , -99.86418 , -1.693777  
 0.2449999 , -36.74237 ,  4.89555 , -99.86418 , -1.625111  
 0.2499999 , -36.73665 ,  4.895932 , -99.84129 , -1.602222  
 0.2549999 , -36.73665 ,  4.894787 , -99.88707 , -1.647999  
 0.2599999 , -36.73093 ,  4.89555 , -99.88707 , -1.670888  
 0.2649999 , -36.73665 ,  4.89555 , -99.90996 , -1.647999  
 0.2699999 , -36.73665 ,  4.895168 , -99.84129 , -1.693777  
 0.2749999 , -36.73665 ,  4.895932 , -99.86418 , -1.670888  
 0.2799999 , -36.73665 ,  4.894787 , -99.86418 , -1.625111  
 0.2849999 , -36.73093 ,  4.895932 , -99.86418 , -1.693777  
 0.2899999 , -36.73665 ,  4.89555 , -99.86418 , -1.716666  
 0.2949999 , -36.73093 ,  4.89555 , -99.86418 , -1.670888  
 0.2999999 , -36.74237 ,  4.89555 , -99.88707 , -1.693777  
 0.3049999 , -36.73665 ,  4.894787 , -99.86418 , -1.670888  
 0.3099999 , -36.73665 ,  4.896313 , -99.81841 , -1.693777  
 0.3149998 , -36.73093 ,  4.894787 , -99.88707 , -1.647999  
 0.3199998 , -36.73665 ,  4.89555 , -99.90996 , -1.647999  
 0.3249998 , -36.73665 ,  4.89555 , -99.84129 , -1.693777  
 0.3299998 , -36.73665 ,  4.894787 , -99.88707 , -1.693777  
 0.3349998 , -36.72521 ,  4.895932 , -99.86418 , -1.693777  
 0.3399998 , -36.73093 ,  4.894787 , -99.86418 , -1.670888  
 0.3449998 , -36.73665 ,  4.895168 , -99.84129 , -1.647999  
 0.3499998 , -36.73093 ,  4.894787 , -99.86418 , -1.647999  
 0.3549998 , -36.73093 ,  4.89555 , -99.86418 , -1.647999  
 0.3599998 , -36.73665 ,  4.894787 , -99.86418 , -1.693777  
 0.3649998 , -36.73093 ,  4.894405 , -99.84129 , -1.670888  
 0.3699998 , -36.73665 ,  4.89555 , -99.86418 , -1.670888  
 0.3749998 , -36.72521 ,  4.894405 , -99.88707 , -1.716666  
 0.3799998 , -36.73665 ,  4.894787 , -99.90996 , -1.716666  
 0.3849998 , -36.72521 ,  4.894405 , -99.86418 , -1.693777  
 0.3899998 , -36.73093 ,  4.894405 , -99.93285 , -1.716666  
 0.3949998 , -36.73093 ,  4.89555 , -99.86418 , -1.693777  
 0.3999998 , -36.73093 ,  4.894405 , -99.86418 , -1.693777  
 0.4049998 , -36.73093 ,  4.89555 , -99.84129 , -1.693777  
 0.4099998 , -36.73093 ,  4.894405 , -99.88707 , -1.670888  
 0.4149998 , -36.73665 ,  4.894787 , -99.84129 , -1.693777  
 0.4199997 , -36.73665 ,  4.895168 , -99.84129 , -1.693777  
 0.4249997 , -36.73093 ,  4.894405 , -99.86418 , -1.693777  
 0.4299997 , -36.73665 ,  4.89555 , -99.90996 , -1.739555  
 0.4349997 , -36.73665 ,  4.894405 , -99.86418 , -1.716666  
 0.4399997 , -36.73093 ,  4.894787 , -99.88707 , -1.716666  
 0.4449997 , -36.74237 ,  4.894405 , -99.86418 , -1.693777  
 0.4499997 , -36.74237 ,  4.894405 , -99.84129 , -1.693777  
 0.4549997 , -36.73093 ,  4.894405 , -99.86418 , -1.670888  
 0.4599997 , -36.73093 ,  4.894405 , -99.88707 , -1.693777  
 0.4649997 , -36.73665 ,  4.894787 , -99.86418 , -1.716666  
 0.4699997 , -36.73093 ,  4.894405 , -99.88707 , -1.716666  
 0.4749997 , -36.73665 ,  4.894405 , -99.86418 , -1.716666  
 0.4799997 , -36.73093 ,  4.894405 , -99.86418 , -1.716666  
 0.4849997 , -36.73093 ,  4.894405 , -99.90996 , -1.716666  
 0.4899997 , -36.73093 ,  4.894787 , -99.86418 , -1.739555  
 0.4949997 , -36.73665 ,  4.894405 , -99.86418 , -1.716666  
 0.4999997 , -36.73665 ,  4.894787 , -99.84129 , -1.739555  
 0.5049997 , -36.73093 ,  4.894405 , -99.86418 , -1.716666  
 0.5099997 , -36.73665 ,  4.893642 , -99.84129 , -1.762444  
 0.5149997 , -36.73665 ,  4.894405 , -99.84129 , -1.716666  
 0.5199997 , -36.73093 ,  4.894405 , -99.86418 , -1.716666  
 0.5249997 , -36.73665 ,  4.894405 , -99.88707 , -1.808222  
 0.5299997 , -36.73093 ,  4.893261 , -99.88707 , -1.785333  
 0.5349997 , -36.73093 ,  4.894405 , -99.84129 , -1.716666  
 0.5399997 , -36.73665 ,  4.894405 , -99.86418 , -1.716666  
 0.5449997 , -36.73665 ,  4.893642 , -99.84129 , -1.739555  
 0.5499997 , -36.73665 ,  4.894787 , -99.84129 , -1.762444  
 0.5549996 , -36.74237 ,  4.893642 , -99.84129 , -1.739555  
 0.5599996 , -36.73093 ,  4.894405 , -99.88707 , -1.739555  
 0.5649996 , -36.74237 ,  4.893642 , -99.84129 , -1.739555  
 0.5699996 , -36.73665 ,  4.893642 , -99.84129 , -1.762444  
 0.5749996 , -36.73665 ,  4.893642 , -99.86418 , -1.762444  
 0.5799996 , -36.73093 ,  4.893261 , -99.88707 , -1.785333  
 0.5849996 , -36.73093 ,  4.894405 , -99.86418 , -1.762444  
 0.5899996 , -36.73093 ,  4.893261 , -99.90996 , -1.762444  
 0.5949996 , -36.74237 ,  4.894024 , -99.86418 , -1.785333  
 0.5999996 , -36.73093 ,  4.893642 , -99.84129 , -1.716666  
 0.6049996 , -36.73093 ,  4.893642 , -99.86418 , -1.762444  
 0.6099996 , -36.73665 ,  4.894405 , -99.86418 , -1.762444  
 0.6149996 , -36.73093 ,  4.893642 , -99.81841 , -1.785333  
 0.6199996 , -36.73665 ,  4.894787 , -99.86418 , -1.762444  
 0.6249996 , -36.73093 ,  4.894405 , -99.81841 , -1.785333  
 0.6299996 , -36.73093 ,  4.894024 , -99.86418 , -1.762444  
 0.6349996 , -36.73093 ,  4.894405 , -99.88707 , -1.785333  
 0.6399996 , -36.73665 ,  4.893261 , -99.86418 , -1.785333  
 0.6449996 , -36.73093 ,  4.894405 , -99.86418 , -1.808222  
 0.6499996 , -36.73665 ,  4.893261 , -99.84129 , -1.785333  
 0.6549996 , -36.73665 ,  4.894405 , -99.84129 , -1.808222  
 0.6599995 , -36.73665 ,  4.893642 , -99.81841 , -1.853999  
 0.6649995 , -36.73665 ,  4.893642 , -99.86418 , -1.808222  
 0.6699995 , -36.73093 ,  4.894024 , -99.86418 , -1.785333  
 0.6749995 , -36.73093 ,  4.893261 , -99.86418 , -1.808222  
 0.6799995 , -36.73093 ,  4.893642 , -99.86418 , -1.876888  
 0.6849995 , -36.73093 ,  4.893261 , -99.88707 , -1.808222  
 0.6899995 , -36.73093 ,  4.893642 , -99.88707 , -1.762444  
 0.6949995 , -36.73665 ,  4.893261 , -99.84129 , -1.83111  
 0.6999995 , -36.73093 ,  4.893261 , -99.90996 , -1.853999  
 0.7049995 , -36.73093 ,  4.893642 , -99.86418 , -1.876888  
 0.7099995 , -36.73093 ,  4.892117 , -99.86418 , -1.83111  
 0.7149995 , -36.74237 ,  4.893261 , -99.88707 , -1.83111  
 0.7199995 , -36.73665 ,  4.892117 , -99.88707 , -1.83111  
 0.7249995 , -36.73665 ,  4.892879 , -99.86418 , -1.83111  
 0.7299995 , -36.73665 ,  4.893261 , -99.86418 , -1.853999  
 0.7349995 , -36.73665 ,  4.892498 , -99.81841 , -1.83111  
 0.7399995 , -36.73093 ,  4.893261 , -99.86418 , -1.853999  
 0.7449995 , -36.73093 ,  4.893261 , -99.88707 , -1.853999  
 0.7499995 , -36.73093 ,  4.893261 , -99.88707 , -1.899777  
 0.7549995 , -36.73093 ,  4.892879 , -99.84129 , -1.853999  
 0.7599995 , -36.73665 ,  4.892498 , -99.88707 , -1.899777  
 0.7649994 , -36.73093 ,  4.893261 , -99.86418 , -1.899777  
 0.7699994 , -36.73665 ,  4.891735 , -99.88707 , -1.876888  
 0.7749994 , -36.74237 ,  4.893261 , -99.84129 , -1.876888  
 0.7799994 , -36.74237 ,  4.892498 , -99.84129 , -1.83111  
 0.7849994 , -36.73665 ,  4.893261 , -99.86418 , -1.83111  
 0.7899994 , -36.73093 ,  4.893261 , -99.88707 , -1.853999  
 0.7949994 , -36.73665 ,  4.892879 , -99.84129 , -1.899777  
 0.7999994 , -36.73093 ,  4.892879 , -99.84129 , -1.876888  
 0.8049994 , -36.73093 ,  4.892117 , -99.88707 , -1.853999  
 0.8099994 , -36.73093 ,  4.893642 , -99.86418 , -1.876888  
 0.8149994 , -36.73093 ,  4.891735 , -99.84129 , -1.853999  
 0.8199994 , -36.73093 ,  4.892117 , -99.88707 , -1.853999  
 0.8249994 , -36.73665 ,  4.893261 , -99.88707 , -1.899777  
 0.8299994 , -36.73665 ,  4.892117 , -99.86418 , -1.876888  
 0.8349994 , -36.73665 ,  4.893261 , -99.84129 , -1.876888  
 0.8399994 , -36.73665 ,  4.892879 , -99.86418 , -1.876888  
 0.8449994 , -36.73665 ,  4.892117 , -99.88707 , -1.899777  
 0.8499994 , -36.74237 ,  4.892879 , -99.86418 , -1.899777  
 0.8549994 , -36.74237 ,  4.891735 , -99.86418 , -1.876888  
 0.8599994 , -36.73665 ,  4.892879 , -99.86418 , -1.876888  
 0.8649994 , -36.73665 ,  4.892117 , -99.86418 , -1.945555  
 0.8699993 , -36.73093 ,  4.892879 , -99.86418 , -1.899777  
 0.8749993 , -36.73665 ,  4.891735 , -99.86418 , -1.899777  
 0.8799993 , -36.73665 ,  4.892117 , -99.86418 , -1.876888  
 0.8849993 , -36.73665 ,  4.892498 , -99.81841 , -1.899777  
 0.8899993 , -36.73665 ,  4.892117 , -99.84129 , -1.876888  
 0.8949993 , -36.73665 ,  4.893261 , -99.84129 , -1.945555  
 0.8999993 , -36.73665 ,  4.892117 , -99.86418 , -1.922666  
 0.9049993 , -36.73665 ,  4.892117 , -99.86418 , -1.876888  
 0.9099993 , -36.73665 ,  4.892117 , -99.86418 , -1.922666  
 0.9149993 , -36.74237 ,  4.892117 , -99.86418 , -1.945555  
 0.9199993 , -36.73665 ,  4.891735 , -99.84129 , -1.945555  
 0.9249993 , -36.73665 ,  4.892117 , -99.84129 , -1.922666  
 0.9299993 , -36.73665 ,  4.892117 , -99.86418 , -1.945555  
 0.9349993 , -36.73093 ,  4.891354 , -99.88707 , -1.945555  
 0.9399993 , -36.73665 ,  4.891735 , -99.88707 , -1.922666  
 0.9449993 , -36.73665 ,  4.892117 , -99.90996 , -1.922666  
 0.9499993 , -36.73665 ,  4.891354 , -99.88707 , -1.922666  
 0.9549993 , -36.73093 ,  4.892117 , -99.86418 , -1.968444  
 0.9599993 , -36.73665 ,  4.892117 , -99.90996 , -1.922666  
 0.9649993 , -36.73665 ,  4.892117 , -99.88707 , -1.922666  
 0.9699993 , -36.73665 ,  4.892117 , -99.86418 , -1.945555  
 0.9749992 , -36.73093 ,  4.891354 , -99.90996 , -1.922666  
 0.9799992 , -36.73093 ,  4.893261 , -99.88707 , -1.968444  
 0.9849992 , -36.73665 ,  4.891735 , -99.88707 , -1.922666  
 0.9899992 , -36.73665 ,  4.892117 , -99.90996 , -1.991333  
 0.9949992 , -36.73093 ,  4.891354 , -99.84129 , -1.945555  
 0.9999992 , -36.73665 ,  4.892117 , -99.88707 , -1.968444  
 1.004999 , -36.73665 ,  4.891735 , -99.86418 , -1.968444  
 1.009999 , -36.74237 ,  4.891354 , -99.86418 , -1.945555  
 1.014999 , -36.73665 ,  4.892498 , -99.86418 , -1.945555  
 1.019999 , -36.73093 ,  4.891735 , -99.86418 , -2.014221  
 1.024999 , -36.73665 ,  4.892498 , -99.88707 , -1.945555  
 1.029999 , -36.73093 ,  4.891354 , -99.88707 , -1.991333  
 1.034999 , -36.73093 ,  4.891354 , -99.84129 , -1.991333  
 1.039999 , -36.73665 ,  4.891354 , -99.90996 , -1.991333  
 1.044999 , -36.73665 ,  4.891354 , -99.86418 , -1.991333  
 1.049999 , -36.73093 ,  4.891354 , -99.88707 , -1.991333  
 1.054999 , -36.73093 ,  4.891354 , -99.90996 , -2.014221  
 1.059999 , -36.73665 ,  4.891735 , -99.86418 , -1.968444  
 1.064999 , -36.73665 ,  4.891354 , -99.90996 , -2.059999  
 1.069999 , -36.73665 ,  4.890972 , -99.88707 , -1.991333  
 1.074999 , -36.73093 ,  4.891735 , -99.84129 , -2.03711  
 1.079999 , -36.74237 ,  4.891354 , -99.88707 , -1.968444  
 1.084999 , -36.73093 ,  4.891735 , -99.84129 , -1.968444  
 1.089999 , -36.73665 ,  4.891735 , -99.86418 , -1.991333  
 1.094999 , -36.73093 ,  4.890972 , -99.81841 , -1.991333  
 1.099999 , -36.73665 ,  4.892117 , -99.88707 , -2.03711  
 1.104999 , -36.73665 ,  4.890209 , -99.93285 , -2.014221  
 1.109999 , -36.73665 ,  4.891735 , -99.90996 , -2.03711  
 1.114999 , -36.73093 ,  4.890591 , -99.90996 , -1.991333  
 1.119999 , -36.73665 ,  4.891354 , -99.86418 , -2.03711  
 1.124999 , -36.73093 ,  4.891354 , -99.88707 , -2.03711  
 1.129999 , -36.73093 ,  4.890972 , -99.88707 , -2.059999  
 1.134999 , -36.73665 ,  4.891735 , -99.84129 , -1.991333  
 1.139999 , -36.73665 ,  4.890209 , -99.84129 , -2.03711  
 1.144999 , -36.73665 ,  4.891354 , -99.84129 , -2.03711  
 1.149999 , -36.73093 ,  4.891354 , -99.90996 , -2.059999  
 1.154999 , -36.73093 ,  4.890209 , -99.88707 , -2.03711  
 1.159999 , -36.73665 ,  4.890972 , -99.84129 , -2.03711  
 1.164999 , -36.73093 ,  4.890209 , -99.81841 , -2.014221  
 1.169999 , -36.73665 ,  4.891735 , -99.86418 , -2.014221  
 1.174999 , -36.73093 ,  4.890972 , -99.84129 , -2.082888  
 1.179999 , -36.73665 ,  4.891354 , -99.81841 , -2.059999  
 1.184999 , -36.73093 ,  4.890972 , -99.84129 , -2.082888  
 1.189999 , -36.73093 ,  4.890209 , -99.86418 , -2.059999  
 1.194999 , -36.73093 ,  4.891354 , -99.84129 , -2.059999  
 1.199999 , -36.73665 ,  4.890972 , -99.84129 , -2.059999  
 1.204999 , -36.73665 ,  4.890972 , -99.86418 , -2.059999  
 1.209999 , -36.73093 ,  4.890972 , -99.84129 , -2.059999  
 1.214999 , -36.73093 ,  4.890209 , -99.84129 , -2.082888  
 1.219999 , -36.73093 ,  4.890209 , -99.86418 , -2.082888  
 1.224999 , -36.73093 ,  4.889828 , -99.88707 , -2.082888  
 1.229999 , -36.73665 ,  4.890972 , -99.86418 , -2.059999  
 1.234999 , -36.73665 ,  4.890209 , -99.88707 , -2.082888  
 1.239999 , -36.73093 ,  4.890591 , -99.86418 , -2.082888  
 1.244999 , -36.73093 ,  4.890972 , -99.86418 , -2.082888  
 1.249999 , -36.73665 ,  4.889828 , -99.88707 , -2.105777  
 1.254999 , -36.74237 ,  4.890209 , -99.84129 , -2.059999  
 1.259999 , -36.73093 ,  4.889828 , -99.88707 , -2.082888  
 1.264999 , -36.73093 ,  4.891354 , -99.88707 , -2.105777  
 1.269999 , -36.73093 ,  4.890972 , -99.88707 , -2.128666  
 1.274999 , -36.73665 ,  4.890209 , -99.86418 , -2.082888  
 1.279999 , -36.73093 ,  4.890209 , -99.88707 , -2.128666  
 1.284999 , -36.73665 ,  4.890209 , -99.90996 , -2.105777  
 1.289999 , -36.73665 ,  4.890591 , -99.88707 , -2.105777  
 1.294999 , -36.73665 ,  4.889828 , -99.86418 , -2.082888  
 1.299999 , -36.74237 ,  4.890972 , -99.86418 , -2.105777  
 1.304999 , -36.73665 ,  4.890972 , -99.84129 , -2.082888  
 1.309999 , -36.74237 ,  4.890209 , -99.86418 , -2.128666  
 1.314999 , -36.74237 ,  4.890209 , -99.86418 , -2.128666  
 1.319999 , -36.73665 ,  4.889446 , -99.86418 , -2.105777  
 1.324999 , -36.73665 ,  4.890209 , -99.84129 , -2.105777  
 1.329999 , -36.73093 ,  4.890209 , -99.86418 , -2.082888  
 1.334999 , -36.73665 ,  4.890209 , -99.86418 , -2.082888  
 1.339999 , -36.73093 ,  4.890209 , -99.86418 , -2.105777  
 1.344999 , -36.74237 ,  4.889446 , -99.86418 , -2.105777  
 1.349999 , -36.73665 ,  4.890209 , -99.84129 , -2.128666  
 1.354999 , -36.73093 ,  4.889828 , -99.84129 , -2.151555  
 1.359999 , -36.73665 ,  4.890591 , -99.88707 , -2.105777  
 1.364999 , -36.73665 ,  4.890209 , -99.86418 , -2.151555  
 1.369999 , -36.73665 ,  4.889828 , -99.86418 , -2.128666  
 1.374999 , -36.73665 ,  4.890209 , -99.81841 , -2.174444  
 1.379999 , -36.73665 ,  4.889828 , -99.86418 , -2.128666  
 1.384999 , -36.73093 ,  4.890209 , -99.84129 , -2.174444  
 1.389999 , -36.73093 ,  4.889828 , -99.86418 , -2.128666  
 1.394999 , -36.73665 ,  4.889828 , -99.86418 , -2.151555  
 1.399999 , -36.73665 ,  4.889446 , -99.88707 , -2.174444  
 1.404999 , -36.73665 ,  4.889446 , -99.86418 , -2.174444  
 1.409999 , -36.73665 ,  4.890209 , -99.88707 , -2.174444  
 1.414999 , -36.73665 ,  4.889446 , -99.88707 , -2.220221  
 1.419999 , -36.74237 ,  4.889446 , -99.86418 , -2.174444  
 1.424999 , -36.73665 ,  4.889828 , -99.84129 , -2.174444  
 1.429999 , -36.73665 ,  4.889446 , -99.86418 , -2.220221  
 1.434999 , -36.74237 ,  4.890209 , -99.84129 , -2.151555  
 1.439999 , -36.74237 ,  4.889446 , -99.88707 , -2.24311  
 1.444999 , -36.73093 ,  4.889828 , -99.86418 , -2.220221  
 1.449999 , -36.73665 ,  4.889446 , -99.90996 , -2.220221  
 1.454999 , -36.74237 ,  4.889828 , -99.88707 , -2.220221  
 1.459999 , -36.73665 ,  4.889446 , -99.86418 , -2.174444  
 1.464999 , -36.73665 ,  4.888683 , -99.84129 , -2.174444  
 1.469999 , -36.73093 ,  4.889828 , -99.88707 , -2.220221  
 1.474999 , -36.73093 ,  4.888683 , -99.86418 , -2.24311  
 1.479999 , -36.73665 ,  4.889828 , -99.88707 , -2.220221  
 1.484999 , -36.73665 ,  4.888683 , -99.86418 , -2.220221  
 1.489999 , -36.73665 ,  4.889446 , -99.88707 , -2.197332  
 1.494999 , -36.73665 ,  4.889446 , -99.86418 , -2.24311  
 1.499999 , -36.73093 ,  4.889446 , -99.86418 , -2.24311  
 1.504999 , -36.73665 ,  4.890209 , -99.88707 , -2.24311  
 1.509999 , -36.73665 ,  4.888683 , -99.88707 , -2.24311  
 1.514999 , -36.73093 ,  4.889446 , -99.88707 , -2.220221  
 1.519999 , -36.73093 ,  4.889828 , -99.86418 , -2.174444  
 1.524999 , -36.73665 ,  4.889065 , -99.88707 , -2.265999  
 1.529999 , -36.73093 ,  4.889828 , -99.88707 , -2.197332  
 1.534999 , -36.73093 ,  4.889065 , -99.86418 , -2.220221  
 1.539999 , -36.73093 ,  4.889446 , -99.86418 , -2.220221  
 1.544999 , -36.73093 ,  4.888302 , -99.88707 , -2.220221  
 1.549999 , -36.73665 ,  4.889446 , -99.88707 , -2.24311  
 1.554999 , -36.73665 ,  4.888683 , -99.90996 , -2.265999  
 1.559999 , -36.73665 ,  4.888302 , -99.86418 , -2.24311  
 1.564999 , -36.73093 ,  4.889446 , -99.90996 , -2.265999  
 1.569999 , -36.73665 ,  4.888302 , -99.84129 , -2.288888  
 1.574999 , -36.73665 ,  4.889446 , -99.86418 , -2.24311  
 1.579999 , -36.73665 ,  4.888683 , -99.86418 , -2.265999  
 1.584999 , -36.73665 ,  4.888683 , -99.90996 , -2.265999  
 1.589999 , -36.73093 ,  4.889446 , -99.86418 , -2.265999  
 1.594999 , -36.73665 ,  4.88792 , -99.84129 , -2.288888  
 1.599999 , -36.73665 ,  4.889446 , -99.86418 , -2.311777  
 1.604999 , -36.73093 ,  4.889065 , -99.88707 , -2.265999  
 1.609999 , -36.73665 ,  4.888302 , -99.84129 , -2.24311  
 1.614999 , -36.73665 ,  4.889065 , -99.90996 , -2.311777  
 1.619999 , -36.74237 ,  4.888683 , -99.86418 , -2.265999  
 1.624999 , -36.73665 ,  4.889446 , -99.84129 , -2.265999  
 1.629999 , -36.73093 ,  4.888302 , -99.86418 , -2.265999  
 1.634999 , -36.73093 ,  4.889065 , -99.86418 , -2.265999  
 1.639999 , -36.73665 ,  4.888302 , -99.86418 , -2.288888  
 1.644999 , -36.73665 ,  4.888302 , -99.86418 , -2.24311  
 1.649999 , -36.73093 ,  4.888683 , -99.86418 , -2.288888  
 1.654999 , -36.73665 ,  4.888302 , -99.86418 , -2.311777  
 1.659999 , -36.73665 ,  4.889065 , -99.90996 , -2.24311  
 1.664999 , -36.71949 ,  4.888302 , -99.86418 , -2.334666  
 1.669999 , -36.73093 ,  4.888302 , -99.88707 , -2.288888  
 1.674999 , -36.73093 ,  4.888302 , -99.86418 , -2.288888  
 1.679999 , -36.73665 ,  4.887539 , -99.88707 , -2.288888  
 1.684999 , -36.73093 ,  4.888683 , -99.84129 , -2.311777  
 1.689999 , -36.73093 ,  4.887157 , -99.88707 , -2.311777  
 1.694999 , -36.73093 ,  4.888302 , -99.86418 , -2.265999  
 1.699999 , -36.73665 ,  4.88792 , -99.81841 , -2.288888  
 1.704999 , -36.73665 ,  4.887157 , -99.84129 , -2.311777  
 1.709999 , -36.73093 ,  4.88792 , -99.86418 , -2.311777  
 1.714999 , -36.74237 ,  4.88792 , -99.81841 , -2.288888  
 1.719999 , -36.73665 ,  4.888302 , -99.86418 , -2.288888  
 1.724999 , -36.73093 ,  4.887539 , -99.88707 , -2.334666  
 1.729999 , -36.73093 ,  4.888302 , -99.86418 , -2.311777  
 1.734999 , -36.74237 ,  4.88792 , -99.90996 , -2.265999  
 1.739999 , -36.73665 ,  4.887157 , -99.88707 , -2.288888  
 1.744999 , -36.73093 ,  4.888683 , -99.84129 , -2.311777  
 1.749999 , -36.73665 ,  4.887539 , -99.88707 , -2.311777  
 1.754999 , -36.73665 ,  4.888302 , -99.88707 , -2.380444  
 1.759999 , -36.73665 ,  4.88792 , -99.88707 , -2.311777  
 1.764999 , -36.73093 ,  4.888302 , -99.88707 , -2.311777  
 1.769999 , -36.73093 ,  4.888302 , -99.84129 , -2.334666  
 1.774999 , -36.73093 ,  4.887157 , -99.88707 , -2.380444  
 1.779999 , -36.73665 ,  4.88792 , -99.88707 , -2.311777  
 1.784999 , -36.73093 ,  4.887157 , -99.86418 , -2.357555  
 1.789999 , -36.73665 ,  4.888302 , -99.86418 , -2.357555  
 1.794999 , -36.73093 ,  4.88792 , -99.86418 , -2.334666  
 1.799999 , -36.73665 ,  4.88792 , -99.86418 , -2.334666  
 1.804999 , -36.73665 ,  4.88792 , -99.84129 , -2.357555  
 1.809999 , -36.73093 ,  4.887157 , -99.86418 , -2.380444  
 1.814999 , -36.74237 ,  4.888302 , -99.88707 , -2.380444  
 1.819999 , -36.73093 ,  4.887157 , -99.86418 , -2.357555  
 1.824998 , -36.73093 ,  4.88792 , -99.86418 , -2.380444  
 1.829998 , -36.73093 ,  4.888302 , -99.84129 , -2.380444  
 1.834998 , -36.73093 ,  4.887539 , -99.90996 , -2.403332  
 1.839998 , -36.73665 ,  4.888302 , -99.88707 , -2.357555  
 1.844998 , -36.73093 ,  4.886776 , -99.84129 , -2.426221  
 1.849998 , -36.73093 ,  4.888302 , -99.84129 , -2.357555  
 1.854998 , -36.73665 ,  4.88792 , -99.86418 , -2.426221  
 1.859998 , -36.73093 ,  4.887157 , -99.84129 , -2.357555  
 1.864998 , -36.73665 ,  4.887157 , -99.84129 , -2.426221  
 1.869998 , -36.73093 ,  4.886776 , -99.86418 , -2.357555  
 1.874998 , -36.73665 ,  4.887539 , -99.86418 , -2.380444  
