TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-24 20:48:44
 Time  , DY+ , F2X+ , F2Y+ 
0.5949996 , -36.93121 , -100.0015 ,-1.4179662
0.5999996 , -36.93121 , -100.0473 ,-1.49006655
0.6049996 , -36.92548 , -100.0244 ,-1.4179662
0.6099996 , -36.91976 , -99.97862 ,-1.5140989500000002
0.6149996 , -36.93121 , -100.0244 ,-1.56216585
0.6199996 , -36.92548 , -100.0015 ,-1.44199965
0.6249996 , -36.93121 , -100.0244 ,-1.5381324
0.6299996 , -36.92548 , -100.0015 ,-1.5381324
0.6349996 , -36.92548 , -100.0244 ,-1.44199965
0.6399996 , -36.92548 , -100.0244 ,-1.6342662000000001
0.6449996 , -36.92548 , -100.0702 ,-1.56216585
0.6499996 , -36.93121 , -100.0244 ,-1.4179662
0.6549996 , -36.92548 , -100.0244 ,-1.5381324
0.6599995 , -36.93121 , -100.0244 ,-1.4179662
0.6649995 , -36.91976 , -100.0015 ,-1.4660331000000002
0.6699995 , -36.92548 , -100.0244 ,-1.56216585
0.6749995 , -36.92548 , -100.0015 ,-1.5381324
0.6799995 , -36.92548 , -100.0015 ,-1.4179662
0.6849995 , -36.93121 , -100.0473 ,-1.49006655
0.6899995 , -36.91976 , -100.0244 ,-1.2737665500000002
0.6949995 , -36.92548 , -100.0244 ,-1.4179662
0.6999995 , -36.91976 , -100.0244 ,-1.3218324000000001
0.7049995 , -36.92548 , -100.0244 ,-1.4660331000000002
0.7099995 , -36.92548 , -100.0244 ,-1.5861993
0.7149995 , -36.91404 , -100.0244 ,-1.4179662
0.7199995 , -36.92548 , -100.0473 ,-1.5140989500000002
0.7249995 , -36.92548 , -100.0244 ,-1.5381324
0.7299995 , -36.92548 , -100.0015 ,-1.4660331000000002
0.7349995 , -36.93121 , -100.0244 ,-1.6342662000000001
0.7399995 , -36.92548 , -100.0015 ,-1.39393275
0.7449995 , -36.93693 , -100.0015 ,-1.4660331000000002
0.7499995 , -36.92548 , -99.97862 ,-1.5861993
0.7549995 , -36.92548 , -100.0244 ,-1.5861993
0.7599995 , -36.92548 , -100.0244 ,-1.6823331000000001
0.7649994 , -36.91976 , -100.0244 ,-1.61023275
0.7699994 , -36.92548 , -100.0473 ,-1.4660331000000002
0.7749994 , -36.93121 , -100.0244 ,-1.4660331000000002
0.7799994 , -36.92548 , -100.0244 ,-1.3218324000000001
0.7849994 , -36.93121 , -100.0244 ,-1.5140989500000002
0.7899994 , -36.92548 , -100.0244 ,-1.4660331000000002
0.7949994 , -36.92548 , -100.0015 ,-1.56216585
0.7999994 , -36.92548 , -100.0244 ,-1.3698993000000002
0.8049994 , -36.92548 , -100.0244 ,-1.49006655
0.8099994 , -36.91976 , -100.0473 ,-1.5140989500000002
0.8149994 , -36.92548 , -100.0244 ,-1.5861993
0.8199994 , -36.92548 , -100.0244 ,-1.70636655
0.8249994 , -36.92548 , -100.0244 ,-1.49006655
0.8299994 , -36.92548 , -100.0015 ,-1.5861993
0.8349994 , -36.93121 , -100.0015 ,-1.4660331000000002
0.8399994 , -36.93121 , -100.0473 ,-1.5381324
0.8449994 , -36.92548 , -100.0244 ,-1.61023275
0.8499994 , -36.91976 , -100.0702 ,-1.49006655
0.8549994 , -36.92548 , -100.0473 ,-1.6582996500000002
0.8599994 , -36.93121 , -100.0015 ,-1.4179662
0.8649994 , -36.92548 , -100.0244 ,-1.5861993
0.8699993 , -36.92548 , -100.0473 ,-1.44199965
0.8749993 , -36.93693 , -100.0244 ,-1.5381324
0.8799993 , -36.92548 , -100.0244 ,-1.5140989500000002
0.8849993 , -36.92548 , -100.0015 ,-1.6342662000000001
0.8899993 , -36.93121 , -100.0015 ,-1.73039895
0.8949993 , -36.92548 , -100.0473 ,-1.6342662000000001
0.8999993 , -36.92548 , -100.0244 ,-1.6582996500000002
0.9049993 , -36.91976 , -100.0473 ,-1.56216585
0.9099993 , -36.93121 , -100.0702 ,-1.7544324
0.9149993 , -36.92548 , -100.0244 ,-1.73039895
0.9199993 , -36.93121 , -100.0473 ,-1.5861993
0.9249993 , -36.92548 , -100.0244 ,-1.6582996500000002
0.9299993 , -36.92548 , -100.0702 ,-1.7784658500000001
0.9349993 , -36.92548 , -100.0473 ,-1.6823331000000001
0.9399993 , -36.92548 , -100.0244 ,-1.5861993
0.9449993 , -36.92548 , -100.0473 ,-1.61023275
0.9499993 , -36.92548 , -100.0244 ,-1.5381324
0.9549993 , -36.92548 , -100.0244 ,-1.5861993
0.9599993 , -36.93121 , -100.0244 ,-1.61023275
0.9649993 , -36.92548 , -100.0702 ,-1.5861993
0.9699993 , -36.92548 , -100.0473 ,-1.6342662000000001
0.9749992 , -36.91976 , -100.0244 ,-1.49006655
0.9799992 , -36.92548 , -100.0473 ,-1.39393275
0.9849992 , -36.92548 , -100.0473 ,-1.56216585
0.9899992 , -36.93121 , -100.0244 ,-1.5861993
0.9949992 , -36.93121 , -100.0244 ,-1.5861993
0.9999992 , -36.93121 , -100.0244 ,-1.61023275
1.004999 , -36.93121 , -100.0015 ,-1.5140989500000002
1.009999 , -36.92548 , -100.0473 ,-1.6823331000000001
1.014999 , -36.91976 , -100.0244 ,-1.70636655
1.019999 , -36.92548 , -100.0244 ,-1.5861993
1.024999 , -36.92548 , -100.0244 ,-1.5861993
1.029999 , -36.92548 , -100.0473 ,-1.56216585
1.034999 , -36.92548 , -100.0015 ,-1.7784658500000001
1.039999 , -36.93121 , -100.0015 ,-1.5140989500000002
1.044999 , -36.92548 , -100.0244 ,-1.6823331000000001
1.049999 , -36.92548 , -100.0244 ,-1.5381324
1.054999 , -36.92548 , -100.0015 ,-1.7784658500000001
1.059999 , -36.93121 , -100.0015 ,-1.6582996500000002
1.064999 , -36.93121 , -100.0702 ,-1.70636655
1.069999 , -36.92548 , -100.0244 ,-1.7784658500000001
1.074999 , -36.93121 , -100.0473 ,-1.6582996500000002
1.079999 , -36.92548 , -100.0244 ,-1.56216585
1.084999 , -36.92548 , -100.0244 ,-1.6823331000000001
1.089999 , -36.93121 , -100.0473 ,-1.61023275
1.094999 , -36.93121 , -100.0244 ,-1.7784658500000001
1.099999 , -36.91976 , -100.0473 ,-1.8024993
1.104999 , -36.92548 , -99.97862 ,-1.7784658500000001
1.109999 , -36.92548 , -100.0473 ,-1.6823331000000001
1.114999 , -36.92548 , -100.0473 ,-1.8024993
1.119999 , -36.92548 , -100.0473 ,-1.73039895
1.124999 , -36.92548 , -100.0244 ,-1.7784658500000001
1.129999 , -36.92548 , -100.0244 ,-1.5861993
1.134999 , -36.92548 , -100.0702 ,-1.73039895
1.139999 , -36.93121 , -100.0015 ,-1.6582996500000002
1.144999 , -36.91976 , -100.0015 ,-1.7544324
1.149999 , -36.93121 , -99.97862 ,-1.7544324
1.154999 , -36.91976 , -100.0244 ,-1.7784658500000001
1.159999 , -36.92548 , -100.0473 ,-1.61023275
1.164999 , -36.92548 , -100.0244 ,-1.70636655
1.169999 , -36.93121 , -100.0244 ,-1.8505662
1.174999 , -36.92548 , -100.0244 ,-1.73039895
1.179999 , -36.92548 , -100.0473 ,-1.8505662
1.184999 , -36.92548 , -100.0473 ,-1.8024993
1.189999 , -36.92548 , -100.0244 ,-1.7544324
1.194999 , -36.92548 , -100.0473 ,-1.7544324
1.199999 , -36.93693 , -99.97862 ,-1.70636655
1.204999 , -36.92548 , -100.0244 ,-1.82653275
1.209999 , -36.93121 , -100.0015 ,-1.70636655
1.214999 , -36.93121 , -100.0702 ,-1.8024993
1.219999 , -36.92548 , -100.0244 ,-1.7784658500000001
1.224999 , -36.93121 , -100.0244 ,-1.7784658500000001
1.229999 , -36.92548 , -100.0015 ,-1.6582996500000002
1.234999 , -36.92548 , -100.0244 ,-1.7784658500000001
1.239999 , -36.91976 , -100.0244 ,-1.56216585
1.244999 , -36.91976 , -100.0244 ,-1.70636655
1.249999 , -36.93121 , -100.0473 ,-1.73039895
1.254999 , -36.92548 , -100.0244 ,-1.7544324
1.259999 , -36.91976 , -100.0015 ,-1.8505662
1.264999 , -36.92548 , -100.0244 ,-1.8505662
1.269999 , -36.91976 , -100.0473 ,-1.6582996500000002
1.274999 , -36.92548 , -100.0244 ,-1.6582996500000002
1.279999 , -36.92548 , -100.0015 ,-1.8024993
1.284999 , -36.92548 , -100.0473 ,-1.73039895
1.289999 , -36.92548 , -100.0015 ,-1.7784658500000001
1.294999 , -36.92548 , -99.95573 ,-1.7784658500000001
1.299999 , -36.91976 , -100.0015 ,-1.70636655
1.304999 , -36.93121 , -100.0244 ,-1.8505662
1.309999 , -36.93693 , -100.0473 ,-1.70636655
1.314999 , -36.93693 , -100.0473 ,-1.7784658500000001
1.319999 , -36.92548 , -100.0015 ,-1.73039895
1.324999 , -36.92548 , -100.0473 ,-1.6582996500000002
1.329999 , -36.91976 , -100.0244 ,-1.7544324
1.334999 , -36.91976 , -100.0015 ,-1.8745996500000002
1.339999 , -36.92548 , -100.0244 ,-1.6582996500000002
1.344999 , -36.92548 , -100.0015 ,-1.7544324
1.349999 , -36.92548 , -100.0473 ,-1.7784658500000001
1.354999 , -36.93693 , -100.0015 ,-1.8505662
1.359999 , -36.92548 , -100.0473 ,-1.6823331000000001
1.364999 , -36.91976 , -100.0015 ,-1.8024993
1.369999 , -36.93693 , -99.97862 ,-1.7784658500000001
1.374999 , -36.92548 , -100.0244 ,-1.8024993
1.379999 , -36.92548 , -100.0473 ,-1.70636655
1.384999 , -36.92548 , -100.0473 ,-1.8505662
1.389999 , -36.92548 , -100.0244 ,-1.61023275
1.394999 , -36.91976 , -100.0473 ,-1.73039895
1.399999 , -36.93121 , -100.0244 ,-1.99476585
1.404999 , -36.93121 , -100.0015 ,-1.8024993
1.409999 , -36.93121 , -100.0015 ,-2.0187993
1.414999 , -36.92548 , -100.0244 ,-1.8505662
1.419999 , -36.92548 , -100.0702 ,-1.9707324
1.424999 , -36.93121 , -100.0702 ,-1.8986331
1.429999 , -36.93121 , -100.0244 ,-2.04283275
1.434999 , -36.93121 , -100.0015 ,-1.8505662
1.439999 , -36.91976 , -99.97862 ,-1.73039895
1.444999 , -36.93121 , -100.0702 ,-1.99476585
1.449999 , -36.92548 , -100.0015 ,-1.7544324
1.454999 , -36.92548 , -100.0244 ,-1.94669895
1.459999 , -36.92548 , -99.97862 ,-1.8745996500000002
1.464999 , -36.92548 , -100.0931 ,-1.8024993
1.469999 , -36.93693 , -100.0015 ,-1.9707324
1.474999 , -36.92548 , -100.0244 ,-1.94669895
1.479999 , -36.92548 , -100.0244 ,-1.7784658500000001
1.484999 , -36.93121 , -100.0473 ,-1.82653275
1.489999 , -36.93121 , -100.0244 ,-1.94669895
1.494999 , -36.92548 , -100.0473 ,-1.8745996500000002
1.499999 , -36.92548 , -100.0244 ,-1.8505662
1.504999 , -36.92548 , -100.0244 ,-1.8745996500000002
1.509999 , -36.91976 , -99.97862 ,-1.73039895
1.514999 , -36.92548 , -100.0244 ,-1.8024993
1.519999 , -36.93121 , -100.0244 ,-1.6582996500000002
1.524999 , -36.93121 , -100.0015 ,-1.94669895
1.529999 , -36.92548 , -100.0244 ,-2.09089965
1.534999 , -36.93121 , -100.0244 ,-1.8505662
1.539999 , -36.92548 , -100.0702 ,-2.0187993
1.544999 , -36.92548 , -100.0015 ,-1.8024993
1.549999 , -36.92548 , -100.0244 ,-2.0668662
1.554999 , -36.93121 , -100.0244 ,-1.8986331
1.559999 , -36.93121 , -100.0244 ,-1.9226655000000001
1.564999 , -36.93121 , -100.0473 ,-1.9226655000000001
1.569999 , -36.91976 , -100.0244 ,-1.82653275
1.574999 , -36.92548 , -100.0244 ,-2.0187993
1.579999 , -36.92548 , -100.0015 ,-1.9707324
1.584999 , -36.91976 , -100.0015 ,-1.8986331
1.589999 , -36.92548 , -100.0702 ,-2.0668662
1.594999 , -36.91976 , -100.0473 ,-2.04283275
1.599999 , -36.92548 , -100.0244 ,-1.94669895
1.604999 , -36.92548 , -100.0244 ,-1.94669895
1.609999 , -36.92548 , -100.0473 ,-1.8505662
1.614999 , -36.92548 , -100.0015 ,-1.9707324
1.619999 , -36.92548 , -100.0473 ,-1.8024993
1.624999 , -36.92548 , -100.0244 ,-1.9226655000000001
1.629999 , -36.93121 , -100.0244 ,-1.8505662
1.634999 , -36.91976 , -100.0244 ,-1.9707324
1.639999 , -36.93121 , -100.0702 ,-2.04283275
1.644999 , -36.93121 , -100.0702 ,-1.99476585
1.649999 , -36.92548 , -100.0473 ,-1.82653275
1.654999 , -36.93121 , -100.0015 ,-1.8505662
1.659999 , -36.93121 , -100.0015 ,-2.1389655000000003
1.664999 , -36.92548 , -100.0244 ,-1.9707324
1.669999 , -36.93121 , -100.0244 ,-1.8986331
1.674999 , -36.92548 , -100.0473 ,-2.04283275
1.679999 , -36.91976 , -99.97862 ,-2.09089965
1.684999 , -36.93121 , -100.0015 ,-1.9707324
1.689999 , -36.92548 , -100.0702 ,-2.04283275
1.694999 , -36.93121 , -100.0702 ,-2.04283275
1.699999 , -36.91976 , -100.0244 ,-2.09089965
1.704999 , -36.92548 , -100.0015 ,-2.04283275
1.709999 , -36.93121 , -100.0702 ,-1.9707324
1.714999 , -36.91976 , -100.0015 ,-1.94669895
1.719999 , -36.92548 , -100.0244 ,-1.8505662
1.724999 , -36.93121 , -99.95573 ,-2.09089965
1.729999 , -36.93121 , -100.0702 ,-1.8745996500000002
1.734999 , -36.93693 , -100.0015 ,-2.0187993
1.739999 , -36.93693 , -100.0702 ,-1.8505662
1.744999 , -36.92548 , -100.0244 ,-1.9707324
1.749999 , -36.92548 , -100.0244 ,-2.2350993
1.754999 , -36.93121 , -100.0015 ,-2.04283275
1.759999 , -36.92548 , -100.0015 ,-2.0187993
1.764999 , -36.93121 , -100.0015 ,-2.0668662
1.769999 , -36.93121 , -100.0473 ,-1.9226655000000001
1.774999 , -36.92548 , -100.0244 ,-1.8745996500000002
1.779999 , -36.93121 , -100.0473 ,-2.09089965
1.784999 , -36.92548 , -100.0015 ,-1.9226655000000001
1.789999 , -36.93121 , -100.0702 ,-2.09089965
1.794999 , -36.93121 , -100.0244 ,-2.04283275
1.799999 , -36.93121 , -100.0473 ,-1.9226655000000001
1.804999 , -36.91976 , -99.97862 ,-2.1389655000000003
1.809999 , -36.92548 , -100.0244 ,-1.8745996500000002
1.814999 , -36.92548 , -100.0244 ,-2.1389655000000003
1.819999 , -36.91976 , -100.0473 ,-1.8745996500000002
1.824998 , -36.92548 , -100.0244 ,-2.04283275
1.829998 , -36.92548 , -100.0244 ,-2.09089965
1.834998 , -36.92548 , -100.0244 ,-2.16299895
1.839998 , -36.93121 , -100.0244 ,-2.0187993
1.844998 , -36.92548 , -100.0015 ,-2.0187993
1.849998 , -36.92548 , -100.0015 ,-2.11493205
1.854998 , -36.93121 , -100.0244 ,-2.09089965
1.859998 , -36.92548 , -100.0473 ,-2.16299895
1.864998 , -36.92548 , -100.0015 ,-2.0187993
1.869998 , -36.93121 , -100.0015 ,-2.16299895
1.874998 , -36.92548 , -100.0702 ,-2.11493205
1.879998 , -36.92548 , -99.97862 ,-2.09089965
1.884998 , -36.93121 , -100.0473 ,-2.1870324
1.889998 , -36.92548 , -100.0473 ,-2.09089965
1.894998 , -36.93121 , -100.0244 ,-2.0668662
1.899998 , -36.93121 , -100.0473 ,-1.8505662
1.904998 , -36.93693 , -100.0473 ,-2.0187993
1.909998 , -36.93121 , -100.0015 ,-2.16299895
1.914998 , -36.92548 , -100.0244 ,-1.99476585
1.919998 , -36.92548 , -100.0244 ,-2.16299895
1.924998 , -36.93121 , -100.0015 ,-1.9707324
1.929998 , -36.92548 , -100.0244 ,-2.1389655000000003
1.934998 , -36.93121 , -100.0473 ,-2.1389655000000003
1.939998 , -36.92548 , -99.97862 ,-1.99476585
1.944998 , -36.93121 , -100.0473 ,-2.0668662
1.949998 , -36.93121 , -100.0015 ,-2.1389655000000003
1.954998 , -36.92548 , -100.0244 ,-2.11493205
1.959998 , -36.93121 , -99.97862 ,-2.09089965
1.964998 , -36.92548 , -100.0015 ,-2.09089965
1.969998 , -36.92548 , -100.0473 ,-1.9226655000000001
1.974998 , -36.93121 , -100.0244 ,-2.0668662
1.979998 , -36.93121 , -100.0244 ,-2.0187993
1.984998 , -36.93121 , -100.0015 ,-2.0668662
1.989998 , -36.93121 , -100.0473 ,-2.25913275
1.994998 , -36.93121 , -100.0015 ,-2.04283275
1.999998 , -36.93693 , -100.0244 ,-2.1870324
2.004998 , -36.92548 , -100.0244 ,-2.1389655000000003
2.009999 , -36.92548 , -100.0702 ,-2.2350993
2.014999 , -36.92548 , -100.0015 ,-2.09089965
2.019999 , -36.93693 , -100.0244 ,-2.25913275
2.024999 , -36.92548 , -100.0244 ,-2.2831661999999997
2.029999 , -36.93121 , -100.0244 ,-2.1870324
2.034999 , -36.92548 , -100.0244 ,-2.1389655000000003
2.039999 , -36.92548 , -99.95573 ,-2.0668662
2.044999 , -36.92548 , -100.0473 ,-2.1870324
2.049999 , -36.92548 , -100.0473 ,-2.1389655000000003
2.055 , -36.93121 , -99.97862 ,-2.11493205
2.06 , -36.93121 , -100.0244 ,-1.9707324
2.065 , -36.92548 , -100.0702 ,-2.25913275
2.07 , -36.93121 , -100.0015 ,-2.0668662
2.075 , -36.93693 , -100.0244 ,-2.2350993
2.08 , -36.92548 , -100.0473 ,-2.11493205
2.085 , -36.93121 , -100.0244 ,-2.1389655000000003
2.09 , -36.92548 , -100.0702 ,-2.2110658499999998
2.095001 , -36.93121 , -100.0015 ,-2.11493205
2.100001 , -36.92548 , -99.97862 ,-2.2110658499999998
2.105001 , -36.93121 , -100.0244 ,-2.25913275
2.110001 , -36.92548 , -100.0473 ,-2.0668662
2.115001 , -36.92548 , -100.0244 ,-2.2110658499999998
2.120001 , -36.94265 , -100.0244 ,-2.33123205
2.125001 , -36.93121 , -100.0473 ,-2.2831661999999997
2.130001 , -36.93121 , -100.0702 ,-2.11493205
2.135001 , -36.92548 , -99.97862 ,-2.16299895
2.140002 , -36.92548 , -100.0244 ,-2.04283275
2.145002 , -36.92548 , -100.0015 ,-2.2350993
2.150002 , -36.93693 , -100.0473 ,-2.25913275
2.155002 , -36.93121 , -100.0702 ,-2.1870324
2.160002 , -36.92548 , -100.0015 ,-2.2831661999999997
2.165002 , -36.93121 , -100.0015 ,-2.1870324
2.170002 , -36.93121 , -100.0244 ,-2.4033324
2.175002 , -36.93121 , -100.0244 ,-2.2350993
2.180002 , -36.93121 , -100.0702 ,-2.2831661999999997
2.185003 , -36.93693 , -100.0015 ,-2.2831661999999997
2.190003 , -36.92548 , -100.0244 ,-2.3071986
2.195003 , -36.92548 , -100.0244 ,-2.2831661999999997
2.200003 , -36.93121 , -100.0015 ,-2.37929895
2.205003 , -36.92548 , -100.0244 ,-2.37929895
2.210003 , -36.93121 , -100.0931 ,-2.3071986
2.215003 , -36.92548 , -100.0244 ,-2.2831661999999997
2.220003 , -36.93693 , -100.0015 ,-2.3071986
2.225003 , -36.92548 , -100.0702 ,-2.2350993
2.230004 , -36.93121 , -100.0473 ,-2.1870324
2.235004 , -36.93121 , -100.0702 ,-2.1870324
2.240004 , -36.93693 , -100.0473 ,-2.04283275
2.245004 , -36.93121 , -100.0702 ,-2.16299895
2.250004 , -36.93121 , -100.0702 ,-2.37929895
2.255004 , -36.94265 , -100.0015 ,-2.2350993
2.260004 , -36.93121 , -100.0702 ,-2.3552655000000002
2.265004 , -36.93121 , -100.0473 ,-2.1870324
2.270005 , -36.93121 , -100.0702 ,-2.3071986
2.275005 , -36.93693 , -100.0244 ,-2.2350993
2.280005 , -36.93121 , -100.0473 ,-2.37929895
2.285005 , -36.93121 , -100.0473 ,-2.25913275
2.290005 , -36.93121 , -100.0473 ,-2.16299895
2.295005 , -36.93693 , -100.0244 ,-2.2831661999999997
2.300005 , -36.93693 , -100.0015 ,-2.1870324
2.305005 , -36.92548 , -100.0473 ,-2.2350993
2.310005 , -36.93693 , -100.0702 ,-2.1870324
2.315006 , -36.92548 , -100.0244 ,-2.37929895
2.320006 , -36.93693 , -100.0473 ,-2.42736585
2.325006 , -36.93121 , -100.0473 ,-2.25913275
2.330006 , -36.93121 , -100.0244 ,-2.4033324
2.335006 , -36.93121 , -99.95573 ,-2.33123205
2.340006 , -36.93693 , -100.0015 ,-2.37929895
