TestAide Data Save File
Version , 1.0
Function Generator
Version , 3.1
Data Collect Mode Index , 0 
Data Collect Mode , Timed Data
Time Interval Enable , 1 
Cycle Interval Enable , 0 
Data File Header ,  / 2025-03-25 21:17:41
 Time  , DY+ , F2X+ , F2Y+ 
0.3399998 , -37.39471 , -100.2533 ,-1.601580876
0.3449998 , -37.40043 , -100.2991 ,-1.8842121900000002
0.3499998 , -37.40043 , -100.322 ,-1.8371076570000002
0.3549998 , -37.40615 , -100.2533 ,-1.695790971
0.3599998 , -37.40043 , -100.2533 ,-1.766449314
0.3649998 , -37.39471 , -100.2533 ,-1.954870533
0.3699998 , -37.40043 , -100.2304 ,-1.672239219
0.3749998 , -37.39471 , -100.2762 ,-1.860660438
0.3799998 , -37.40043 , -100.2304 ,-1.7428965330000001
0.3849998 , -37.40043 , -100.2304 ,-1.860660438
0.3899998 , -37.39471 , -100.2304 ,-1.6486864380000001
0.3949998 , -37.39471 , -100.2304 ,-1.954870533
0.3999998 , -37.39471 , -100.2533 ,-1.7428965330000001
0.4049998 , -37.40615 , -100.2991 ,-1.7428965330000001
0.4099998 , -37.39471 , -100.2533 ,-1.766449314
0.4149998 , -37.39471 , -100.2304 ,-1.766449314
0.4199997 , -37.40043 , -100.2533 ,-1.7428965330000001
0.4249997 , -37.40043 , -100.2304 ,-1.766449314
0.4299997 , -37.39471 , -100.2304 ,-1.931317752
0.4349997 , -37.40043 , -100.1846 ,-1.907764971
0.4399997 , -37.40043 , -100.2762 ,-1.7428965330000001
0.4449997 , -37.39471 , -100.2762 ,-1.672239219
0.4499997 , -37.40043 , -100.2533 ,-1.719343752
0.4549997 , -37.39471 , -100.2533 ,-2.001976095
0.4599997 , -37.39471 , -100.2762 ,-1.766449314
0.4649997 , -37.39471 , -100.2533 ,-1.907764971
0.4699997 , -37.39471 , -100.2533 ,-1.719343752
0.4749997 , -37.40043 , -100.2991 ,-1.907764971
0.4799997 , -37.40043 , -100.2533 ,-1.954870533
0.4849997 , -37.40043 , -100.1846 ,-1.813554876
0.4899997 , -37.40043 , -100.2533 ,-1.7428965330000001
0.4949997 , -37.39471 , -100.2762 ,-1.6251336570000001
0.4999997 , -37.39471 , -100.2991 ,-1.8842121900000002
0.5049997 , -37.40043 , -100.2533 ,-1.7428965330000001
0.5099997 , -37.40043 , -100.322 ,-1.695790971
0.5149997 , -37.40043 , -100.3448 ,-1.6251336570000001
0.5199997 , -37.39471 , -100.2762 ,-1.860660438
0.5249997 , -37.40043 , -100.2991 ,-2.001976095
0.5299997 , -37.39471 , -100.322 ,-1.7428965330000001
0.5349997 , -37.39471 , -100.322 ,-2.049081657
0.5399997 , -37.39471 , -100.322 ,-1.931317752
0.5449997 , -37.40043 , -100.2762 ,-1.8371076570000002
0.5499997 , -37.40043 , -100.2991 ,-1.813554876
0.5549996 , -37.39471 , -100.3906 ,-1.860660438
0.5599996 , -37.39471 , -100.3448 ,-1.931317752
0.5649996 , -37.39471 , -100.2991 ,-1.8371076570000002
0.5699996 , -37.40043 , -100.3906 ,-1.9784233139999998
0.5749996 , -37.39471 , -100.3677 ,-1.790002095
0.5799996 , -37.39471 , -100.322 ,-1.907764971
0.5849996 , -37.39471 , -100.3906 ,-1.7428965330000001
0.5899996 , -37.39471 , -100.3906 ,-1.931317752
0.5949996 , -37.39471 , -100.2991 ,-1.8842121900000002
0.5999996 , -37.39471 , -100.3448 ,-1.8842121900000002
0.6049996 , -37.40043 , -100.3906 ,-1.672239219
0.6099996 , -37.39471 , -100.3906 ,-1.860660438
0.6149996 , -37.40615 , -100.3906 ,-2.09618619
0.6199996 , -37.40043 , -100.4364 ,-1.790002095
0.6249996 , -37.39471 , -100.3906 ,-1.907764971
0.6299996 , -37.39471 , -100.3906 ,-1.8371076570000002
0.6349996 , -37.39471 , -100.3677 ,-1.766449314
0.6399996 , -37.40043 , -100.322 ,-1.954870533
0.6449996 , -37.40043 , -100.3906 ,-1.719343752
0.6499996 , -37.40043 , -100.4135 ,-1.813554876
0.6549996 , -37.40615 , -100.3677 ,-1.766449314
0.6599995 , -37.39471 , -100.3906 ,-1.860660438
0.6649995 , -37.39471 , -100.4135 ,-2.001976095
0.6699995 , -37.39471 , -100.4364 ,-1.954870533
0.6749995 , -37.40615 , -100.3448 ,-1.7428965330000001
0.6799995 , -37.39471 , -100.3677 ,-1.907764971
0.6849995 , -37.39471 , -100.3906 ,-1.766449314
0.6899995 , -37.39471 , -100.4135 ,-2.09618619
0.6949995 , -37.39471 , -100.4135 ,-1.860660438
0.6999995 , -37.39471 , -100.4135 ,-1.8842121900000002
0.7049995 , -37.39471 , -100.3906 ,-1.954870533
0.7099995 , -37.40043 , -100.3677 ,-1.860660438
0.7149995 , -37.39471 , -100.3677 ,-2.09618619
0.7199995 , -37.39471 , -100.3906 ,-1.907764971
0.7249995 , -37.39471 , -100.3906 ,-2.0726334090000003
0.7299995 , -37.39471 , -100.3677 ,-1.813554876
0.7349995 , -37.39471 , -100.4364 ,-1.8842121900000002
0.7399995 , -37.40043 , -100.3906 ,-2.025528876
0.7449995 , -37.40615 , -100.3677 ,-1.813554876
0.7499995 , -37.40615 , -100.3677 ,-1.954870533
0.7549995 , -37.39471 , -100.3677 ,-1.8842121900000002
0.7599995 , -37.40043 , -100.3906 ,-1.8371076570000002
0.7649994 , -37.40043 , -100.3448 ,-2.09618619
0.7699994 , -37.39471 , -100.3448 ,-1.931317752
0.7749994 , -37.40043 , -100.3677 ,-1.860660438
0.7799994 , -37.40043 , -100.322 ,-1.790002095
0.7849994 , -37.40615 , -100.322 ,-1.813554876
0.7899994 , -37.39471 , -100.3677 ,-1.8842121900000002
0.7949994 , -37.40043 , -100.2762 ,-1.813554876
0.7999994 , -37.40615 , -100.3448 ,-1.9784233139999998
0.8049994 , -37.40043 , -100.3906 ,-2.025528876
0.8099994 , -37.39471 , -100.3448 ,-2.025528876
0.8149994 , -37.40043 , -100.2991 ,-1.860660438
0.8199994 , -37.40043 , -100.3448 ,-1.954870533
0.8249994 , -37.39471 , -100.322 ,-1.9784233139999998
0.8299994 , -37.39471 , -100.322 ,-1.8371076570000002
0.8349994 , -37.40043 , -100.2762 ,-2.09618619
0.8399994 , -37.40043 , -100.3448 ,-1.9784233139999998
0.8449994 , -37.40043 , -100.322 ,-2.119738971
0.8499994 , -37.39471 , -100.322 ,-1.931317752
0.8549994 , -37.40615 , -100.3906 ,-2.143291752
0.8599994 , -37.40043 , -100.3448 ,-2.0726334090000003
0.8649994 , -37.40043 , -100.322 ,-2.09618619
0.8699993 , -37.39471 , -100.322 ,-2.001976095
0.8749993 , -37.40043 , -100.322 ,-2.166844533
0.8799993 , -37.40043 , -100.322 ,-2.09618619
0.8849993 , -37.40043 , -100.2991 ,-2.001976095
0.8899993 , -37.40043 , -100.2991 ,-1.954870533
0.8949993 , -37.39471 , -100.2991 ,-1.954870533
0.8999993 , -37.40043 , -100.2762 ,-2.0726334090000003
0.9049993 , -37.39471 , -100.2533 ,-1.931317752
0.9099993 , -37.40615 , -100.2762 ,-2.001976095
0.9149993 , -37.40615 , -100.3448 ,-2.001976095
0.9199993 , -37.40043 , -100.322 ,-2.119738971
0.9249993 , -37.39471 , -100.2304 ,-2.09618619
0.9299993 , -37.40615 , -100.2762 ,-2.143291752
0.9349993 , -37.40043 , -100.322 ,-1.907764971
0.9399993 , -37.40043 , -100.2991 ,-2.049081657
0.9449993 , -37.39471 , -100.2533 ,-2.0726334090000003
0.9499993 , -37.40043 , -100.2533 ,-2.09618619
0.9549993 , -37.40043 , -100.2762 ,-2.001976095
0.9599993 , -37.40043 , -100.2533 ,-2.025528876
0.9649993 , -37.40043 , -100.2533 ,-2.001976095
0.9699993 , -37.40043 , -100.2762 ,-2.119738971
0.9749992 , -37.40043 , -100.2991 ,-2.1903973139999997
0.9799992 , -37.39471 , -100.2762 ,-2.049081657
0.9849992 , -37.40043 , -100.2762 ,-2.143291752
0.9899992 , -37.40043 , -100.2991 ,-2.09618619
0.9949992 , -37.40615 , -100.2762 ,-1.8371076570000002
0.9999992 , -37.40043 , -100.2991 ,-2.001976095
1.004999 , -37.40043 , -100.2533 ,-2.1903973139999997
1.009999 , -37.40043 , -100.2533 ,-2.09618619
1.014999 , -37.40043 , -100.2991 ,-2.213950095
1.019999 , -37.40615 , -100.2304 ,-2.09618619
1.024999 , -37.39471 , -100.2304 ,-2.166844533
1.029999 , -37.40043 , -100.2533 ,-1.9784233139999998
1.034999 , -37.40043 , -100.2762 ,-2.0726334090000003
1.039999 , -37.40615 , -100.2075 ,-2.049081657
1.044999 , -37.39471 , -100.2304 ,-2.166844533
1.049999 , -37.40043 , -100.2304 ,-2.049081657
1.054999 , -37.41187 , -100.2533 ,-2.143291752
1.059999 , -37.40615 , -100.2304 ,-2.09618619
1.064999 , -37.40615 , -100.2075 ,-2.09618619
1.069999 , -37.40043 , -100.2304 ,-2.119738971
1.074999 , -37.39471 , -100.2991 ,-2.213950095
1.079999 , -37.40043 , -100.2533 ,-2.09618619
1.084999 , -37.39471 , -100.2533 ,-2.30816019
1.089999 , -37.39471 , -100.2304 ,-1.954870533
1.094999 , -37.39471 , -100.2533 ,-2.261054628
1.099999 , -37.40043 , -100.2304 ,-2.025528876
1.104999 , -37.40615 , -100.1846 ,-2.2375028759999998
1.109999 , -37.39471 , -100.2533 ,-2.1903973139999997
1.114999 , -37.39471 , -100.2075 ,-2.2375028759999998
1.119999 , -37.40043 , -100.2533 ,-2.119738971
1.124999 , -37.40615 , -100.2304 ,-1.9784233139999998
1.129999 , -37.40043 , -100.2304 ,-2.166844533
1.134999 , -37.40043 , -100.2075 ,-2.025528876
1.139999 , -37.40043 , -100.2533 ,-2.1903973139999997
1.144999 , -37.40043 , -100.2762 ,-2.049081657
1.149999 , -37.39471 , -100.2304 ,-2.261054628
1.154999 , -37.40043 , -100.2304 ,-2.355265752
1.159999 , -37.40043 , -100.2304 ,-2.2375028759999998
1.164999 , -37.39471 , -100.2304 ,-2.1903973139999997
1.169999 , -37.40043 , -100.1846 ,-2.049081657
1.174999 , -37.40615 , -100.2533 ,-2.049081657
1.179999 , -37.39471 , -100.1846 ,-2.284607409
1.184999 , -37.40043 , -100.322 ,-2.09618619
1.189999 , -37.40615 , -100.2762 ,-2.119738971
1.194999 , -37.40615 , -100.2762 ,-2.119738971
1.199999 , -37.40043 , -100.2762 ,-2.143291752
1.204999 , -37.40043 , -100.2304 ,-2.0726334090000003
1.209999 , -37.40043 , -100.2304 ,-2.119738971
1.214999 , -37.39471 , -100.2304 ,-2.025528876
1.219999 , -37.40043 , -100.2991 ,-2.1903973139999997
1.224999 , -37.40615 , -100.2762 ,-2.1903973139999997
1.229999 , -37.40043 , -100.2991 ,-2.0726334090000003
1.234999 , -37.40615 , -100.2762 ,-2.331712971
1.239999 , -37.40615 , -100.2533 ,-2.2375028759999998
1.244999 , -37.40043 , -100.2762 ,-2.30816019
1.249999 , -37.40043 , -100.2533 ,-2.049081657
1.254999 , -37.39471 , -100.2533 ,-2.001976095
1.259999 , -37.40615 , -100.2762 ,-2.2375028759999998
1.264999 , -37.40615 , -100.2991 ,-2.355265752
1.269999 , -37.40043 , -100.2991 ,-2.284607409
1.274999 , -37.39471 , -100.2762 ,-2.1903973139999997
1.279999 , -37.40043 , -100.322 ,-2.143291752
1.284999 , -37.40043 , -100.2533 ,-2.143291752
1.289999 , -37.40043 , -100.2304 ,-2.402371314
1.294999 , -37.39471 , -100.2762 ,-2.1903973139999997
1.299999 , -37.39471 , -100.2991 ,-2.025528876
1.304999 , -37.40043 , -100.322 ,-2.331712971
1.309999 , -37.40043 , -100.2762 ,-2.30816019
1.314999 , -37.40615 , -100.2533 ,-2.331712971
1.319999 , -37.40615 , -100.2991 ,-2.2375028759999998
1.324999 , -37.40615 , -100.2991 ,-2.284607409
1.329999 , -37.40043 , -100.2762 ,-2.119738971
1.334999 , -37.40043 , -100.322 ,-2.049081657
1.339999 , -37.40615 , -100.2762 ,-2.213950095
1.344999 , -37.40043 , -100.322 ,-2.1903973139999997
1.349999 , -37.40615 , -100.2533 ,-2.331712971
1.354999 , -37.40043 , -100.322 ,-2.378818533
1.359999 , -37.40043 , -100.2762 ,-2.213950095
1.364999 , -37.40043 , -100.2533 ,-2.166844533
1.369999 , -37.40615 , -100.2991 ,-2.284607409
1.374999 , -37.41187 , -100.2533 ,-2.355265752
1.379999 , -37.40615 , -100.2991 ,-2.30816019
1.384999 , -37.40615 , -100.2304 ,-2.355265752
1.389999 , -37.41187 , -100.2762 ,-2.2375028759999998
1.394999 , -37.40615 , -100.322 ,-2.213950095
1.399999 , -37.41759 , -100.2991 ,-2.2375028759999998
1.404999 , -37.40615 , -100.322 ,-2.378818533
1.409999 , -37.40043 , -100.322 ,-2.30816019
1.414999 , -37.40043 , -100.322 ,-2.284607409
1.419999 , -37.40043 , -100.2762 ,-2.2375028759999998
1.424999 , -37.40615 , -100.2991 ,-2.30816019
1.429999 , -37.40043 , -100.322 ,-2.378818533
1.434999 , -37.40615 , -100.2762 ,-2.331712971
1.439999 , -37.40615 , -100.322 ,-2.378818533
1.444999 , -37.40043 , -100.2991 ,-2.2375028759999998
1.449999 , -37.40615 , -100.2762 ,-2.378818533
1.454999 , -37.40043 , -100.2762 ,-2.261054628
1.459999 , -37.40615 , -100.2991 ,-2.331712971
1.464999 , -37.40043 , -100.2762 ,-2.355265752
1.469999 , -37.40615 , -100.2991 ,-2.213950095
1.474999 , -37.40615 , -100.2762 ,-2.355265752
1.479999 , -37.40615 , -100.2762 ,-2.378818533
1.484999 , -37.40043 , -100.2991 ,-2.143291752
1.489999 , -37.40615 , -100.2991 ,-2.378818533
1.494999 , -37.40615 , -100.2533 ,-2.261054628
1.499999 , -37.39471 , -100.2991 ,-2.378818533
1.504999 , -37.40043 , -100.2762 ,-2.473028628
1.509999 , -37.39471 , -100.2991 ,-2.30816019
1.514999 , -37.40043 , -100.2991 ,-2.30816019
1.519999 , -37.40043 , -100.2991 ,-2.213950095
1.524999 , -37.40615 , -100.2991 ,-2.1903973139999997
1.529999 , -37.40043 , -100.2991 ,-2.09618619
1.534999 , -37.40615 , -100.2762 ,-2.449476876
1.539999 , -37.40043 , -100.322 ,-2.213950095
1.544999 , -37.40615 , -100.322 ,-2.213950095
1.549999 , -37.40615 , -100.2991 ,-2.355265752
1.554999 , -37.40043 , -100.322 ,-2.590792533
1.559999 , -37.41187 , -100.2762 ,-2.378818533
1.564999 , -37.40043 , -100.3677 ,-2.425924095
1.569999 , -37.39471 , -100.322 ,-2.473028628
1.574999 , -37.40043 , -100.3448 ,-2.355265752
1.579999 , -37.40615 , -100.2762 ,-2.402371314
1.584999 , -37.40043 , -100.2991 ,-2.402371314
1.589999 , -37.40043 , -100.2762 ,-2.213950095
1.594999 , -37.40615 , -100.2991 ,-2.378818533
1.599999 , -37.40615 , -100.3448 ,-2.402371314
1.604999 , -37.40043 , -100.2762 ,-2.473028628
1.609999 , -37.40043 , -100.2762 ,-2.2375028759999998
1.614999 , -37.39471 , -100.322 ,-2.473028628
1.619999 , -37.39471 , -100.2991 ,-2.473028628
1.624999 , -37.40043 , -100.322 ,-2.2375028759999998
1.629999 , -37.39471 , -100.2762 ,-2.30816019
1.634999 , -37.40615 , -100.2762 ,-2.402371314
1.639999 , -37.40043 , -100.2762 ,-2.449476876
1.644999 , -37.40615 , -100.2991 ,-2.331712971
1.649999 , -37.40043 , -100.2762 ,-2.5201341900000003
1.654999 , -37.40615 , -100.2991 ,-2.378818533
1.659999 , -37.40615 , -100.2991 ,-2.378818533
1.664999 , -37.40615 , -100.2762 ,-2.590792533
1.669999 , -37.41187 , -100.2762 ,-2.473028628
1.674999 , -37.40615 , -100.2991 ,-2.425924095
1.679999 , -37.40615 , -100.2991 ,-2.5201341900000003
1.684999 , -37.41187 , -100.2762 ,-2.5201341900000003
1.689999 , -37.40615 , -100.2762 ,-2.425924095
1.694999 , -37.41187 , -100.2991 ,-2.449476876
1.699999 , -37.40615 , -100.322 ,-2.402371314
1.704999 , -37.40615 , -100.2991 ,-2.331712971
1.709999 , -37.41187 , -100.322 ,-2.355265752
1.714999 , -37.40615 , -100.2991 ,-2.355265752
1.719999 , -37.40615 , -100.2991 ,-2.378818533
1.724999 , -37.40615 , -100.2762 ,-2.30816019
1.729999 , -37.40615 , -100.322 ,-2.473028628
1.734999 , -37.41187 , -100.3448 ,-2.6850026280000003
1.739999 , -37.41187 , -100.2762 ,-2.567239752
1.744999 , -37.40043 , -100.2991 ,-2.2375028759999998
1.749999 , -37.40043 , -100.2991 ,-2.5201341900000003
1.754999 , -37.40043 , -100.2304 ,-2.425924095
1.759999 , -37.40615 , -100.2991 ,-2.5201341900000003
1.764999 , -37.40615 , -100.2762 ,-2.30816019
1.769999 , -37.40043 , -100.2991 ,-2.496581409
1.774999 , -37.41759 , -100.3448 ,-2.30816019
1.779999 , -37.39471 , -100.2762 ,-2.378818533
1.784999 , -37.40615 , -100.2991 ,-2.496581409
1.789999 , -37.40043 , -100.322 ,-2.496581409
1.794999 , -37.40043 , -100.322 ,-2.331712971
1.799999 , -37.40615 , -100.2991 ,-2.590792533
1.804999 , -37.40043 , -100.2762 ,-2.590792533
1.809999 , -37.40043 , -100.2762 ,-2.637898095
1.814999 , -37.40615 , -100.2075 ,-2.473028628
1.819999 , -37.40615 , -100.322 ,-2.590792533
1.824998 , -37.41187 , -100.322 ,-2.378818533
1.829998 , -37.40615 , -100.322 ,-2.284607409
1.834998 , -37.40043 , -100.3448 ,-2.331712971
1.839998 , -37.40615 , -100.2991 ,-2.496581409
1.844998 , -37.40615 , -100.3677 ,-2.449476876
1.849998 , -37.40615 , -100.2991 ,-2.590792533
1.854998 , -37.40615 , -100.2991 ,-2.614345314
1.859998 , -37.41187 , -100.2991 ,-2.567239752
1.864998 , -37.41187 , -100.3677 ,-2.661449847
1.869998 , -37.40615 , -100.322 ,-2.614345314
1.874998 , -37.40615 , -100.322 ,-2.567239752
1.879998 , -37.40615 , -100.2991 ,-2.5201341900000003
1.884998 , -37.41187 , -100.322 ,-2.402371314
1.889998 , -37.40043 , -100.2762 ,-2.496581409
1.894998 , -37.40615 , -100.322 ,-2.567239752
1.899998 , -37.40615 , -100.2991 ,-2.567239752
1.904998 , -37.40615 , -100.322 ,-2.473028628
1.909998 , -37.40615 , -100.322 ,-2.614345314
1.914998 , -37.40615 , -100.3448 ,-2.402371314
1.919998 , -37.40615 , -100.322 ,-2.590792533
1.924998 , -37.40615 , -100.3448 ,-2.567239752
1.929998 , -37.40615 , -100.2762 ,-2.449476876
1.934998 , -37.41187 , -100.3906 ,-2.6850026280000003
1.939998 , -37.40615 , -100.2991 ,-2.5201341900000003
1.944998 , -37.40615 , -100.2991 ,-2.425924095
1.949998 , -37.40043 , -100.2991 ,-2.425924095
1.954998 , -37.41187 , -100.2991 ,-2.567239752
1.959998 , -37.40615 , -100.322 ,-2.473028628
1.964998 , -37.40043 , -100.2762 ,-2.5201341900000003
1.969998 , -37.41187 , -100.3448 ,-2.708555409
1.974998 , -37.40615 , -100.2991 ,-2.7556609709999997
1.979998 , -37.40615 , -100.3677 ,-2.567239752
1.984998 , -37.40615 , -100.322 ,-2.473028628
1.989998 , -37.40615 , -100.322 ,-2.473028628
1.994998 , -37.40615 , -100.3448 ,-2.496581409
1.999998 , -37.40615 , -100.3448 ,-2.614345314
2.004998 , -37.40615 , -100.2991 ,-2.449476876
2.009999 , -37.41187 , -100.3448 ,-2.614345314
2.014999 , -37.40043 , -100.2991 ,-2.614345314
2.019999 , -37.41187 , -100.3677 ,-2.779213752
2.024999 , -37.40615 , -100.3677 ,-2.6850026280000003
2.029999 , -37.40043 , -100.3677 ,-2.614345314
2.034999 , -37.40615 , -100.3677 ,-2.567239752
2.039999 , -37.40043 , -100.3677 ,-2.567239752
2.044999 , -37.41187 , -100.3677 ,-2.5201341900000003
2.049999 , -37.39471 , -100.3906 ,-2.7556609709999997
2.055 , -37.40615 , -100.322 ,-2.614345314
2.06 , -37.41187 , -100.3448 ,-2.590792533
2.065 , -37.40615 , -100.3677 ,-2.637898095
2.07 , -37.40615 , -100.3906 ,-2.590792533
2.075 , -37.40615 , -100.3677 ,-2.73210819
2.08 , -37.41759 , -100.3906 ,-2.708555409
2.085 , -37.40615 , -100.4135 ,-2.402371314
2.09 , -37.41187 , -100.3677 ,-2.449476876
2.095001 , -37.40615 , -100.2762 ,-2.614345314
2.100001 , -37.40615 , -100.3677 ,-2.590792533
2.105001 , -37.40615 , -100.3677 ,-2.73210819
2.110001 , -37.41187 , -100.3677 ,-2.5436869709999996
2.115001 , -37.40615 , -100.3448 ,-2.849871066
2.120001 , -37.41187 , -100.322 ,-2.708555409
2.125001 , -37.40615 , -100.2991 ,-2.637898095
2.130001 , -37.40615 , -100.322 ,-2.6850026280000003
2.135001 , -37.40615 , -100.3677 ,-2.614345314
2.140002 , -37.40615 , -100.322 ,-2.567239752
2.145002 , -37.40615 , -100.3448 ,-2.5201341900000003
2.150002 , -37.40615 , -100.322 ,-2.7556609709999997
2.155002 , -37.41187 , -100.2991 ,-2.779213752
2.160002 , -37.40615 , -100.2762 ,-2.6850026280000003
2.165002 , -37.40043 , -100.2991 ,-2.7556609709999997
2.170002 , -37.40615 , -100.2991 ,-2.7556609709999997
2.175002 , -37.41187 , -100.2991 ,-2.661449847
2.180002 , -37.40043 , -100.2991 ,-2.6850026280000003
2.185003 , -37.40043 , -100.2533 ,-2.5201341900000003
2.190003 , -37.40615 , -100.2762 ,-2.661449847
2.195003 , -37.40615 , -100.2762 ,-2.6850026280000003
2.200003 , -37.40615 , -100.2762 ,-2.779213752
2.205003 , -37.40043 , -100.2304 ,-2.614345314
2.210003 , -37.40615 , -100.2991 ,-2.779213752
2.215003 , -37.40615 , -100.2991 ,-2.94408219
2.220003 , -37.40043 , -100.2533 ,-2.73210819
2.225003 , -37.40615 , -100.2533 ,-2.614345314
2.230004 , -37.41187 , -100.2762 ,-2.73210819
2.235004 , -37.40615 , -100.2533 ,-2.5436869709999996
2.240004 , -37.40615 , -100.2304 ,-2.661449847
2.245004 , -37.40615 , -100.2075 ,-2.661449847
2.250004 , -37.40043 , -100.2304 ,-2.708555409
2.255004 , -37.41759 , -100.2075 ,-2.779213752
2.260004 , -37.40043 , -100.2304 ,-2.779213752
2.265004 , -37.41187 , -100.2075 ,-2.73210819
2.270005 , -37.41759 , -100.2304 ,-2.614345314
2.275005 , -37.40615 , -100.2304 ,-2.661449847
2.280005 , -37.40615 , -100.2304 ,-2.779213752
2.285005 , -37.41187 , -100.2075 ,-2.873423847
2.290005 , -37.40615 , -100.2533 ,-2.708555409
2.295005 , -37.40615 , -100.1846 ,-2.661449847
2.300005 , -37.41187 , -100.2304 ,-2.73210819
2.305005 , -37.41187 , -100.2304 ,-2.567239752
2.310005 , -37.40615 , -100.1846 ,-2.802766533
2.315006 , -37.40615 , -100.2075 ,-2.708555409
2.320006 , -37.40043 , -100.2762 ,-2.779213752
2.325006 , -37.40615 , -100.2075 ,-2.7556609709999997
2.330006 , -37.40615 , -100.2075 ,-2.661449847
2.335006 , -37.40615 , -100.2075 ,-2.873423847
2.340006 , -37.41187 , -100.1846 ,-2.73210819
2.345006 , -37.41187 , -100.2075 ,-2.614345314
2.350006 , -37.40615 , -100.1617 ,-2.849871066
2.355006 , -37.40615 , -100.1617 ,-2.873423847
2.360007 , -37.40615 , -100.2075 ,-2.920529409
2.365007 , -37.41187 , -100.2762 ,-2.94408219
